,ID,_Skill_ID,_Multi_Icon,_Multi_IconIndex,_Awaken_Order,_Awaken_skill,_Order,_EffectRequire_ID,_EffectRequire_Value,_MotionInfo1,_SoundEffect1,_Fx1,_MotionInfo2,_SoundEffect2,_Fx2,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_ValueSlv1,_Require1_Value2,_Require1_ValueSlv2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_ValueSlv1,_Require2_Value2,_Require2_ValueSlv2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_ValueSlv1,_Require3_Value2,_Require3_ValueSlv2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_ValueSlv1,_Require4_Value2,_Require4_ValueSlv2,_RequireEquipType,_RequireItemKind,_MotionStatusCheck,_StandCheck,_Buff_Check,_ComboCheck,_Skill_ComboID,_ComboTimeDelay,_ComboTime,_ComboApplyID,_Skill_CoolTimeID,_CoolTime1,_CoolTimeSLv1,_CoolTimeApplyID1,_CoolTime2,_CoolTimeSLv2,_CoolTimeApplyID2,_ConsumptionTerm,_ConsumptionStat1,_ConsumptionStatValue1,_ConsumptionStatValueSlv1,_ConsumptionStat2,_ConsumptionStatValue2,_ConsumptionStatValueSlv2,_ConsumptionStat3,_ConsumptionStatValue3,_ConsumptionStatValueSlv3,_ConsumptionItemID1,_ConsumptionItemID2,_ConditionCheckTime,_Speed_Delay,_Speed_X,_Speed_Time,_Speed_Y,_TargetType,_TargetMaxCount,_TargetMaxCountSlv,_Effect_Delay1,_Effect_Self1,_Effect_Target1,_Effect_Delay2,_Effect_Self2,_Effect_Target2,_Effect_Delay3,_Effect_Self3,_Effect_Target3,_Effect_Delay4,_Effect_Self4,_Effect_Target4,_Effect_Delay5,_Effect_Self5,_Effect_Target5,_Effect_Delay6,_Effect_Self6,_Effect_Target6,_Loop_Effect_Start_Delay1,_Loop_Effect_Delay1,_Loop_Effect_Self1,_Loop_Effect_Target1,_Loop_Effect_Finish_Time1,_Loop_Effect_Start_Delay2,_Loop_Effect_Delay2,_Loop_Effect_Self2,_Loop_Effect_Target2,_Loop_Effect_Finish_Time2,_StatusType1,_StatusValue1,_StatusValueSlv1,_StatusType2,_StatusValue2,_StatusValueSlv2,_StatusType3,_StatusValue3,_StatusValueSlv3,_StatusType4,_StatusValue4,_StatusValueSlv4,_Dec_Cool,_Name,_MaxSlv
1626,1627.0,1104018.0,0.0,0.0,1.0,42281.0,0.0,0.0,0.0,80014204.0,6823.0,21047.0,80014204.0,6823.0,21047.0,1.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,75.0,110.0,10001.0,7011.0,90.0,0.0,7011.0,0.0,0.0,0.0,0.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,81007020.0,24502611.0,5.0,0.0,24502611.0,6.0,0.0,24502611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,24502611.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,多重箭,5
1627,1628.0,1104018.0,10003015.0,87.0,2.0,42282.0,1.0,1.0,14003537.0,80014204.0,6823.0,21047.0,80014204.0,6823.0,21047.0,1.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,75.0,110.0,10001.0,7011.0,90.0,0.0,7011.0,0.0,0.0,0.0,0.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,0.0,24502611.0,5.0,81007526.0,24502611.0,6.0,81007527.0,24502611.0,7.0,81007528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,24502611.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,多重箭,5
1628,1629.0,1104018.0,0.0,0.0,2.0,42282.0,0.0,0.0,0.0,80014204.0,6823.0,21047.0,80014204.0,6823.0,21047.0,1.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,75.0,110.0,10001.0,7011.0,90.0,0.0,7011.0,0.0,0.0,0.0,0.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,0.0,24502611.0,5.0,81007526.0,24502611.0,6.0,81007527.0,24502611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,24502611.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,多重箭,5
1629,1630.0,1105008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11005008.0,2663.0,15817.0,11005008.0,2663.0,15817.0,1.0,7.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,110.0,140.0,10001.0,7013.0,30.0,0.0,7013.0,0.0,0.0,0.0,0.0,7.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,10.0,0.0,24501611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,24501611.0,5.0,4.0,1.0,0.0,24501611.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,暴雨箭,10
1630,1631.0,1105008.0,0.0,0.0,1.0,42260.0,0.0,0.0,0.0,80014205.0,6908.0,21048.0,80014205.0,6908.0,21048.0,1.0,7.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,110.0,150.0,10001.0,7013.0,120.0,0.0,7013.0,0.0,0.0,0.0,0.0,7.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,81007533.0,21504421.0,5.0,0.0,21504421.0,6.0,0.0,21504421.0,7.0,0.0,21504421.0,8.0,0.0,21504421.0,9.0,0.0,21504421.0,3.0,1.0,0.0,21504421.0,7.0,3.0,1.0,0.0,21504421.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,暴雨箭,10
1631,1632.0,1106008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10006008.0,2664.0,16708.0,10006008.0,2664.0,16708.0,1.0,7.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,90.0,120.0,10001.0,7014.0,30.0,0.0,7014.0,0.0,0.0,0.0,0.0,7.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,6.0,0.0,21504421.0,7.0,0.0,21504421.0,8.0,0.0,24504411.0,8.0,0.0,24504411.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,21504421.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,亂舞箭,10
1632,1633.0,1106018.0,10003015.0,89.0,0.0,0.0,1.0,1.0,14003544.0,10006018.0,2665.0,16709.0,10006018.0,2665.0,16709.0,1.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,14412.0,1.0,0.0,0.0,10001.0,60.0,90.0,10001.0,7015.0,120.0,0.0,7015.0,0.0,0.0,0.0,0.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,21518803.0,21505221.0,5.0,0.0,21505221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,鳳凰箭,5
1633,1634.0,1106018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10006018.0,2665.0,16709.0,10006018.0,2665.0,16709.0,1.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,14412.0,1.0,0.0,0.0,10001.0,60.0,90.0,10001.0,7015.0,120.0,0.0,7015.0,0.0,0.0,0.0,0.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,21518802.0,21505221.0,5.0,0.0,21505221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,鳳凰箭,5
1634,1635.0,1107008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10007008.0,2666.0,16710.0,10007008.0,2666.0,16710.0,1.0,7.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,90.0,120.0,10001.0,7112.0,120.0,0.0,7112.0,0.0,0.0,0.0,0.0,7.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,-150.0,40.0,0.0,4.0,11.0,0.0,5.0,81002688.0,21506222.0,6.0,0.0,21506222.0,7.0,0.0,21506222.0,8.0,0.0,21506222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,冰棱錐,5
1635,1636.0,1107008.0,0.0,0.0,1.0,42218.0,0.0,0.0,0.0,10007008.0,2666.0,16710.0,10007008.0,2666.0,16710.0,1.0,7.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,90.0,120.0,10001.0,7112.0,120.0,0.0,7112.0,0.0,0.0,0.0,0.0,7.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,-150.0,40.0,0.0,4.0,11.0,0.0,5.0,81002688.0,21506222.0,6.0,0.0,21506222.0,7.0,0.0,21506222.0,8.0,0.0,21506222.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,21506222.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,冰棱錐,5
1636,1637.0,1105100.0,10003012.0,93.0,0.0,0.0,1.0,1.0,14003542.0,11009010.0,2581.0,16570.0,11009010.0,2581.0,16570.0,1.0,7.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079475324.0,1.0,0.0,0.0,10001.0,70.0,100.0,10001.0,7116.0,60.0,-5.0,7116.0,60.0,-5.0,7111.0,0.0,7.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-750.0,30.0,-450.0,4.0,10.0,0.0,0.0,14003529.0,0.0,0.0,14003543.0,0.0,4.0,0.0,24508216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,後步伐箭,5
1637,1638.0,1105100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10005100.0,2667.0,16390.0,10005100.0,2667.0,16390.0,1.0,7.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079475324.0,1.0,0.0,0.0,10001.0,60.0,90.0,10001.0,7111.0,60.0,-5.0,7111.0,0.0,0.0,0.0,0.0,7.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-750.0,30.0,0.0,4.0,10.0,0.0,0.0,14003529.0,0.0,0.0,14003542.0,0.0,5.0,0.0,24503610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,後步伐箭,5
1638,1639.0,1108008.0,10003015.0,88.0,0.0,0.0,1.0,1.0,14003541.0,11208008.0,2829.0,16775.0,11208008.0,2829.0,16775.0,1.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,90.0,60.0,10001.0,7313.0,60.0,0.0,7313.0,0.0,0.0,0.0,0.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,24508215.0,6.0,3.0,1.0,0.0,24508215.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,光亮箭,5
1639,1640.0,1108008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11208008.0,2829.0,16775.0,11208008.0,2829.0,16775.0,1.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,90.0,60.0,10001.0,7313.0,60.0,0.0,7313.0,0.0,0.0,0.0,0.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,24508215.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,光亮箭,5
1640,1641.0,1108008.0,10003015.0,88.0,1.0,42252.0,2.0,1.0,81007027.0,80014203.0,6822.0,21046.0,80014203.0,6822.0,21046.0,1.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,90.0,130.0,10001.0,7314.0,60.0,0.0,7314.0,60.0,0.0,7313.0,0.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,81007028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24508215.0,9.0,0.0,2.0,0.0,24508215.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,光亮箭,5
1641,1642.0,1108008.0,10003015.0,88.0,1.0,42252.0,1.0,1.0,14003541.0,80014202.0,6821.0,21045.0,80014202.0,6821.0,21045.0,1.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,90.0,130.0,10001.0,7313.0,60.0,0.0,7313.0,0.0,0.0,0.0,0.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,6.0,81007027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,24508215.0,7.0,2.0,1.0,0.0,24508215.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,光亮箭,5
1642,1643.0,1108008.0,0.0,0.0,1.0,42252.0,0.0,0.0,0.0,80014202.0,6821.0,21045.0,80014202.0,6821.0,21045.0,1.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,90.0,130.0,10001.0,7313.0,60.0,0.0,7313.0,0.0,0.0,0.0,0.0,416.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,24508215.0,7.0,2.0,1.0,0.0,24508215.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,光亮箭,5
1643,1644.0,1109908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11009908.0,1814.0,15848.0,11009908.0,1814.0,15848.0,1.0,7.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,60.0,90.0,10001.0,7212.0,120.0,0.0,7212.0,0.0,0.0,0.0,0.0,7.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,14003519.0,21512701.0,4.0,0.0,21512702.0,5.0,0.0,21512702.0,5.0,0.0,21512702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,爆炸箭,5
1644,1645.0,1109908.0,0.0,0.0,1.0,42205.0,0.0,0.0,0.0,80014206.0,6824.0,21049.0,80014206.0,6824.0,21049.0,1.0,7.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,110.0,150.0,10001.0,7212.0,120.0,0.0,7212.0,0.0,0.0,0.0,0.0,7.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,14003519.0,0.0,4.0,81007749.0,0.0,5.0,0.0,21512702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,21512702.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,爆炸箭,5
1645,1646.0,1109908.0,0.0,0.0,2.0,42206.0,0.0,0.0,0.0,80014207.0,6825.0,21050.0,80014207.0,6825.0,21050.0,1.0,7.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,103079278716.0,1.0,0.0,0.0,10001.0,90.0,130.0,10001.0,7212.0,120.0,0.0,7212.0,0.0,0.0,0.0,0.0,7.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,5.0,81006270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,21512702.0,6.0,3.0,1.0,0.0,21512702.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,爆炸箭,5
1646,1647.0,1008009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10008009.0,1523.0,15721.0,10008009.0,1523.0,15721.0,1.0,7.0,250.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,103079278716.0,1.0,0.0,0.0,10001.0,190.0,230.0,10001.0,6212.0,200.0,0.0,6212.0,0.0,0.0,0.0,0.0,7.0,250.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,10.0,0.0,21409701.0,12.0,0.0,21409701.0,13.0,0.0,21409701.0,14.0,0.0,21409701.0,16.0,0.0,21409701.0,18.0,0.0,21409701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,彗星亂雷,5
1647,1648.0,1104009.0,0.0,0.0,0.0,0.0,1.0,1.0,81002672.0,60042301.0,5128.0,19307.0,60042301.0,5128.0,19307.0,1.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,103079278716.0,1.0,0.0,0.0,10001.0,60.0,100.0,10001.0,7327.0,30.0,0.0,7327.0,30.0,0.0,7022.0,0.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,2.0,0.0,24600811.0,2.0,81002673.0,14021858.0,5.0,0.0,24600811.0,5.0,0.0,14021861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,飆速彈,5
1648,1649.0,1104009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60042301.0,5128.0,19307.0,60042301.0,5128.0,19307.0,1.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,103079278716.0,1.0,0.0,0.0,10001.0,52.0,100.0,10001.0,7022.0,30.0,0.0,7022.0,0.0,0.0,0.0,0.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,2.0,0.0,24600811.0,2.0,0.0,14021858.0,5.0,0.0,24600811.0,5.0,81002672.0,14021858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,飆速彈,5
1649,1650.0,1105009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60042302.0,5129.0,19308.0,60042302.0,5129.0,19308.0,1.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,103079278716.0,1.0,0.0,0.0,10001.0,110.0,140.0,10001.0,7023.0,35.0,0.0,7023.0,0.0,0.0,0.0,0.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,3.0,14021859.0,0.0,7.0,0.0,24601711.0,8.0,0.0,24601711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,24601711.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,狂亂弩,5
1650,1651.0,1107009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60042304.0,5131.0,19310.0,60042304.0,5131.0,19310.0,1.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,103079278716.0,1.0,0.0,0.0,10001.0,70.0,100.0,10001.0,7025.0,160.0,0.0,7025.0,0.0,0.0,0.0,0.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,6.0,81002675.0,24506311.0,6.0,0.0,24506311.0,6.0,0.0,24506311.0,6.0,0.0,24506311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,暗影絕殺,5
