ID,_WeaponSkinGroupID,_CategoryView,_Kind,_CategoryDetail,_Category,_Num,_ColorID,_FxgroupID,_MotionTypeID1,_MotionTypeID2,_MotionTypeID3,_Name,_Description,_PositionIndex,_IconFile,_IconIndex,_EventType,_Weaponskin_Item,_Weaponskin_EventItem,_Weaponskin_Item_Count,_Activation_Description,_Deactivation_Description1,_Deactivation_Description2
104030,104,1,4,1,804,29,1,0,40,0,0,華爾基莉雙手劍,,30,10001106,84,0,190148727,190148737,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104031,104,1,4,2,804,42,1,0,40,0,0,瓦爾哈拉雙手劍,,31,10001110,81,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104032,104,1,4,2,804,34,1,0,40,0,0,羅馬競技場勇者之劍,,32,10001107,38,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104033,104,1,4,1,804,39,1,0,40,0,0,黑暗雙手劍,,33,10001109,29,0,190148728,190148738,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104034,104,1,4,1,804,41,3,0,40,0,0,闇月雙手劍,,34,10001110,41,0,190148730,190148740,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104035,104,1,4,1,804,43,1,0,40,0,0,王朝雙手劍,,35,10001110,251,0,190148731,190148741,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104036,104,1,4,1,804,45,1,0,40,0,0,奧莉安的變異雙手劍,,36,10001111,107,0,190148732,190148742,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104037,104,1,4,1,804,46,1,0,40,0,0,軍長的雙手劍,,37,10001112,4,0,190148733,190148743,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104038,104,1,4,1,804,47,1,0,40,0,0,地獄雙手劍,,38,10001112,107,0,190148734,190148744,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104039,104,1,4,1,804,48,1,0,40,0,0,噩夢雙手劍,,39,10001112,217,0,190148735,190148745,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104040,104,1,4,1,804,49,1,0,40,0,0,執著的雙手劍,,40,10001114,91,0,190148736,190148746,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104041,104,1,4,2,804,977,1,0,40,0,0,超級瑪琍雙手劍,,41,10001111,168,0,190148721,190148724,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104042,104,1,4,2,804,998,1,0,180,0,0,勇者之劍,,42,10001105,194,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104043,104,1,4,2,804,999,1,0,240,0,0,春植的傳奇之劍,,43,10001105,21,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104044,104,1,4,0,804,1,2,0,40,0,0,鐵製雙手劍,,44,10001101,89,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104045,104,1,4,0,804,3,2,0,40,0,0,新偃月刀,,45,10001101,91,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104046,104,1,4,0,804,4,2,0,40,0,0,血色破岩劍,,46,10001101,92,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104047,104,1,4,0,804,5,2,0,40,0,0,銀色破山劍,,47,10001101,93,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104048,104,1,4,0,804,6,2,0,40,0,0,金色破天劍,,48,10001101,94,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104049,104,1,4,0,804,7,2,0,40,0,0,火焰印度雙手刺劍,,49,10001101,95,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104050,104,1,4,0,804,8,2,0,40,0,0,新變種劍,,50,10001101,96,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104051,104,1,4,0,804,9,2,0,40,0,0,闇黑德國雙手劍,,51,10001101,213,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104052,104,1,4,0,804,12,1,0,40,0,0,闊刃大劍(稀有),,52,10001100,208,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104053,104,1,4,0,804,16,2,0,40,0,0,死亡羅馬長劍,,53,10001106,149,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104054,104,1,4,2,804,21,1,0,40,0,0,斬殺巨劍,,54,10001101,150,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104055,104,1,4,2,804,22,1,0,40,0,0,靈魂收割者恐懼之劍,,55,10001101,173,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104056,104,1,4,2,804,25,1,0,40,0,0,海龍王碧水劍,,56,10001105,179,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104057,104,1,4,2,804,26,1,0,40,0,0,影波克火焰巨刃,,57,10001105,138,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104058,104,1,4,2,804,32,1,0,40,0,0,阿修羅王深紅雙手劍,,58,10001106,197,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104059,104,0,4,2,804,973,4,0,40,0,0,陰森住宅女僕玩具,,59,10001207,177,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104060,104,1,4,2,804,973,6,0,40,0,0,羅基火焰巨劍,,60,10001207,225,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104061,104,1,4,2,804,973,13,0,40,0,0,暴風劍,,61,10001209,36,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104062,104,1,4,2,804,975,1,0,40,0,0,尖銳槍魚劍,,62,10001208,65,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
104063,104,1,4,3,804,978,1,0,40,0,0,羊努斯雙手劍,,63,10001114,188,0,190148753,0,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105000,105,1,13,0,0,0,0,0,210,0,0,基本外觀,顯示目前套用的武器外觀或指定的武器外觀。,0,0,0,0,0,0,0,點擊使用鍵即可使用%s。,,
105001,105,1,13,0,805,1,2,0,210,0,0,暗黑古書(S),,1,10001105,234,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105002,105,1,13,0,805,1,1,0,210,0,0,光之古書,,2,10001105,228,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105003,105,1,13,0,805,3,2,0,210,0,0,紅色水晶魔盒(S),,3,10001105,236,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105004,105,1,13,0,805,3,1,0,210,0,0,藍色水晶魔盒,,4,10001105,230,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105005,105,1,13,0,805,5,2,0,210,0,0,紫色魔法球(S),,5,10001105,238,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105006,105,1,13,0,805,5,1,0,210,0,0,粉色魔法球,,6,10001105,232,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105007,105,1,13,0,805,6,1,0,210,0,0,紅色吸血鬼魔法球(S),,7,10001105,233,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105008,105,1,13,0,805,7,2,0,210,0,0,閃耀雪花魔法球(S),,8,10001106,27,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105009,105,1,13,0,805,7,1,0,210,0,0,雪花魔法球,,9,10001106,26,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105010,105,1,13,0,805,9,2,0,210,0,0,紅色星星魔法球(S),,10,10001106,250,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105011,105,1,13,0,805,9,1,0,210,0,0,星星魔法球,,11,10001106,249,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105012,105,1,13,0,805,11,2,0,210,0,0,黑色水晶魔法球(S),,12,10001109,65,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105013,105,1,13,0,805,11,1,0,210,0,0,藍色水晶魔法球,,13,10001109,64,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105014,105,1,13,0,805,13,2,0,210,0,0,綠色水晶魔法球(S),,14,10001109,67,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105015,105,1,13,0,805,13,1,0,210,0,0,橘色水晶魔法球,,15,10001109,66,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105016,105,1,13,0,805,14,2,0,210,0,0,紫色水晶魔法球,,16,10001109,69,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105017,105,1,13,0,805,18,1,0,210,0,0,閃耀魔法球,,17,10001107,86,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105018,105,1,13,0,805,19,1,0,210,0,0,月之魔法球,,18,10001107,63,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105019,105,1,13,1,805,29,1,0,210,0,0,華爾基莉魔法球,,19,10001106,90,0,190148727,190148737,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105020,105,1,13,2,805,42,1,0,210,0,0,瓦爾哈拉魔法球,,20,10001110,88,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105021,105,1,13,0,805,30,1,0,210,0,0,黑曜石魔法球(S),,21,10001106,188,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105022,105,1,13,2,805,34,1,0,210,0,0,羅馬競技場綠龍魔幻魔法球,,22,10001107,27,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105023,105,1,13,1,805,39,1,0,210,0,0,黑暗魔法球,,23,10001109,30,0,190148728,190148738,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105024,105,1,13,0,805,40,1,0,210,0,0,剛玉魔法球(S),,24,10001109,106,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105025,105,1,13,1,805,41,3,0,210,0,0,闇月魔法球,,25,10001110,45,0,190148730,190148740,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105026,105,1,13,1,805,43,1,0,210,0,0,王朝魔法球,,26,10001110,252,0,190148731,190148741,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105027,105,1,13,1,805,45,1,0,210,0,0,奧莉安的變異魔法球,,27,10001111,108,0,190148732,190148742,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105028,105,1,13,1,805,46,1,0,210,0,0,軍長的魔法球,,28,10001112,15,0,190148733,190148743,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105029,105,1,13,1,805,47,1,0,210,0,0,地獄魔法球,,29,10001112,114,0,190148734,190148744,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105030,105,1,13,1,805,48,1,0,210,0,0,噩夢魔法球,,30,10001112,224,0,190148735,190148745,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105031,105,1,13,1,805,49,1,0,210,0,0,執著的魔法球,,31,10001114,98,0,190148736,190148746,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105032,105,1,13,2,805,977,1,0,210,0,0,超級瑪琍魔法球,,32,10001111,180,0,190148721,190148724,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105033,105,1,13,0,805,2,1,0,210,0,0,粉色骰子,,33,10001105,229,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105034,105,1,13,0,805,2,2,0,210,0,0,綠色骰子,,34,10001105,235,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105035,105,1,13,0,805,4,1,0,210,0,0,金屬金魔法球,,35,10001105,231,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105036,105,1,13,0,805,4,2,0,210,0,0,金屬綠魔法球,,36,10001105,237,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105037,105,1,13,0,805,6,2,0,210,0,0,黑色吸血鬼魔法球,,37,10001105,239,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105038,105,1,13,0,805,8,1,0,210,0,0,秘銀魔法球,,38,10001106,138,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105039,105,1,13,0,805,8,2,0,210,0,0,死亡秘銀魔法球,,39,10001106,150,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105040,105,1,13,0,805,14,1,0,210,0,0,紅色水晶魔法球,,40,10001109,68,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105041,105,1,13,0,805,20,1,0,210,0,0,阿拉戈騎士魔法球,,41,10001108,87,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105042,105,1,13,2,805,21,1,0,210,0,0,珊瑚獸五彩魔法球,,42,10001105,224,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105043,105,1,13,2,805,22,1,0,210,0,0,綠龍魔幻魔法球,,43,10001106,25,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
105044,105,1,13,3,805,978,1,0,210,0,0,德雷曼魔法球,,44,10001114,195,0,190148753,0,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106000,106,1,6,0,0,0,0,0,60,0,0,基本外觀,顯示目前套用的武器外觀或指定的武器外觀。,0,0,0,0,0,0,0,點擊使用鍵即可使用%s。,,
106001,106,1,6,0,806,1,2,0,60,0,0,威力塔里本彎刀(S),,1,10001105,246,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106002,106,1,6,0,806,1,1,0,60,0,0,塔里本彎刀,,2,10001105,240,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106003,106,1,6,0,806,3,2,0,60,0,0,翡翠雙魔刀(S),,3,10001105,248,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106004,106,1,6,0,806,3,1,0,60,0,0,雙魔刀,,4,10001105,242,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106005,106,1,6,0,806,4,2,0,60,0,0,粉色阿沛納彎刀,,5,10001105,249,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106006,106,1,6,0,806,5,2,0,60,0,0,金色阿拉伯彎刀(S),,6,10001105,250,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106007,106,1,6,0,806,5,1,0,60,0,0,阿拉伯彎刀,,7,10001105,244,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106008,106,1,6,0,806,6,2,0,60,0,0,藍柱石馬凱拉彎刀,,8,10001105,251,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106009,106,1,6,0,806,7,2,0,60,0,0,綠柱石葉形雙刀(S),,9,10001106,29,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106010,106,1,6,0,806,7,1,0,60,0,0,葉形雙刀,,10,10001106,28,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106011,106,1,6,0,806,8,2,0,60,0,0,黑色格里斯娜迦劍,,11,10001106,151,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106012,106,1,6,0,806,9,2,0,60,0,0,奧里哈勒昆達荷美彎刀(S),,12,10001106,252,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106013,106,1,6,0,806,9,1,0,60,0,0,達荷美彎刀,,13,10001106,251,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106014,106,1,6,0,806,11,2,0,60,0,0,藍色獵頭劍(S),,14,10001109,59,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106015,106,1,6,0,806,11,1,0,60,0,0,獵頭劍,,15,10001109,58,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106016,106,1,6,0,806,13,2,0,60,0,0,黑色尖叫之刃(S),,16,10001109,61,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106017,106,1,6,0,806,13,1,0,60,0,0,尖叫之刃,,17,10001109,60,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106018,106,1,6,0,806,14,1,0,60,0,0,大馬士革刀,,18,10001109,62,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106019,106,1,6,0,806,18,1,0,60,0,0,土耳其雙刀(S),,19,10001107,58,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106020,106,1,6,0,806,19,1,0,60,0,0,大羅雙刀,,20,10001107,88,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106021,106,1,6,0,806,21,1,0,60,0,0,黑曜石雙刀(S),,21,10001105,225,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106022,106,1,6,1,806,29,1,0,60,0,0,華爾基莉雙劍,,22,10001106,85,0,190148727,190148737,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106023,106,1,6,2,806,42,1,0,60,0,0,瓦爾哈拉雙劍,,23,10001110,89,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106024,106,1,6,2,806,34,1,0,60,0,0,羅馬競技場奧利溫雙刀,,24,10001107,28,0,190148725,190148725,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106025,106,1,6,1,806,39,1,0,60,0,0,黑暗雙刀,,25,10001109,31,0,190148728,190148738,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106026,106,1,6,0,806,40,1,0,60,0,0,剛玉雙刀(S),,26,10001109,105,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106027,106,1,6,1,806,41,3,0,60,0,0,闇月雙刀,,27,10001110,42,0,190148730,190148740,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106028,106,1,6,1,806,43,1,0,60,0,0,王朝雙刀,,28,10001110,253,0,190148731,190148741,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106029,106,1,6,1,806,45,1,0,60,0,0,奧莉安的變異雙刀,,29,10001111,109,0,190148732,190148742,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106030,106,1,6,1,806,46,1,0,60,0,0,軍長的雙刀,,30,10001112,16,0,190148733,190148743,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106031,106,1,6,1,806,47,1,0,60,0,0,地獄雙刀,,31,10001112,115,0,190148734,190148744,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106032,106,1,6,1,806,48,1,0,60,0,0,噩夢雙刀,,32,10001112,225,0,190148735,190148745,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106033,106,1,6,1,806,49,1,0,60,0,0,執著的雙刀,,33,10001114,99,0,190148736,190148746,10,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106034,106,1,6,2,806,977,1,0,60,0,0,超級瑪琍雙刀,,34,10001111,181,0,190148721,190148724,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106035,106,1,6,0,806,2,1,0,60,0,0,維達納刀劍,,35,10001105,241,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106036,106,1,6,0,806,2,2,0,60,0,0,紫水晶維達納刀劍,,36,10001105,247,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106037,106,1,6,0,806,4,1,0,60,0,0,阿沛納彎刀,,37,10001105,243,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106038,106,1,6,0,806,6,1,0,60,0,0,馬凱拉彎刀,,38,10001105,245,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
106039,106,1,6,0,806,8,1,0,60,0,0,格里斯娜迦劍,,39,10001106,139,0,190148723,190148723,1,點擊使用鍵即可使用[%s]武器外觀。,點擊購買鍵即可登錄[%s]武器外觀。,[%s]道具數量不足。
