ID,_Name,_BaseSlv,_MaxSlv,_GetSkillLv,_GetSkillID,_SkillType,_SaveCheck,_UpRequireSkillPoint,_UpRequireSkillPointSlv,_UpRequire1_Type,_UpRequire1_ID,_UpRequire1_Value1,_UpRequire1_ValueSlv1,_UpRequire1_Value2,_UpRequire1_ValueSlv2,_UpRequire2_Type,_UpRequire2_ID,_UpRequire2_Value1,_UpRequire2_ValueSlv1,_UpRequire2_Value2,_UpRequire2_ValueSlv2,_Learn_Skill,_InventoryType,_Icon,_IconIndex,_QuickSlotUse,_DisableIcon,_DisableIconIndex,_DisableAlpha,_SubID,_SubIndex,_UpConsumption_Ely,_UpConsumption_ElySlv,_UpConsumption_Type,_Special_Skill,_Toggle_Check,_Pet_Action,_SealSkill_Level,_SealSkill_Exp,_Learn_Fx,_Description,_DisableDescription
1758102,聖魔刺,0,7,0,0,1,0,1,0,1,3,41,3,0,0,3,2,1758101,0,1,0,1,2,10003015,66,1,10003000,21,100,0,0,0,0,0,0,0,0,0,0,0,[神聖狀態]\n以神聖魔法貫穿前方敵人後爆炸\n\n[憤怒狀態]\n使用魔法權杖進行強而有力的刺擊\n\n※技能資訊※\n目標數：7,[神聖狀態] \n以神聖魔法貫穿前方敵人後爆炸\n\n[憤怒狀態]\n使用魔法權杖進行強而有力的刺擊\n\n※學習條件※\nLv.1 神力重擊\n需要技能點數：1\n限制等級：41
1758103,神力斬,0,7,0,0,1,0,1,0,1,3,42,4,0,0,3,2,8007102,0,10,0,1,2,10003015,76,1,10003000,21,100,0,0,0,0,0,0,0,0,0,0,0,[神聖狀態]\n將爆發的神聖力量凝聚至空中後向前方墜落\n\n[憤怒狀態]\n利用離心力重擊前方\n\n※技能資訊※\n目標數：7,[神聖狀態]\n將爆發的神聖力量凝聚至空中後向前方墜落\n\n[憤怒狀態]\n利用離心力重擊前方\n\n※習得條件※\nLv.10 熟練魔法權杖[中級]\n需要技能點數：1\n限制等級：42
1758104,疾馳,0,1,0,0,1,0,0,0,1,3,15,0,0,0,0,0,0,0,0,0,1,2,10003015,75,1,10003000,21,100,0,0,0,0,0,0,0,0,0,0,0,[共同狀態]\n快速移動至前方\n\n※技能資訊※\n目標數：7,[共同狀態] \n快速移動至前方\n\n※學習條件※\n限制等級：15
1758105,聖光流擊,0,7,0,0,1,0,1,0,1,3,35,7,0,0,3,2,1758103,0,1,0,1,2,10003015,69,1,10003000,21,100,0,0,0,0,0,0,0,0,0,0,0,[神聖狀態]\n向四方釋放光芒後，快速朝前、後方墜落攻擊敵人\n\n[憤怒狀態]\n上擊敵人後，由外向內強力狂打\n\n※技能資訊※\n目標數：7,[神聖狀態] \n向四方釋放光芒後，快速朝前、後方墜落攻擊敵人\n\n[憤怒狀態]\n上擊敵人後，由外向內強力狂打\n\n※學習條件※\nLv.1 神力斬\n需要技能點數：1\n限制等級：35
1758106,神怒擊,0,7,0,0,1,0,1,0,1,3,42,4,0,0,3,2,8007102,0,10,0,1,2,10003015,67,1,10003000,21,100,0,0,0,0,0,0,0,0,0,0,0,[神聖狀態]\n召喚兩個蘊含神聖和憤怒力量的石像，攻擊前方敵人\n\n[憤怒狀態]\n快速刺擊前方敵人\n\n※技能資訊※\n目標數：7,[神聖狀態]\n召喚兩個蘊含神聖和憤怒力量的石像，攻擊前方敵人\n\n[憤怒狀態]\n快速刺擊前方敵人\n\n※習得條件※\nLv.10 熟練魔法權杖[中級]\n需要技能點數：1\n限制等級：42
1758107,聖憤魄擊,0,7,0,0,1,0,1,0,1,3,35,7,0,0,3,2,1758103,0,1,0,1,2,10003015,74,1,10003000,21,100,0,0,0,0,0,0,0,0,0,0,0,[神聖狀態]\n於前方降下巨大的長槍\n\n[憤怒狀態]\n利用連續上擊攻擊，將敵人打飛至空中\n\n※技能資訊※\n目標數：7,[神聖狀態] \n 於前方降下巨大的長槍\n\n[憤怒狀態]\n利用連續上擊攻擊，將敵人打飛至空中\n\n※學習條件※\nLv.1 神力斬\n需要技能點數：1\n限制等級：35
3605701,魔力增加,0,5,0,0,3,0,1,0,1,3,1,3,0,0,0,0,0,0,0,0,1,4,10003040,67,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的魔力\n\n※技能資訊※\n每等級上升150,提升自己的魔力\n\n※效果※\n每等級上升150\n\n※學習條件※\n需要技能點數：1\n限制等級：1
3605702,精準強擊,0,5,0,0,3,0,1,0,1,3,8,4,0,0,0,0,0,0,0,0,1,4,10003040,50,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的命中率\n\n※技能資訊※\n每等級上升3%,提升自己的命中率\n\n※效果※\n每等級上升3%\n\n※學習條件※\n需要技能點數：1\n限制等級：8
3605703,均衡之力,0,5,0,0,3,0,1,0,1,3,8,4,0,0,0,0,0,0,0,0,1,4,10003040,155,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的固定傷害\n\n※技能資訊※\n每等級上升100,提升自己的固定傷害\n\n※效果※\n每等級上升100\n\n※學習條件※\n需要技能點數：1\n限制等級：8
3605704,暴戾本能,0,5,0,0,3,0,1,0,1,3,8,4,0,0,0,0,0,0,0,0,1,4,10003040,44,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的爆擊傷害\n\n※技能資訊※\n每等級上升3%,提升自己的爆擊傷害\n\n※效果※\n每等級上升3%\n\n※學習條件※\n需要技能點數：1\n限制等級：8
3605705,暴戾之力,0,5,0,0,3,0,2,0,1,3,18,4,0,0,3,2,3605704,0,3,0,1,4,10003040,47,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的爆擊率\n\n※技能資訊※\n每等級上升1%,提升自己的爆擊率\n\n※效果※\n每等級上升1%\n\n※學習條件※\nLv.3 暴戾本能\n需要技能點數：2\n限制等級：18
3605706,超速度,0,5,0,0,3,0,1,0,1,3,5,3,0,0,0,0,0,0,0,0,1,4,10003040,112,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的移動速度\n\n※技能資訊※\n每等級增加7%,提升自己的移動速度\n\n※效果※\n每等級增加7%\n\n※學習條件※\n需要技能點數：1\n限制等級：5
3605801,魔力增加,0,5,0,0,3,0,1,0,1,3,3,3,0,0,0,0,0,0,0,0,1,4,10003040,67,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的魔力\n\n※技能資訊※\n每等級上升200,提升自己的魔力\n\n※效果※\n每等級上升200\n\n※學習條件※\n需要技能點數：1\n限制等級：3
3605802,精準強擊,0,7,0,0,3,0,1,0,1,3,35,5,0,0,0,0,0,0,0,0,1,4,10003040,50,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的命中率\n\n※技能資訊※\n每等級上升3%,提升自己的命中率\n\n※效果※\n每等級上升3%\n\n※學習條件※\n需要技能點數：1\n限制等級：35
3605803,暴戾本能,0,7,0,0,3,0,1,0,1,3,28,7,0,0,3,2,3605808,0,3,0,1,4,10003040,44,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的爆擊傷害\n\n※技能資訊※\n每等級上升3%,提升自己的爆擊傷害\n\n※效果※\n每等級上升3%\n\n※學習條件※\nLv.3 兇猛一擊\n需要技能點數：1\n限制等級：28
3605804,暴戾之力,0,5,0,0,3,0,2,0,1,3,50,6,0,0,3,2,3605803,0,3,0,1,4,10003040,47,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的爆擊率\n\n※技能資訊※\n每等級上升1%,提升自己的爆擊率\n\n※效果※\n每等級上升1%\n\n※學習條件※\nLv.3 暴戾本能\n需要技能點數：2\n限制等級：50
3605805,超速度,0,5,0,0,3,0,1,0,1,3,35,5,0,0,0,0,0,0,0,0,1,4,10003040,112,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的移動速度\n\n※技能資訊※\n每等級增加7%,提升自己的移動速度\n\n※效果※\n每等級增加7%\n\n※學習條件※\n需要技能點數：1\n限制等級：35
3605806,神聖力量,0,7,0,0,3,0,1,0,1,3,35,5,0,0,3,2,3605801,0,1,0,1,4,10003040,82,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的最小傷害\n\n※技能資訊※\n每等級上升2%,提升自己的最小傷害\n\n※效果※\n每等級上升2%\n\n※學習條件※\nLv.1 魔力增加\n需要技能點數：1\n限制等級：35
3605807,神聖意志,0,7,0,0,3,0,1,0,1,3,28,7,0,0,3,2,3605806,0,3,0,1,4,10003041,61,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的最大傷害\n\n※技能資訊※\n每等級上升1%,提升自己的最大傷害\n\n※效果※\n每等級上升1%\n\n※學習條件※\nLv.3 神聖力量\n需要技能點數：1\n限制等級：28
3605808,兇猛一擊,0,7,0,0,3,0,1,0,1,3,35,5,0,0,3,2,3605801,0,1,0,1,4,10003040,176,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的貫穿力\n\n※技能資訊※\n每等級上升1%,提升自己的貫穿力\n\n※效果※\n每等級上升1%\n\n※學習條件※\nLv.1 魔力增加\n需要技能點數：1\n限制等級：35
3605809,神聖勇氣,0,7,0,0,3,0,1,0,1,3,50,6,0,0,3,2,3605807,0,3,0,1,4,10003040,163,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的技能攻擊力\n\n※技能資訊※\n每等級上升1%,提升自己的技能攻擊力\n\n※效果※\n每等級上升1%\n\n※學習條件※\nLv.3 神聖意志\n需要技能點數：1\n限制等級：50
3605810,堅忍之心,0,5,0,0,3,0,1,0,1,3,60,5,0,0,0,0,0,0,0,0,1,4,10003041,129,0,10003000,16,100,0,0,0,0,0,0,0,0,0,0,0,提升自己的防禦力及魔法抗力\n\n※技能資訊※\n每等級上升1%,提升自己的防禦力及魔法抗力\n\n※效果※\n每等級上升1%\n\n※學習條件※\n需要技能點數：1\n限制等級：60
3806001,【物理威力】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003040,161,0,10003000,20,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 大幅增加自己的HP上限\n\n※技能資訊※\nHP上限增加10%,▲傳奇技能▲\n\n完成『Episode 1.石塔的秘密』後自動習得技能。
3806002,【超越之力】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003040,184,0,10003000,20,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 獲得超越之力\n\n※技能資訊※\n最小/最大傷害增加50%,▲傳奇技能▲\n\n完成『Episode 2.第二次安排』後自動習得技能。
3806003,【神擊斬】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003040,170,0,10003000,20,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 可發動更強烈的攻擊來貫穿敵人防禦力\n\n※技能資訊※\n貫穿力增加30%,▲傳奇技能▲\n\n完成『Episode 3.在火山地帶』後自動習得技能。
3806004,【覺醒】,1,50,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003071,31,1,10003000,20,100,0,0,0,0,0,0,0,0,5,1,0,[傳奇] 以覺醒的聖憤魄擊施加超越以往的強烈攻擊\n\n※技能資訊※\n施展技能狀態下承受傷害減少30%\n施展技能時爆擊率增加50%\n目標數：15,▲傳奇技能▲\n\n完成『Episode 4.衝突』後自動習得技能。
3806005,【祈福武器】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003041,19,0,10003000,20,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 將自身攻擊力增加至最大\n\n※技能資訊※\n武器攻擊力/屬性力增加20%,▲傳奇技能▲\n\n完成『Episode 5.石塔的下落』後自動習得技能。
3806006,【爆擊】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003041,61,0,10003000,20,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 喚醒隱藏的本能，進而施展更強烈的攻擊\n\n※技能資訊※\n爆擊傷害增加50%,▲傳奇技能▲\n\n完成『Episode 6.征服青空城』後自動習得技能。
3806007,【傳奇】,1,50,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003071,32,1,10003000,20,100,0,0,0,0,0,0,0,0,6,1,0,[傳奇] 僅承襲於混血天神的傳奇技能\n\n※技能資訊※\n施展技能狀態下承受傷害減少40%\n目標數：20,▲傳奇技能▲\n\n完成『Episode 7.EPilogue』後自動習得技能。
7200007,Flower Garden,1,1,0,0,3,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,4,10003041,218,0,10003000,16,100,470,0,0,0,0,0,0,0,0,0,0,[期間制] 職業專用 FX效果變成綺麗的花園型態,[期間制] 職業專用 FX效果變成綺麗的花園型態
7100030,加油吧,0,5,0,0,3,4,0,0,1,3,1,0,0,0,1,4,50000000,0,0,0,0,4,10003091,4,0,10003000,16,100,460,0,50000000,0,0,0,0,0,0,0,0,[特殊] 提升自己的幸運\n\n※技能資訊※\n每等級上升1%,[特殊] 提升自己的幸運\n\n※效果※\n每等級上升1%\n\n※學習條件※\n使用加油吧技能學習書時可習得\n為了要學習加油吧I ~ III全部技能，總共需要三個學習書
7100031,加油吧II,0,5,0,0,3,4,0,0,1,3,1,0,0,0,1,4,50000000,0,0,0,0,4,10003091,1,0,10003000,16,100,460,0,50000000,0,0,0,0,0,0,0,0,[特殊] 提升自己的體力\n\n※技能資訊※\n每等級上升1%,[特殊] 提升自己的體力\n\n※效果※\n每等級上升1%\n\n※學習條件※\n使用加油吧技能學習書時可習得\n為了要學習加油吧I ~ III全部技能，總共需要三個學習書
7100032,加油吧III,0,5,0,0,3,4,0,0,1,3,1,0,0,0,1,4,100000000,0,0,0,0,4,10003091,20,0,10003000,16,100,460,0,100000000,0,0,0,0,0,0,0,0,[特殊] 提升自己的力量和魔力\n\n※技能資訊※\n每等級上升1%,[特殊] 提升自己的力量和魔力\n\n※效果※\n每等級上升1%\n\n※學習條件※\n使用加油吧技能學習書時可習得\n為了要學習加油吧I ~ III全部技能，總共需要三個學習書
5000085,[活動] 出剪刀,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003050,34,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 剪刀石頭布中出剪刀,[活動] 剪刀石頭布中出剪刀
5000086,[活動] 出石頭,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003050,35,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 剪刀石頭布中出石頭,[活動] 剪刀石頭布中出石頭
5000087,[活動] 出布,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003050,36,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 剪刀石頭布中出布,[活動] 剪刀石頭布中出布
5000088,[活動] 肘擊,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003011,44,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 旋轉肩部與背部後猛擊對方身體的技能,[活動] 旋轉肩部與背部後猛擊對方身體的技能
5000089,[活動] 能量波,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003011,36,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 將能量聚集於雙手之間,[活動] 將能量聚集於雙手之間
5000090,[活動] 旋風腳,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003011,252,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 在空中迴轉並攻擊後方的敵人,[活動] 在空中迴轉並攻擊後方的敵人
5000091,[活動] 升龍拳,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003011,203,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 跳躍同時使出上鉤拳攻擊敵人的技能,[活動] 跳躍同時使出上鉤拳攻擊敵人的技能
5000092,[活動] 前滾翻,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003011,117,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 快速翻滾到前面,[活動] 快速翻滾到前面
5000093,[活動] 快閃,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003012,19,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 快速移動至前方,[活動] 快速移動至前方
5000094,[活動] 踢遠,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003050,49,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 可以踢得很遠\n\n可使用至2023年8月23日例行維護前,[活動] 可以踢得很遠\n\n可使用至2023年8月23日例行維護前
5000095,[活動] 踢高,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003050,50,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 可以踢得很高\n\n可使用至2023年8月23日例行維護前,[活動] 可以踢得很高\n\n可使用至2023年8月23日例行維護前
4000157,☆慶祝彩虹島10週年☆,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10003050,190,1,10003000,15,100,501,39,0,0,0,0,0,0,0,0,0,[表情符號] 慶祝彩虹島物語10週年的表情符號!,[表情符號] 慶祝彩虹島物語10週年的表情符號!
3000053,武器教本(上),0,7,0,0,3,0,1,0,1,3,5,3,0,0,0,0,0,0,0,0,1,4,10003040,217,0,10003000,16,100,1414,0,0,0,0,0,0,0,0,0,0,提升弱攻擊、強攻擊的魔法傷害 \n\n※技能資訊※\n弱攻擊、強攻擊時每等級提升魔法傷害50,提升弱攻擊、強攻擊的魔法傷害 \n\n※效果※\n弱攻擊、強攻擊時每等級提升魔法傷害50\n\n※學習條件※\n需要技能點數：1\n限制等級：25
3000054,武器教本(下),0,7,0,0,3,0,1,0,1,3,8,3,0,0,3,2,3000053,0,1,0,1,4,10003040,218,0,10003000,16,100,1414,0,0,0,0,0,0,0,0,0,0,提升弱攻擊、強攻擊的魔法最小/最大傷害值  \n\n※技能資訊※\n弱攻擊、強攻擊時每等級提升最小/最大魔法傷害5%,提升弱攻擊、強攻擊的魔法最小/最大傷害值  \n\n※效果※\n弱攻擊、強攻擊時每等級提升最小/最大魔法傷害5%\n\n※學習條件※\nLv.1 武器教本(上)\n需要技能點數：1\n限制等級：28
3000055,武器教本(上) II,0,12,0,0,3,0,1,0,1,3,25,10,0,0,0,0,0,0,0,0,1,4,10003040,217,0,10003000,16,100,1414,0,0,0,0,0,0,0,0,0,0,提升弱攻擊、強攻擊的魔法傷害值 \n\n※技能資訊※\n弱攻擊、強攻擊時每等級提升魔法傷害70,提升弱攻擊、強攻擊的魔法傷害值 \n\n※效果※\n弱攻擊、強攻擊時每等級提升魔法傷害70\n\n※學習條件※\n需要技能點數：1\n限制等級：35
3000056,武器教本(下) II,0,12,0,0,3,0,1,0,1,3,28,10,0,0,3,2,3000055,0,1,0,1,4,10003040,218,0,10003000,16,100,1414,0,0,0,0,0,0,0,0,0,0,提升弱攻擊、強攻擊的魔法最小/最大傷害值  \n\n※技能資訊※\n弱攻擊、強攻擊時每等級提升最小/最大魔法傷害5%,提升弱攻擊、強攻擊的魔法最小/最大傷害值  \n\n※效果※\n弱攻擊、強攻擊時每等級提升最小/最大魔法傷害5%\n\n※學習條件※\nLv.1 武器教本(上) II\n需要技能點數：1\n限制等級：38
5000096,[活動] 大家一起加油吧！,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003050,192,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,[活動] 在貝勒翰之橋附近的藍色氣息內聚集力量吧,[活動] 在貝勒翰之橋附近的藍色氣息內聚集力量吧
5000097,變身為10週年紀念銅像！,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10003050,191,1,10003000,15,100,501,40,0,0,0,0,0,0,0,0,0,[活動] 變身為10週年紀念銅像！！,[活動] 變身為10週年紀念銅像！！
4000158,炫富[Three],1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10003050,89,1,10003000,15,100,502,60,0,0,0,0,0,0,0,0,0,"[表情符號] 跟別人展現自己的財富時使用\n\n※技能資訊※\n使用時消耗 50,000彩虹幣\n使周圍包含自己在內的7人彩虹幣獲得量 +50%","[表情符號] 跟別人展現自己的財富時使用\n\n※效果※\n使用時消耗 50,000彩虹幣\n使周圍包含自己在內的7人彩虹幣獲得量 +50%"
10641,海賊熊,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10003060,91,1,10003000,16,100,0,0,0,0,0,0,0,10,0,0,0,[寵物] 8秒內角色無法擊退時，HP恢復100%\n\n※參考※\n冷卻時間1分30秒,[寵物] 8秒內角色無法擊退時，HP恢復100%\n\n※參考※\n冷卻時間1分30秒
10651,金壇的秘藥 -『甜米釀』,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10003070,31,1,10003000,256,100,450,0,0,0,0,0,0,0,0,0,0,[金壇的秘藥] 消耗1個甜米釀和50萬彩虹幣，提升自身與隊友的所有能力值\n\n※技能資訊※\n所有能力值提升10%\n巨人族的神秘結晶強化時提升1%\n消耗1個甜米釀道具和50萬彩虹幣\n持續時間：1小時,[金壇的秘藥] 消耗1個甜米釀和50萬彩虹幣，提升自身與隊友的所有能力值\n\n※效果※\n所有能力值提升10%\n巨人族的神秘結晶強化時提升1%\n消耗1個甜米釀道具和50萬彩虹幣\n持續時間：1小時
5000078,[坐騎] 暴風奔馳,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10003090,38,1,10003000,16,100,450,0,0,0,0,0,0,0,0,0,0,於一定期間內大幅提升移動速度\n\n※參考※\n只有在騎乘坐騎時套用效果\n冷卻時間50秒 (不可套用冷卻時間減少效果),於一定期間內大幅提升移動速度\n\n※參考※\n只有在騎乘坐騎時套用效果\n冷卻時間50秒 (不可套用冷卻時間減少效果)
3812401,【隱藏能力】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003040,124,0,10003000,22,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 增加所有能力值\n\n※技能資訊※\n所有能力值增加1000,▲ 傳奇技能 ▲\n\n『Episode 1. 突變的氣息』 完成時自動學習
3812402,【極限力量】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003040,111,0,10003000,22,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 使目前角色擁有的最終最大傷害增加5%\n\n※技能資訊※\n最終最大傷害增加5%,▲ 傳奇技能 ▲\n\n『Episode 2. 歐若拉的羅曼史』 完成時自動學習
3812403,【必死攻擊】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003040,110,0,10003000,22,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 使目前角色擁有的最終爆擊傷害增加5%\n\n※技能資訊※\n最終爆擊傷害增加5%,▲ 傳奇技能 ▲\n\n『Episode 3. 彩諾恩的情報』 完成時自動學習
3812404,【覺醒II】,1,50,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003071,59,1,10003000,22,100,0,0,0,0,0,0,0,0,5,1,0,[傳奇] 以覺醒的螺旋加壓施加超越以往的強烈攻擊\n\n※技能資訊※\n施展技能狀態下承受傷害減少30%\n目標數：15,▲傳奇技能▲\n\n完成『Episode 4.刻薄的羅希雅』後自動習得技能。
3812405,【專業技巧】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003040,157,0,10003000,22,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 大幅增加自己的武器攻擊力/屬性力\n\n※技能資訊※\n武器攻擊力/屬性力增加10%,▲ 傳奇技能 ▲\n\n 『EpiGde 5. 惡魔之山』 通關時自動習得
3812406,【生存本能】,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003030,220,1,10003000,22,100,0,0,0,0,0,0,0,0,7,1,0,[傳奇] 一定時間內將自身力量提升至最大來殲滅敵人\n\n※技能資訊※\n攻擊敵人後，只產生自身最大傷害\n增益效果持續時間：5分鐘,▲ 傳奇技能 ▲\n\n『Episode 6. 力量的根源』 通關時自動習得
3812407,【傳奇II】,1,50,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003071,33,1,10003000,22,100,0,0,0,0,0,0,0,0,6,1,0,[傳奇] 僅承襲於戰士系列的第二個傳奇技能\n\n※技能資訊※\n使用技能時敵人給予的傷害減少40%\n目標數：20,▲ 傳奇技能 ▲\n\n 『Episode 7. 新月祭壇』 通關時自動習得
3812501,【隱藏能力】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003040,124,0,10003000,22,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 增加所有能力值\n\n※技能資訊※\n所有能力值增加1000,▲ 傳奇技能 ▲\n\n『Episode 1. 突變的氣息』 完成時自動學習
3812502,【極限力量】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003040,111,0,10003000,22,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 使目前角色擁有的最終最大傷害增加5%\n\n※技能資訊※\n最終最大傷害增加5%,▲ 傳奇技能 ▲\n\n『Episode 2. 歐若拉的羅曼史』 完成時自動學習
3812503,【必死攻擊】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003040,110,0,10003000,22,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 使目前角色擁有的最終爆擊傷害增加5%\n\n※技能資訊※\n最終爆擊傷害增加5%,▲ 傳奇技能 ▲\n\n『Episode 3. 彩諾恩的情報』 完成時自動學習
3812504,【覺醒II】,1,50,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003071,60,1,10003000,22,100,0,0,0,0,0,0,0,0,5,1,0,[傳奇] 以覺醒的飛燕雙擊施加超越以往的強烈攻擊\n\n※技能資訊※\n施展技能狀態下承受傷害減少30%\n目標數：15,▲傳奇技能▲\n\n完成『Episode 4.刻薄的羅希雅』後自動習得技能。
3812505,【專業技巧】,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003040,157,0,10003000,22,100,0,0,0,0,0,0,0,0,0,0,0,[傳奇] 大幅增加自己的武器攻擊力/屬性力\n\n※技能資訊※\n武器攻擊力/屬性力增加10%,▲ 傳奇技能 ▲\n\n 『EpiGde 5. 惡魔之山』 通關時自動習得
3812506,【生存本能】,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003030,220,1,10003000,22,100,0,0,0,0,0,0,0,0,7,1,0,[傳奇] 一定時間內將自身力量提升至最大來殲滅敵人\n\n※技能資訊※\n攻擊敵人後，只產生自身最大傷害\n增益效果持續時間：5分鐘,▲ 傳奇技能 ▲\n\n『Episode 6. 力量的根源』 通關時自動習得
3812507,【傳奇II】,1,50,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10003071,33,1,10003000,22,100,0,0,0,0,0,0,0,0,6,1,0,[傳奇] 僅承襲於戰士系列的第二個傳奇技能\n\n※技能資訊※\n使用技能時敵人給予的傷害減少40%\n目標數：20,▲ 傳奇技能 ▲\n\n 『Episode 7. 新月祭壇』 通關時自動習得
