ID,_Name,_Description,_DisableDescription
1109022,발칸,[MG] 발칸으로 전방의 적에게 무참히 폭격을 가함,[MG] 발칸으로 전방의 적에게 무참히 폭격을 가함\n\n※습득조건※\n☞ 트래픽라이트 Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 150
3101351,스톱 워치,[MG] 시계탑을 소환하여 주위 몬스터의 행동을 일순간 정지 시킴\n\n※효과※\n☞ 2초간 정지시킴,[MG] 시계탑을 소환하여 주위 몬스터의 행동을 일순간 정지 시킴\n\n※효과※\n☞ 2초간 정지시킴\n\n※습득조건※\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 60
1106022,MAX_Power,"[MG] 로봇의 기능을 공격에 더욱 치중하게 만드는 기술\n\n※효과※\n☞ 물리최소, 최대대미지 상승 (Lv * 3%)\n☞ 방어력 감소 (Lv * -2%)","[MG] 로봇의 기능을 공격에 더욱 치중하게 만드는 기술\n\n※효과※\n☞ 물리최소, 최대대미지 상승 (Lv * 3%)\n☞ 방어력 감소 (Lv * -2%)\n\n※습득조건※\n☞ MG 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 115"
1107022,ReCharge,"[MG] 로봇의 기능을 방어와 수리에 모두 치중한 기술로 모든 공격에 이뮨인 대신 이동이 불가능함\n\n※효과※\n☞ 5초동안 모든 공격에 대한 이뮨, HP 100% 회복\n☞ 넉백 동작 중 사용 가능\n☞ 격투장에서는 20% 회복\n☞ 격투장에서는 쿨타임이 증가함","[MG] 로봇의 기능을 방어와 수리에 모두 치중한 기술로 모든 공격에 이뮨인 대신 이동이 불가능함\n\n※효과※\n☞ 5초동안 모든 공격에 대한 이뮨, HP 100% 회복\n☞ 넉백 동작 중 사용 가능\n☞ 격투장에서는 20% 회복\n☞ 격투장에서는 쿨타임이 증가함\n\n※습득조건※\n☞ MG 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 100"
1105022,공습 지령,[MG] 자신을 엄호해줄 제트기를 호출함 호출된 제트기는 지정된 장소에 폭격 후 귀환함 \n\n※참고※\n☞ 캐릭터 능력치의 50% + (Lv * 10%)에 해당하는 힘을 가짐,[MG] 자신을 엄호해줄 제트기를 호출함 호출된 제트기는 지정된 장소에 폭격 후 귀환함 \n\n※참고※\n☞ 캐릭터 능력치의 50% + (Lv * 10%)에 해당하는 힘을 가짐\n\n※습득조건※\n☞ MG 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 130
3201301,잠재력III,모든 능력치를 상승시킴\n\n※효과※\n☞ 레벨 당 모든 스탯을 4% 상승시킴,모든 능력치를 상승시킴\n\n※효과※\n☞ 레벨 당 모든 스탯을 4% 상승시킴\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 3
3101322,근력의 폭주 II,MG의 근력을 일정 시간동안 기본 공격에 대한 대미지를 상승\n\n※효과※\n☞ 기본 10분 + 레벨당 1분씩 증가\n☞  약/강 공격 최대대미지 레벨당 2%씩 증가,MG의 근력을 일정 시간동안 기본 공격에 대한 대미지를 상승\n\n※효과※\n☞ 기본 10분 + 레벨당 1분씩 증가\n☞  약/강 공격 최대대미지 레벨당 2%씩 증가\n\n※습득조건※\n☞ 잠재력III Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 55
3101330,동력 강화,자신의 최대 HP를 상승시킴\n\n※효과※\n☞ 레벨 당 최대HP 3% 상승,자신의 최대 HP를 상승시킴\n\n※효과※\n☞ 레벨 당 최대HP 3% 상승\n\n※습득조건※\n☞ 잠재력III Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 60
3101305,포커스III,물리 명중률을 상승시킴\n\n※효과※\n☞ 레벨 당 +3% 명중률 상승,물리 명중률을 상승시킴\n\n※효과※\n☞ 레벨 당 +3% 명중률 상승\n\n※습득조건※\n☞ 근력의 폭주 II Lv3\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 60
3101324,임팩트 II,MG 의 물리대미지를 상승시킴\n\n※효과※\n☞ 레벨 당 30 물리대미지 상승,MG 의 물리대미지를 상승시킴\n\n※효과※\n☞ 레벨 당 30 물리대미지 상승\n\n※습득조건※\n☞ 포커스III Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 65
3101325,파워_SMG,파워_SMG를 소환하여 주위 사람들의 최소대미지를 상승시킴\n\n※효과※\n☞ 최소대미지를 7% 상승시킴,파워_SMG를 소환하여 주위 사람들의 최소대미지를 상승시킴\n\n※효과※\n☞ 최소대미지를 7% 상승시킴\n\n※습득조건※\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 100
3101326,파워_SMG [강화]Lv. 1,파워_SMG를 소환되어 있으면 최대대미지가 상승함\n\n※효과※\n☞ 최대대미지가 6% 상승함,파워_SMG를 소환되어 있으면 최대대미지가 상승함\n\n※효과※\n☞ 최대대미지가 6% 상승함\n\n※습득조건※\n☞ 파워_SMG Lv1\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 100
3101327,래비지,적 방어력을 일정 수치 무시하는 공격을 함\n\n※효과※\n☞ 레벨 당 1%의 타겟 방어력 감소,적 방어력을 일정 수치 무시하는 공격을 함\n\n※효과※\n☞ 레벨 당 1%의 타겟 방어력 감소\n\n※습득조건※\n☞ 임팩트 II Lv3\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 70
3101328,가에보르그 강화,공격스킬인 가에보르그를 +1Lv 강화시킴,공격스킬인 가에보르그를 +1Lv 강화시킴\n\n※습득조건※\n☞ 가에보르그 Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 140
3101329,라이키리 강화,공격스킬인 라이키리를 +1Lv 강화시킴,공격스킬인 라이키리를 +1Lv 강화시킴\n\n※습득조건※\n☞ 라이키리 Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 150
3110155,초감각,"스킬의 쿨타임을 감소시키며, AP 게이지를 채워줌\n\n※효과※\n☞ 10분 지속\n☞ 레벨 당 1 % 의 쿨타임 감소, AP 게이지 30 상승","스킬의 쿨타임을 감소시키며, AP 게이지를 채워줌\n\n※효과※\n☞ 10분 지속\n☞ 레벨 당 1 % 의 쿨타임 감소, AP 게이지 30 상승\n\n※습득조건※\n☞ 래비지 Lv3\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 125"
3101400,발칸 강화,공격스킬인 발칸을 +1Lv 강화시킴,공격스킬인 발칸을 +1Lv 강화시킴\n\n※습득조건※\n☞ 발칸 Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 160
3101331,기체 강화,"MG의 기체를 강화하여, 피해 수치를 감소시킴\n\n※효과※\n☞ 기본 10분 + 레벨당 30초씩 증가\n☞ 레벨 당 대미지 2% 감소","MG의 기체를 강화하여, 피해 수치를 감소시킴\n\n※효과※\n☞ 기본 10분 + 레벨당 30초씩 증가\n☞ 레벨 당 대미지 2% 감소 \n\n※습득조건※\n☞ 동력 강화 Lv3\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 75"
3101332,번뜩임,적의 공격을 피하는 확률이 증가함\n\n※효과※\n☞ 레벨 당 3%의 물리 회피율 상승,적의 공격을 피하는 확률이 증가함\n\n※효과※\n☞ 레벨 당 3%의 물리 회피율 상승\n\n※습득조건※\n☞ 기체 강화 Lv3\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 70
3101333,아슈캐논 강화,공격스킬인 아슈캐논을 +1Lv 강화시킴,공격스킬인 아슈캐논을 +1Lv 강화시킴\n\n※습득조건※\n☞ 아슈캐논 Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 120
3101334,미스텔테인 강화,공격스킬인 미스텔테인을 +1Lv 강화시킴,공격스킬인 미스텔테인을 +1Lv 강화시킴\n\n※습득조건※\n☞ 미스텔테인 Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 130
3101335,크리_SMG,크리_SMG를 소환하여 주위 사람들의 물리 크리티컬 확률을 상승시킴\n\n※효과※\n☞ 물리 크리티컬 확률을 3% 상승시킴,크리_SMG를 소환하여 주위 사람들의 물리 크리티컬 확률을 상승시킴\n\n※효과※\n☞ 물리 크리티컬 확률을 3% 상승시킴\n\n※습득조건※\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 100
3101336,크리_SMG [강화]Lv. 1,크리_SMG를 소환되어 있으면 물리 크리티컬 대미지가 상승\n\n※효과※\n☞ 물리 크리티컬 대미지가 12% 상승,크리_SMG를 소환되어 있으면 물리 크리티컬 대미지가 상승\n\n※효과※\n☞ 물리 크리티컬 대미지가 12% 상승\n\n※습득조건※\n☞ 크리_SMG Lv1\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 100
3101337,무적_SMG,무적_SMG를 소환하여 주위 사람들을 무적 상태로 만듬\n\n※효과※\n☞ 2.5초간 무적 상태로 만듬,무적_SMG를 소환하여 주위 사람들을 무적 상태로 만듬\n\n※효과※\n☞ 2.5초간 무적 상태로 만듬\n\n※습득조건※\n☞ 정밀 조립 Lv3\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 100
3110159,정신력 강화,AP의 최대량을 증가시킴\n\n※효과※\n☞ 레벨 당 30 증가,AP의 최대량을 증가시킴\n\n※효과※\n☞ 레벨 당 30 증가\n\n※습득조건※\n☞ 무적_SMG Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 100
3101401,등가교환,자신의 최대 HP를 근력으로 상승시킴\n\n※효과※\n☞ 지속시간 60초\n☞ 자신의 최대HP를 참고하여 레벨당 3%만큼 근력으로 상승시킴\n☞ 격투장에서는 최대HP에 상관없이 레벨 당 근력 +200 상승,자신의 최대 HP를 근력으로 상승시킴\n\n※효과※\n☞ 지속시간 60초\n☞ 자신의 최대HP를 참고하여 레벨당 3%만큼 근력으로 상승시킴\n☞ 격투장에서는 최대HP에 상관없이 레벨 당 근력 +200 상승\n\n※습득조건※\n☞ 정신력 강화 Lv3\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 130
8000004,너클 마스터리[최상급],[너클] 너클 공격에 대한 기본 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 너클 무기공격력 1% 상승,[너클] 너클 공격에 대한 기본 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 너클 무기공격력 1% 상승 \n\n※습득조건※\n☞ 너클 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 60
1008001,환야마랑권,[너클] 미칠듯한 연속 공격으로 적을 순식간에 제압함,[너클] 미칠듯한 연속 공격으로 적을 순식간에 제압함\n\n※습득조건※\n☞ 너클 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 125
1100101,통배권 III,[너클] 전방의 적을 향해 장권을 내지름,[너클] 전방의 적을 향해 장권을 내지름\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 30
1100102,나래차기 III,[너클] 연속 발차기로 전방의 적을 공격,[너클] 연속 발차기로 전방의 적을 공격\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 37
1106012,철산고 III,[너클] 어깨와 등에 회전을 걸어 치는 몸통 박치기 기술\n\n※효과※\n☞ 크리티컬 공격 성공 시 30% 확률로 1초 스턴 효과,[너클] 어깨와 등에 회전을 걸어 치는 몸통 박치기 기술\n\n※효과※\n☞ 크리티컬 공격 성공 시 30% 확률로 1초 스턴 효과\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 41
1105002,천공파 III,[너클] 전방으로 사정 거리가 긴 강력한 기의 덩어리를 발사,[너클] 전방으로 사정 거리가 긴 강력한 기의 덩어리를 발사\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 35
1100112,슬라이딩 킥 III,[너클] 전방으로 슬라이딩하며 적의 다리를 기습,[너클] 전방으로 슬라이딩하며 적의 다리를 기습\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 39
1101101,승룡권 III,[너클] 점프와 동시에 어퍼컷을 날리며 적을 띄우는 기술,[너클] 점프와 동시에 어퍼컷을 날리며 적을 띄우는 기술\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 48
1104001,호열각 III,[너클] 전방의 적을 강력하게 돌려참,[너클] 전방의 적을 강력하게 돌려참\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 29
1106001,반월각 III,[너클] 일명 섬머솔트 킥 공중제비를 돌면서 발로 참,[너클] 일명 섬머솔트 킥 공중제비를 돌면서 발로 참\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 43
1107012,쌍장타 III,[너클] 모든 힘을 양손에 모아 폭발시키는 기술,[너클] 모든 힘을 양손에 모아 폭발시키는 기술\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 43
1106002,에네르기파 III,[너클] 두 손에 모은 에너지를 뿜어냄,[너클] 두 손에 모은 에너지를 뿜어냄\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 38
1107001,천룡각 III,[너클] 공중에서 전방의 적에게 여러 번의 발차기를 구사하는 기술,[너클] 공중에서 전방의 적에게 여러 번의 발차기를 구사하는 기술\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 40
1100110,참영권 II,[너클] 순간적으로 앞으로 전진하며 팔꿈치로 가격,[너클] 순간적으로 앞으로 전진하며 팔꿈치로 가격\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 120
1109301,C.무브,[너클] 피격 상태에서 적의 공격을 피해 구르기를 함\n\n※효과※\n☞ 구르기 시 순간 무적 효과,[너클] 피격 상태에서 적의 공격을 피해 구르기를 함\n\n※효과※\n☞ 구르기 시 순간 무적 효과\n\n※습득조건※\n☞ 너클 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 100
1100109,돌려차기 II,[너클] 연속 돌려차기로 전방의 적을 공격,[너클] 연속 돌려차기로 전방의 적을 공격\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 135
1100111,환영각,[너클] 번개같은 속도의 연속 발차기로 적을 공격,[너클] 번개같은 속도의 연속 발차기로 적을 공격\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 155
1100113,흡혈권,[너클] 적의 심장에 손을 찔러넣어 생명력을 흡수,[너클] 적의 심장에 손을 찔러넣어 생명력을 흡수\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 145
1109101,천룡파,[너클] 공중에서 지상을 항해 장풍을 쏘아냄\n\n※효과※\n☞ 점프 상승중에만 사용 가능,[너클] 공중에서 지상을 항해 장풍을 쏘아냄\n\n※효과※\n☞ 점프 상승중에만 사용 가능\n\n※습득조건※\n☞ 너클 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 110
1109201,진공권,"[너클] 기의 힘을 손에 모아 한번에 방출하는 기술\n\n※효과※\n☞ 크리티컬 공격 성공 시 10% 확률로 30초간 근력이 (Lv * 50) 만큼 증가하며, 5% 확률로 적을 2초 스턴에 빠지게 됨","[너클] 기의 힘을 손에 모아 한번에 방출하는 기술\n\n※효과※\n☞ 크리티컬 공격 성공 시 10% 확률로 30초간 근력이 (Lv * 50) 만큼 증가하며, 5% 확률로 적을 2초 스턴에 빠지게 됨\n\n※습득조건※\n☞ 너클 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 125"
1109001,질풍각,[너클] 공중에서 지상으로 빠르게 내려차기를 함\n\n※효과※\n☞ 점프 중에만 사용 가능,[너클] 공중에서 지상으로 빠르게 내려차기를 함\n\n※효과※\n☞ 점프 중에만 사용 가능\n\n※습득조건※\n☞ 너클 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 100
3100221,정밀함,명중률이 증가\n\n※효과※\n☞ 레벨 당 3% 증가,명중률이 증가\n\n※효과※\n☞ 레벨 당 3% 증가 \n\n※습득조건※\n☞ 철갑III Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 65
3000216,무기 막기II,자신의 회피율을 상승시킴\n\n※효과※\n☞ 레벨 당 3％의 회피율 상승,자신의 회피율을 상승시킴\n\n※효과※\n☞ 레벨 당 3％의 회피율 상승\n\n※습득조건※\n☞ 정밀함 Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 66
3100304,기사회생II,"적에게 공격을 받았을 때 1%의 확률로 자신의 HP와 SP를 회복\n\n※효과※\n☞ 레벨 당 4%의 HP, SP 회복\n☞ 격투장에서는 레벨 당 1% 회복","적에게 공격을 받았을 때 1%의 확률로 자신의 HP와 SP를 회복\n\n※효과※\n☞ 레벨 당 4%의 HP, SP 회복\n☞ 격투장에서는 레벨 당 1% 회복\n\n※습득조건※\n☞ 무기 막기II Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 80"
3110131,스턴 붕권,[너클] 일정 확률로 스턴을 거는 공격,[너클] 일정 확률로 스턴을 거는 공격\n\n※습득조건※\n☞ 기사회생II Lv5\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 90
3110130,정신력 강화,AP의 최대량을 증가시킴\n\n※효과※\n☞ 레벨 당 30 증가,AP의 최대량을 증가시킴\n\n※효과※\n☞ 레벨 당 30 증가\n\n※습득조건※\n☞ 기사회생II Lv4\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 100
3110303,강인한 신체,자신의 체력 수치에 비례하여 근력 증가\n\n※효과※\n☞ 지속시간 : 10분\n☞ 레벨 당 5%의 근력 증가,자신의 체력 수치에 비례하여 근력 증가\n\n※효과※\n☞ 지속시간 : 10분\n☞ 레벨 당 5%의 근력 증가\n\n※습득조건※\n☞ 정신력 강화 Lv5\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 130
3500217,너클 전문화I,자신의 무기 최소 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 15의 무기 최소공격력 상승,자신의 무기 최소 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 15의 무기 최소공격력 상승\n\n※습득조건※\n☞ 체력강화III Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 50
3500218,너클 전문화II,자신의 무기 최대 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 15의 무기 최대공격력 상승,자신의 무기 최대 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 15의 무기 최대공격력 상승\n\n※습득조건※\n☞ 너클 전문화I Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 60
3300219,무한한 힘,자신의 최소 대미지를 상승시킴\n\n※효과※\n☞ 레벨 당 2％의  상승,자신의 최소 대미지를 상승시킴\n\n※효과※\n☞ 레벨 당 2％의  상승\n\n※습득조건※\n☞ 너클 전문화II Lv5\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 66
3300220,위협적인 힘,자신의 최대 대미지를 상승시킴\n\n※효과※\n☞ 기본 5%\n☞ 레벨 당 1%의 상승,자신의 최대 대미지를 상승시킴\n\n※효과※\n☞ 기본 5%\n☞ 레벨 당 1%의 상승\n\n※습득조건※\n☞ 무한한 힘 Lv5\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 70
3110128,힘의 집중,스킬 대미지가 증가하지만 물리회피율이 감소함\n\n※효과※\n☞ 레벨 당 2 % 의 스킬 대미지 증가\n☞ 레벨 당 1%의 물리회피율 감소,스킬 대미지가 증가하지만 물리회피율이 감소함\n\n※효과※\n☞ 레벨 당 2 % 의 스킬 대미지 증가\n☞ 레벨 당 1%의 물리회피율 감소\n\n※습득조건※\n☞ 위협적인 힘 Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 64
3110129,초감각,"스킬의 쿨타임을 감소시키며, AP 게이지를 채워줌\n\n※효과※\n☞ 10분 지속\n☞ 레벨 당 1 % 의 쿨타임 감소, AP 게이지 30 상승","스킬의 쿨타임을 감소시키며, AP 게이지를 채워줌\n\n※효과※\n☞ 10분 지속\n☞ 레벨 당 1 % 의 쿨타임 감소, AP 게이지 30 상승\n\n※습득조건※\n☞ 힘의 집중 Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 120"
3100210,격려하는 외침,일정시간 동안 자신과 주위 플레이어의 최대 체력을 상승시키는 기술\n\n※효과※\n☞ 레벨 당 2％의 최대 HP 상승,일정시간 동안 자신과 주위 플레이어의 최대 체력을 상승시키는 기술\n\n※효과※\n☞ 레벨 당 2％의 최대 HP 상승\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 58
3100211,용기있는 외침,일정시간 동안 자신과 주위 플레이어의 물리 및 마법 대미지를 추가시키는 기술\n\n※효과※\n☞ 레벨 당 15의 추가대미지,일정시간 동안 자신과 주위 플레이어의 물리 및 마법 대미지를 추가시키는 기술\n\n※효과※\n☞ 레벨 당 15의 추가대미지\n\n※습득조건※\n☞ 격려하는 외침 Lv3\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 70
3100213,전술 마스터 : 신속,전술의 교본 사용시 전술의 교본 이동속도 상승\n\n※효과※\n☞ 전술의 교본 레벨 당 2%의 이동속도 상승,전술의 교본 사용시 전술의 교본 이동속도 상승\n\n※효과※\n☞ 전술의 교본 레벨 당 2%의 이동속도 상승\n\n※습득조건※\n☞ 제한레벨 : 100
3110132,전술 마스터 : 명중,전술의 교본 사용시 전술의 교본 명중률 상승\n\n※효과※\n☞ 전술의 교본 레벨 당 2%의 명중률 상승,전술의 교본 사용시 전술의 교본 명중률 상승\n\n※효과※\n☞ 전술의 교본 레벨 당 2%의 명중률 상승\n\n※습득조건※\n☞ 전술 마스터 : 신속 Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 110
3100214,전술 마스터 : 공격,전술의 교본 사용시 전술의 교본 대미지 상승\n\n※효과※\n☞ 전술의 교본 레벨 당 2%의 대미지 상승,전술의 교본 사용시 전술의 교본 대미지 상승\n\n※효과※\n☞ 전술의 교본 레벨 당 2%의 대미지 상승\n\n※습득조건※\n☞ 전술 마스터 : 명중 Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 120
3110133,전술 마스터 : 크리티컬,전술의 교본 사용시 전술의 교본 크리티컬 대미지 상승\n\n※효과※\n☞ 전술의 교본 레벨 당 2%의 크리티컬 대미지 상승,전술의 교본 사용시 전술의 교본 크리티컬 대미지 상승\n\n※효과※\n☞ 전술의 교본 레벨 당 2%의 크리티컬 대미지 상승\n\n※습득조건※\n☞ 전술 마스터 : 방어 Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 140
3100215,전술 마스터 : 방어,전술의 교본 사용시 전술의 교본 방어력 상승\n\n※효과※\n☞ 전술의 교본 레벨 당 2%의 방어력 상승,전술의 교본 사용시 전술의 교본 방어력 상승\n\n※효과※\n☞ 전술의 교본 레벨 당 2%의 방어력 상승\n\n※습득조건※\n☞ 전술 마스터 : 공격 Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 130
3110134,전술의 교본,전술 마스터의 효과를 오라로 전환\n\n※효과※\n☞ 전술마스터 스킬에 대한 효과를 발동시킴\n☞ 파티시에만 효과 적용,전술 마스터의 효과를 오라로 전환\n\n※효과※\n☞ 전술마스터 스킬에 대한 효과를 발동시킴\n☞ 파티시에만 효과 적용\n\n※습득조건※\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 100
3200213,이동 전술[강화],이동 전술을 강화 시킴,이동 전술을 강화 시킴\n\n※습득조건※\n☞ 전술 마스터 : 신속 Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 150
3200214,공격 전술[강화],공격 전술을 강화 시킴,공격 전술을 강화 시킴\n\n※습득조건※\n☞ 전술 마스터 : 공격 Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 150
3200215,방어 전술[강화],방어 전술을 강화 시킴,방어 전술을 강화 시킴\n\n※습득조건※\n☞ 전술 마스터 : 방어 Lv1\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 150
3100260,손강화,손계열 스킬 사용시 대미지가 증가,손계열 스킬 사용시 대미지가 증가\n\n※습득조건※\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 120
3100261,발강화,발계열 스킬 사용시 대미지가 증가,발계열 스킬 사용시 대미지가 증가\n\n※습득조건※\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 130
3100262,장풍강화,장풍계열 스킬 사용시 대미지가 증가,장풍계열 스킬 사용시 대미지가 증가\n\n※습득조건※\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 140
3200154,광기의포효II [강화],광기의 포효 스킬 레벨을 상승시킴\n\n※효과※\n☞ 광기의 포효 스킬 레벨 1 상승,광기의 포효 스킬 레벨을 상승시킴\n\n※효과※\n☞ 광기의 포효 스킬 레벨 1 상승\n\n※습득조건※\n☞ 극한의 공격 II Lv5\n☞ 광기의 포효 II Lv5\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 90
3101201,총 마스터리[초급],[총] 총 공격에 대한 기본 명중률을 상승시킴\n\n※효과※\n☞ 레벨 당 1％의 명중률 상승,[총] 총 공격에 대한 기본 명중률을 상승시킴\n\n※효과※\n☞ 레벨 당 1％의 명중률 상승\n\n※습득조건※\n☞ 권총 사용 허가증 Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 1
3101202,총 마스터리[중급],[총] 총 공격에 대한 기본 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 1% 공격력 상승,[총] 총 공격에 대한 기본 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 1% 공격력 상승\n\n※습득조건※\n☞ 총 마스터리[초급] Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 10
3101203,총 마스터리[상급],[총] 총 공격에 대한 무기 공격력 상승\n\n※효과※\n☞ 레벨 당 1의 무기공격력 상승,[총] 총 공격에 대한 무기 공격력 상승\n\n※효과※\n☞ 레벨 당 1의 무기공격력 상승\n\n※습득조건※\n☞ 총 마스터리[중급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 30
1001,아이템 루팅,[펫] 자동으로 주변에 있는 아이템 주머니를 루팅함,[펫] 자동으로 주변에 있는 아이템 주머니를 루팅함
1002,아이템 판매,"[펫] 물건을 팔 수 있는 상점을 열어, 자신의 인벤토리를 비울 수 있음","[펫] 물건을 팔 수 있는 상점을 열어, 자신의 인벤토리를 비울 수 있음"
1003,자동 포션 사용,[펫] 자동으로 소비인벤토리에 있는 포션을 사용,[펫] 자동으로 소비인벤토리에 있는 포션을 사용
10001,킁킁,[펫] HP 를 회복시킴 \n\n※효과※\n☞ 기본 5% + 10레벨 이후 레벨 당 2% 회복\n☞ 다른 HP 회복 스킬과 쿨타임 공유\n☞ 격투장에서는 최대 HP의 10%만 회복됨\n☞ 격투장에서는 쿨타임이 증가함,[펫] HP 를 회복시킴 \n\n※효과※\n☞ 기본 5% + 10레벨 이후 레벨 당 2% 회복\n☞ 다른 HP 회복 스킬과 쿨타임 공유\n☞ 격투장에서는 최대 HP의 10%만 회복됨\n☞ 격투장에서는 쿨타임이 증가함
