ID,_Gamble_ID,_ITEM_ID,_ITEM_Count,_ITEM_Rare,_ITEM_Point,_Effect,_ITEM_ID_2,_ITEM_Count_2,_ITEM_Rare_2,_ITEM_Point_2,_Effect_2,_ITEM_ID_3,_ITEM_Count_3,_ITEM_Rare_3,_ITEM_Point_3,_Effect_3,_ITEM_ID_4,_ITEM_Count_4,_ITEM_Rare_4,_ITEM_Point_4,_Effect_4,_ITEM_ID_5,_ITEM_Count_5,_ITEM_Rare_5,_ITEM_Point_5,_Effect_5,_ITEM_ID_6,_ITEM_Count_6,_ITEM_Rare_6,_ITEM_Point_6,_Effect_6,_ITEM_ID_7,_ITEM_Count_7,_ITEM_Rare_7,_ITEM_Point_7,_Effect_7,_ITEM_ID_8,_ITEM_Count_8,_ITEM_Rare_8,_ITEM_Point_8,_Effect_8,_Reward_Message,_Reward_Message_Ely,_NoticeID,_World_MessageID,_Mice_type,_World_Message_TXT_Red,_World_Message_TXT_Green,_World_Message_TXT_Blue
5824,190145923,170195349,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5825,190145923,170111719,10,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5826,190145923,170160401,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5827,190145923,190150902,20,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5828,190145923,170141775,10,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5829,190145923,190145849,15,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5830,190145923,170171240,3,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5831,190145923,170193805,3,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5832,190145923,170195215,10,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5833,190145923,170195643,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5834,190145924,90553209,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5835,190145924,120153209,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5836,190145924,21053209,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5837,190145924,30453209,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5838,190145924,70253209,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5839,190145924,40153209,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5840,190145924,90553210,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5841,190145924,100153210,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5842,190145924,20653210,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5843,190145924,30253210,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5844,190145924,70253210,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5845,190145924,40153210,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5846,190145924,90653223,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5847,190145924,20253223,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5848,190145924,30153223,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5849,190145924,10253223,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5850,190145924,70253223,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5851,190145948,190145016,1,1,0,0,190145017,1,1,0,0,170171335,2,1,0,0,190145842,15,1,0,0,700101028,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5852,190145957,0,0,1,0,81002405,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,爆擊傷害30%(30分鐘),,0,0,1,0,0,0
5853,190145957,0,0,1,0,81002406,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,爆擊率10%(30分鐘),,0,0,1,0,0,0
5854,190145957,0,0,1,0,81002407,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,HP上限1000(30分鐘),,0,0,1,0,0,0
5855,190145957,0,0,1,0,81002408,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,道具掉落率10%(30分鐘),,0,0,1,0,0,0
5856,190145957,0,0,1,0,81002409,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,物理/魔法最小傷害 20%(30分鐘),,0,0,1,0,0,0
5857,190145957,0,0,1,0,81002410,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,所有能力值5%(30分鐘),,0,0,1,0,0,0
5858,190145957,0,0,1,0,81002411,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,移動速度20%(30分鐘),,0,0,1,0,0,0
5859,190145957,0,0,1,0,81002412,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,防禦力10%(30分鐘),,0,0,1,0,0,0
5860,190145957,0,0,1,0,81002413,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,經驗值 +700%(30分鐘),,0,0,1,0,0,0
5861,190145957,0,0,1,0,81002414,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,經驗值 +500%(30分鐘),,0,0,1,0,0,0
5862,190145957,0,0,1,0,81002415,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,經驗值 +300%(30分鐘),,0,0,1,0,0,0
5863,190145957,0,0,1,0,81002416,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,經驗值 +200%(30分鐘),,0,0,1,0,0,0
5864,190145957,0,0,1,0,81002417,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,物理/魔法最小傷害 20%(30分鐘),,0,0,1,0,0,0
5865,190145957,0,0,1,0,81002418,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,彩虹幣掉落率100%(30分鐘),,0,0,1,0,0,0
5866,190145958,190145959,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5867,190145958,190145960,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5868,190145958,190145961,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5869,190145958,190145962,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5870,190145958,190145963,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5871,190145958,190145964,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5872,190145958,190145965,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5873,190145958,190145966,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5874,190145958,190145967,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5875,190145958,190145968,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5876,190145970,0,0,1,0,81002275,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"獲得[5,000,000彩虹幣]",,0,0,1,0,0,0
5877,190145970,0,0,1,0,81002272,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"獲得[2,000,000彩虹幣]",,0,0,1,0,0,0
5878,190145970,0,0,1,0,81002271,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"獲得[1,000,000彩虹幣]",,0,0,1,0,0,0
5879,190145970,0,0,1,0,81002269,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"獲得[500,000彩虹幣]",,0,0,1,0,0,0
5880,190145970,0,0,1,0,81002265,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"獲得[100,000彩虹幣]",,0,0,1,0,0,0
5881,190145970,0,0,1,0,81002572,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,獲得經驗值 +200%、所有能力值 +5%、移動速度 +25%效果,,0,0,1,0,0,0
5882,190145970,0,0,1,0,81002573,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,獲得經驗值 +100%、所有能力值 +3%、移動速度 +15%效果,,0,0,1,0,0,0
5883,190145970,0,0,1,0,81002574,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,獲得彩虹幣掉落率 +10%、道具掉落率 +10%、屬性發生率 +50%效果,,0,0,1,0,0,0
5884,190145970,0,0,1,0,81002575,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,獲得經驗值 +150%效果,,0,0,1,0,0,0
5885,190145970,0,0,1,0,81002576,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,獲得所有能力值 +5%效果,,0,0,1,0,0,0
5886,190145970,0,0,1,0,81002577,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,獲得移動速度 +20%效果,,0,0,1,0,0,0
5887,190145970,0,0,1,0,81002578,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,彩虹幣掉落率 +20%,,0,0,1,0,0,0
5888,190145970,0,0,1,0,81002579,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,道具掉落率10%,,0,0,1,0,0,0
5889,190145970,0,0,1,0,81002580,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,屬性發生率 +100%,,0,0,1,0,0,0
5890,190145970,190145957,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5891,190145970,190145957,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5892,190145970,190145957,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5893,190145970,170195678,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5894,190145970,170195673,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5895,190145970,170195674,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5896,190145970,170195675,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5897,190145972,170195536,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5898,190145972,170195537,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5899,190145972,170195538,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5900,190145972,170195539,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5901,190145972,170195540,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5902,190145975,90556023,1,1,0,0,100156023,1,1,0,0,110156023,1,1,0,0,10156023,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5903,190145976,20256023,1,1,0,0,30156023,1,1,0,0,70156023,1,1,0,0,40156023,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5904,190145980,190148309,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5905,190145981,190145922,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5906,190145981,190145855,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5907,190145981,163300401,1,5,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5908,190145981,163400401,1,5,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5909,190145981,163500401,1,5,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5910,190145981,190145746,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5911,190145981,40194104,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5912,190145981,170181114,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5913,190145981,190145313,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5914,190145981,190145924,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5915,190145981,170195437,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5916,190145981,170195438,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5917,190145981,170193810,2,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5918,190145981,170195349,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5919,190145981,170111719,10,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5920,190145981,170160401,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5921,190145981,190150902,20,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5922,190145981,170141775,10,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5923,190145981,190145849,15,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5924,190145981,170171240,3,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5925,190145981,170193805,3,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5926,190145981,170195215,10,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5927,190145981,170195643,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5928,190145982,190145922,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5929,190145982,190145855,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5930,190145982,163300401,1,5,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5931,190145982,163400401,1,5,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5932,190145982,163500401,1,5,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5933,190145982,190145746,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
5934,190145982,40194104,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5935,190145982,170181114,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5936,190145982,190145313,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5937,190145982,190145924,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5938,190145982,170195437,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5939,190145982,170195438,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5940,190145982,170193810,2,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
5941,190145982,170195349,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5942,190145982,170111719,10,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5943,190145982,170160401,1,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5944,190145982,190150902,20,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5945,190145982,170141775,10,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
5946,190145982,190145849,15,1,0,13013601,170195216,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
