ID,_Name,_Description,_DisableDescription
3001108,晦顫翱輿  斜瑜œ II,자신과 주위 사람들의 체력을 회복시키는 연주를 함\n\n※효과※\n☞ HP 50%회복\n☞ 격투장에서는 레벨 당 5% 회복\n☞ 격투장에서는 쿨타임이 증가함,자신과 주위 사람들의 체력을 회복시키는 연주를 함\n\n※효과※\n☞ HP 50%회복\n☞ 격투장에서는 레벨 당 5% 회복\n☞ 격투장에서는 쿨타임이 증가함\n\n※습득조건※\n☞ 기타연주  그룹힐 Lv1\n☞ 필요 스킬 포인트 : 4\n☞ 제한레벨 : 100
3001015,화합의 연주 II,[기타] 최고의 연주를 들으면 10분 동안 몸에 힘이 솟아남\n\n※효과※\n☞ 파티원의 물리와 마법최대대미지 Lv * 5% 증가 (1초 연주)\n☞ 파티원의 물리와 마법크리티컬 대미지 Lv * 6% 증가\n☞ 경험치 기본 '5 + (스킬Lv *3)' % 증가 (시전자에게만 적용)\n☞ HP100% 회복\n☞ 격투장에서는 레벨 당 2% 회복\n☞ 격투장에서는 쿨타임이 증가함,[기타] 최고의 연주를 들으면 10분 동안 몸에 힘이 솟아남\n\n※효과※\n☞ 파티원의 물리와 마법최대대미지 Lv * 5% 증가 (1초 연주)\n☞ 파티원의 물리와 마법크리티컬 대미지 Lv * 6% 증가\n☞ 경험치 기본 '5 + (스킬Lv *3)' % 증가 (시전자에게만 적용)\n☞ HP100% 회복\n☞ 격투장에서는 레벨 당 2% 회복\n☞ 격투장에서는 쿨타임이 증가함\n\n※습득조건※\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 100
3001016,詭陛等蝶,[기타] 순간적으로 전기를 만들어 전방으로 쏘아냄\n\n※효과※\n☞ 물속성에 영향을 받음,[기타] 순간적으로 전기를 만들어 전방으로 쏘아냄\n\n※효과※\n☞ 물속성에 영향을 받음\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 110
3001017,寰衝曖 翱輿 II,[晦顫] 瞳曖 薑褐擊 跦煬ビ啪 虜萄朝 翱輿蒂 ボ憮 濡縑 緒雖啪 ヘ,[晦顫] 瞳曖 薑褐擊 跦煬ビ啪 虜萄朝 翱輿蒂 ボ憮 濡縑 緒雖啪 ヘ\n\n≦蝗菜褻勒≦\nＣ ノ蹂 蝶鑒 け檣⑷ : 2\nＣ 薯フ溯漣 : 130
3101024,欽ベ曖 翱輿 II,[기타] 기타의 연주를 통해 주위 사람들의 명중률 상승\n\n※효과※\n☞ 1분동안 경험치 10%의 버프를 자신과 주위에 줄 수 있음\n☞ 10분동안 4초 청음시 레벨당 2%씩 물리/마법 명중률 상승 \n☞ 10분동안 9초 청음시 레벨당 4%씩 물리/마법 명중률 상승,[기타] 기타의 연주를 통해 주위 사람들의 명중률 상승\n\n※효과※\n☞ 1분동안 경험치 10%의 버프를 자신과 주위에 줄 수 있음\n☞ 10분동안 4초 청음시 레벨당 2%씩 물리/마법 명중률 상승 \n☞ 10분동안 9초 청음시 레벨당 4%씩 물리/마법 명중률 상승\n\n※습득조건※\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 60
3101023,橾滓⑷葛 澗觼 II,[晦顫] 橾滓⑷葛 晦顫蒂 睡熱貊 瞪寞縑 瞳擊 奢問,[晦顫] 橾滓⑷葛 晦顫蒂 睡熱貊 瞪寞縑 瞳擊 奢問\n\n≦蝗菜褻勒≦\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 40
1108000,惚撩曖 翱輿,[晦顫] 惚鼻フ 藩煎 翱輿蒂 鱔ボ 瞳擊 奢問,[晦顫] 惚鼻フ 藩煎 翱輿蒂 鱔ボ 瞳擊 奢問\n\n≦蝗菜褻勒≦\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 130
1108001,擠ォ曖 釭塊,[기타] 커다란 음표를 소환해 적을 내리침,[기타] 커다란 음표를 소환해 적을 내리침\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 150
3101101,晦顫翱輿 œII,자신의 체력을 회복시키는 연주를 함,자신의 체력을 회복시키는 연주를 함 \n\n※습득조건※\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 60
3101104,晦顫翱輿 冖ⅷœII,파티원의 체력을 회복시키는 연주를 함,파티원의 체력을 회복시키는 연주를 함 \n\n※습득조건※\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 60
3200301,葆檣萄蝶蠡橫II,일정시간 동안 자신과 주위 플레이어의 휴식 HP/SP 회복 능력을 상승시키는 기술\n\n※효과※\n☞ 기본 10분 + 레벨당 1분씩 증가\n☞ 레벨 당 20％의 휴식 HP/SP 회복 능력 상승,일정시간 동안 자신과 주위 플레이어의 휴식 HP/SP 회복 능력을 상승시키는 기술\n\n※효과※\n☞ 기본 10분 + 레벨당 1분씩 증가\n☞ 레벨 당 20％의 휴식 HP/SP 회복 능력 상승\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 80
3100501,纂嶸榆 隸陛,회복 마법시 레벨당 치유 크리티컬 확률 2%와 치유량 10% 증가\n\n※효과※\n☞ 지속시간 : 10분,회복 마법시 레벨당 치유 크리티컬 확률 2%와 치유량 10% 증가\n\n※효과※\n☞ 지속시간 : 10분\n\n※습득조건※\n☞ 성령의 가호III Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 100
3100360,薑滄曖 掖馬 II,정령의 도움으로 자신의 마법 대미지를 증가시킴\n\n※효과※\n☞ 레벨당 20의 마법 대미지,정령의 도움으로 자신의 마법 대미지를 증가시킴\n\n※효과※\n☞ 레벨당 20의 마법 대미지\n\n※습득조건※\n☞ 정령의 흐름 Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 70
3100601,등가교환,자신의 근력을 감소 시키고 감소된 수치를 레벨당 6%만큼 마법 대미지 추가\n\n※효과※\n☞ 지속시간 : 1분\n☞ 자신의 근력을 50% 감소 하고 감소된 수치의 레벨당 6%만큼 마법 대미지 추가,자신의 근력을 감소 시키고 감소된 수치를 레벨당 6%만큼 마법 대미지 추가\n\n※효과※\n☞ 지속시간 : 1분\n☞ 자신의 근력을 50% 감소 하고 감소된 수치의 레벨당 6%만큼 마법 대미지 추가\n\n※습득조건※\n☞ 정화 Lv5\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 140
3100611,捱醞薯橫 ボ薯,嬴捱曖 捱醞薯橫檜鼻 蛤幗ヅ蒂 薯剪,아군의 군중제어이상 디버프를 제거\n\n※습득조건※\n☞ 등가교환 Lv1\n☞ 필요 스킬 포인트 : 2\n☞ 제한레벨 : 150
3100348,순간 회복,순간적으로 자신의 HP를 회복시킴\n\n※효과※\n☞ 레벨 당 10%의 HP 회복\n☞ 격투장에서는 레벨 당 1% 회복\n☞ 격투장에서는 쿨타임이 증가함,순간적으로 자신의 HP를 회복시킴\n\n※효과※\n☞ 레벨 당 10%의 HP 회복\n☞ 격투장에서는 레벨 당 1% 회복\n☞ 격투장에서는 쿨타임이 증가함\n\n※습득조건※\n☞ 정령의 깨달음 Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 60
3110156,정신력 강화,AP의 최대량을 증가시킴\n\n※효과※\n☞ 레벨 당 30 증가,AP의 최대량을 증가시킴\n\n※효과※\n☞ 레벨 당 30 증가\n\n※습득조건※\n☞ 순간 회복 Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 120
3100307,纂嶸 熱溼,"자신의 치유 크리티컬 확률을 상승시킴\n\n※효과※\n☞ 기본 10%, 레벨 당 1％의 치유 크리티컬 확률 상승","자신의 치유 크리티컬 확률을 상승시킴\n\n※효과※\n☞ 기본 10%, 레벨 당 1％의 치유 크리티컬 확률 상승\n\n※습득조건※\n☞ 마인드스퀘어II Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 80"
3100308,撩滄曖 陛龱III,자신의 치유 능력을 상승시킴\n\n※효과※\n☞ 레벨 당 3％의 치유량 증가,자신의 치유 능력을 상승시킴\n\n※효과※\n☞ 레벨 당 3％의 치유량 증가\n\n※습득조건※\n☞ 치유 수련 Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 80
3100309,정화,일정시간 동안 자신과 주위 플레이어의 치유 효과를 상승시키는 기술\n\n※효과※\n☞ 레벨 당 치유 회복량 5％ 상승,일정시간 동안 자신과 주위 플레이어의 치유 효과를 상승시키는 기술\n\n※효과※\n☞ 레벨 당 치유 회복량 5％ 상승\n\n※습득조건※\n☞ 성령의 가호III Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 55
3110152,蟾馬陝,"스킬의 쿨타임을 감소시키며, AP 게이지를 채워줌\n\n※효과※\n☞ 10분 지속\n☞ 레벨 당 1 % 의 쿨타임 감소, AP 게이지 30 상승","스킬의 쿨타임을 감소시키며, AP 게이지를 채워줌\n\n※효과※\n☞ 10분 지속\n☞ 레벨 당 1 % 의 쿨타임 감소, AP 게이지 30 상승\n\n※습득조건※\n☞ 정령의 교감 II Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 130"
8000104,欽匐 葆蝶攪葬[譆鼻晝],[단검] 단검 공격에 대한 기본 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 단검 무기공격력 1% 상승,[단검] 단검 공격에 대한 기본 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 단검 무기공격력 1% 상승 \n\n※습득조건※\n☞ 단검 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 60
1104013,模葬綠紫 III,[欽匐] 匐晦諦 ヘ眷 欽匐擊 癱繫ビ朝 錳剪葬 唯薯晦,[欽匐] 匐晦諦 ヘ眷 欽匐擊 癱繫ビ朝 錳剪葬 唯薯晦\n\n≦蝗菜褻勒≦\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 29
1104003,渣諒渠剪 III,[欽匐] 辭擊 蹺蛭 緒腦啪 瞳擊 漕,[欽匐] 辭擊 蹺蛭 緒腦啪 瞳擊 漕\n\n≦蝗菜褻勒≦\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 31
1105003,橾瑞瞪 渠剪 III,"[단검] 덤블링을 돌며 1격, 찌르기 동작으로 2격을 벰\n\n※효과※\n☞ 찌르기 공격 시 크리티컬 성공률이 증가함","[단검] 덤블링을 돌며 1격, 찌르기 동작으로 2격을 벰\n\n※효과※\n☞ 찌르기 공격 시 크리티컬 성공률이 증가함\n\n※습득조건※\n☞ 소리비도 III Lv1\n☞ 댄싱대거 III Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 35"
1106013,만천화우 III,[단검] 주변을 초토화하는 최고 수준의 단검 투척 기술,[단검] 주변을 초토화하는 최고 수준의 단검 투척 기술 \n\n※습득조건※\n☞ 일루전 대거 III Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 37
1106003,衙蝶醴溯檜萄 III,[단검] 가면무도회라는 뜻처럼 화려한 동작 속에 숨은 살기\n\n※효과※\n☞ 첫타에서 크리티컬로 공격시 크리티컬 대미지가 상승된 공격을 함,[단검] 가면무도회라는 뜻처럼 화려한 동작 속에 숨은 살기\n\n※효과※\n☞ 첫타에서 크리티컬로 공격시 크리티컬 대미지가 상승된 공격을 함 \n\n※습득조건※\n☞ 만천화우 III Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 41
1107003,棻觼ヅ溯棣 III,[단검] 단검을 수족처럼 부려야만 성공할 수 있다는 연계기 기술\n\n※효과※\n☞ 뒤로 갈수록 공격력이 쎄짐,[단검] 단검을 수족처럼 부려야만 성공할 수 있다는 연계기 기술\n\n※효과※\n☞ 뒤로 갈수록 공격력이 쎄짐\n\n※습득조건※\n☞ 매스커레이드 III Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 43
1107100,殲匐 II,[欽匐] 維婁 偽擎 樓紫煎 緒腦啪 鎬葷,[欽匐] 維婁 偽擎 樓紫煎 緒腦啪 鎬葷\n\n≦蝗菜褻勒≦\nＣ 欽匐 葆蝶攪葬[醞晝] Lv5\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 68
1107101,화랑검무 II,[欽匐] 營輿剩晦ビ蛭 辭蹺貊 瞳擊 鬼ビ啪 漕,[欽匐] 營輿剩晦ビ蛭 辭蹺貊 瞳擊 鬼ビ啪 漕\n\n≦蝗菜褻勒≦\nＣ げ翮綠紫 III Lv1\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 69
1107013,げ翮綠紫 III,[단검] 폭탄으로 비도의 힘을 극대화 시킨 기술,[단검] 폭탄으로 비도의 힘을 극대화 시킨 기술\n\n※습득조건※\n☞ 쾌검 II Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 70
1107023,綰葬隴,[欽匐] 牖除瞳戲煎 擅戲煎 釭嬴陛 菴蒂 ユボ 鎬腦朝 晦獎\n\n≦霤堅≦\nＣ 薄ヅ 衛 ビ鬼 醞縑虜 餌辨 陛棟,[欽匐] 牖除瞳戲煎 擅戲煎 釭嬴陛 菴蒂 ユボ 鎬腦朝 晦獎\n\n≦霤堅≦\nＣ 薄ヅ 衛 ビ鬼 醞縑虜 餌辨 陛棟\n\n≦蝗菜褻勒≦\nＣ 欽匐 葆蝶攪葬[譆鼻晝] Lv10\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 140
1107033,✽ 螃粽 釭檜ヅ,[欽匐] 奢醞縑憮 餌寞擊 ユボ 陳蘋煎遴 綠熱蒂 緒腦啪 湍颶,[欽匐] 奢醞縑憮 餌寞擊 ユボ 陳蘋煎遴 綠熱蒂 緒腦啪 湍颶\n\n≦蝗菜褻勒≦\nＣ 綰葬隴 Lv1\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 150
8000704,활 마스터리[최상급],[활] 활 공격에 대한 기본 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 활 무기공격력 1% 상승,[활] 활 공격에 대한 기본 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 활 무기공격력 1% 상승 \n\n※습득조건※\n☞ 활 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 60
1008008,溯檜 綰楚蝶⑷,"[활] 전방을 향해 5발의 화살을 난사하며, 마지막으로 강력한 일격을 가해 적을 마무리함","[활] 전방을 향해 5발의 화살을 난사하며, 마지막으로 강력한 일격을 가해 적을 마무리함\n\n※습득조건※\n☞ 활 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 125"
1104018,幗萄ラ冂 III,[활] 여러 화살을 동시에 쏘아올리는 기술\n\n※효과※\n☞ 다른 기술보다 많은 적을 공격할 때 분산되는 수치가 적음,[활] 여러 화살을 동시에 쏘아올리는 기술\n\n※효과※\n☞ 다른 기술보다 많은 적을 공격할 때 분산되는 수치가 적음 \n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 29
1104008,溯檣 擁煎辦 III,[활] 하늘을 향해 화살을 날려 지상의 적을 공격,[활] 하늘을 향해 화살을 날려 지상의 적을 공격\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 35
1105008,蝶髓 擁煎辦 III,"[활] 넓은 범위의 전, 후방의 적에게 하늘에서 떨어지는 화살 공격","[활] 넓은 범위의 전, 후방의 적에게 하늘에서 떨어지는 화살 공격\n\n※습득조건※\n☞ 버드헌팅 III Lv1\n☞ 레인 애로우 III Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 39"
1106008,薯喻餌檜萄溯檣 III,[활] 전방의 일정 영역을 초토화시키는 에너지 화살 난사,[활] 전방의 일정 영역을 초토화시키는 에너지 화살 난사\n\n※습득조건※\n☞ 스톰 애로우 III Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 41
1106018,鬥幗萄ニ棲衛 III,[활] 마치 불새처럼 보이는 마법 화살을 쏘는 기술\n\n※효과※\n☞ 다른 기술보다 많은 적을 공격할 때 분산되는 수치가 적음,[활] 마치 불새처럼 보이는 마법 화살을 쏘는 기술\n\n※효과※\n☞ 다른 기술보다 많은 적을 공격할 때 분산되는 수치가 적음 \n\n※습득조건※\n☞ 제노사이드레인 III Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 43
1107008,嬴檜蝶 擁煎辦 III,[활] 전방의 적을 향해 특수한 힘이 서린 화살을 다수 날리는 기술\n\n※효과※\n☞ 공격당한 적은 일정 시간동안 이동속도가 느려짐,[활] 전방의 적을 향해 특수한 힘이 서린 화살을 다수 날리는 기술\n\n※효과※\n☞ 공격당한 적은 일정 시간동안 이동속도가 느려짐\n\n※습득조건※\n☞ 백스텝 애로우 II Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 43
1105100,寥蝶變 擁煎辦 II,[활] 뒤로 점프하며 쏘는 화살 공격,[활] 뒤로 점프하며 쏘는 화살 공격\n\n※습득조건※\n☞ 활 마스터리[중급] Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 38
1105101,시공의활 II,[활] 증폭시공을 통과하는 화살 에너지를 쏘아보냄,[활] 증폭시공을 통과하는 화살 에너지를 쏘아보냄\n\n※습득조건※\n☞ 아이스 애로우 III Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 48
1108008,凜檜棚 擁煎辦,[활] 여신의 도움을 받아 적을 공격\n\n※참고※\n☞ 스킬 입력 시간에 따라 콤보가 증가함,[활] 여신의 도움을 받아 적을 공격\n\n※참고※\n☞ 스킬 입력 시간에 따라 콤보가 증가함\n\n※습득조건※\n☞ 활 마스터리[최상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 140
1108018,衛鍔 觼楚韁,[활]정란 기구에서 사방을 향해 쏘아냄,[활]정란 기구에서 사방을 향해 쏘아냄\n\n※습득조건※\n☞ 샤이닝 애로우 Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 150
1109108,蝶欐 擁煎辦,[활] 무거운 추가 달린 화살을 대량으로 목표지점에 쏘아냄\n\n※효과※\n☞ (Lv * 0.5)초 동안 스턴 효과,[활] 무거운 추가 달린 화살을 대량으로 목표지점에 쏘아냄\n\n※효과※\n☞ (Lv * 0.5)초 동안 스턴 효과\n\n※습득조건※\n☞ 활 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 100
1109908,擁煎辦 禎,[활] 폭발 효과가 있는 화살촉을 발사하여 목표 지점을 폭파시키는 기술,[활] 폭발 효과가 있는 화살촉을 발사하여 목표 지점을 폭파시키는 기술\n\n※습득조건※\n☞ 활 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 125
1109008,森雖渠,[활] 끈적한 액체가 담긴 병을 던져 자신의 주위를 Swamp_포션으로 만듬\n\n※효과※\n☞ 적의 이동속도와 점프력을 80% 감소시킴\n☞ Swamp_포션Lv 2 이후부터는 스킬포인트 소비없이 습득 가능,[활] 끈적한 액체가 담긴 병을 던져 자신의 주위를 Swamp_포션으로 만듬\n\n※효과※\n☞ 적의 이동속도와 점프력을 80% 감소시킴\n☞ Swamp_포션Lv 2 이후부터는 스킬포인트 소비없이 습득 가능\n\n※습득조건※\n☞ 활 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 3\n☞ 제한레벨 : 110
8000804,戮掙 葆蝶攪葬[譆鼻晝],[석궁] 석궁 공격에 대한 기본 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 석궁 무기공격력 1% 상승,[석궁] 석궁 공격에 대한 기본 공격력을 상승시킴\n\n※효과※\n☞ 레벨 당 석궁 무기공격력 1% 상승 \n\n※습득조건※\n☞ 석궁 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 60
1008009,Й撩陪煆,[戮掙] 鬼溘フ ø檜 擬蹴脹 縑傘雖蒂 奢醞縑 踐嬴螢溥 惜彰嬪 雖羲擊 濰學ヘ,[戮掙] 鬼溘フ ø檜 擬蹴脹 縑傘雖蒂 奢醞縑 踐嬴螢溥 惜彰嬪 雖羲擊 濰學ヘ\n\n≦蝗菜褻勒≦\nＣ 戮掙 葆蝶攪葬[鼻晝] Lv10\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 125
1104019,棲菟凜錶 III,[戮掙] ⑸熱フ 骯驕擊 嫦餌ビ朝 斬剪葬 晦獎,[戮掙] ⑸熱フ 骯驕擊 嫦餌ビ朝 斬剪葬 晦獎\n\n≦蝗菜褻勒≦\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 29
1104009,蝶⑷葡 憐 III,[석궁] 전방으로 두 개의 탄환을 날림,[석궁] 전방으로 두 개의 탄환을 날림\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 35
1105009,諦檜萄 憐 III,[戮掙] 瞪寞戲煎 翱餌 奢問,[戮掙] 瞪寞戲煎 翱餌 奢問\n\n≦蝗菜褻勒≦\nＣ 棲菟凜錶 III Lv1\nＣ 蝶⑷葡 憐 III Lv1\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 39
1107009,棻觼蝶ニ橫蝶 III,[戮掙] 鬼溘フ 橫菸曖 ø擊 網橫 瞪寞曖 瞳擊 避擠戲煎 檜莖朝 晦獎,[戮掙] 鬼溘フ 橫菸曖 ø擊 網橫 瞪寞曖 瞳擊 避擠戲煎 檜莖朝 晦獎\n\n≦蝗菜褻勒≦\nＣ 偉楣ⅷ蘋衙斜剩 III Lv1\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 43
1106009,偉楣ⅷ蘋衙斜剩 III,[戮掙] 橫蛞陛 棻艇 離錳縑憮 識晦盟蒂 莖餵橫頂 薑賊縑 餵醞 奢問,[戮掙] 橫蛞陛 棻艇 離錳縑憮 識晦盟蒂 莖餵橫頂 薑賊縑 餵醞 奢問\n\n≦蝗菜褻勒≦\nＣ 諦檜萄 憐 III Lv1\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 41
1106019,葬嘐攪ボ薯 III,[戮掙] 戮掙檜 睡憮韓 薑紫煎 鬼溘フ 瑰檣 晦獎,[戮掙] 戮掙檜 睡憮韓 薑紫煎 鬼溘フ 瑰檣 晦獎\n\n≦蝗菜褻勒≦\nＣ 戮掙 葆蝶攪葬[醞晝] Lv5\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 38
1105201,홀드 샷II,[戮掙] 斜僭蜂擊 踐嬴 瞳曖 嫦跡擊 濩朝 晦獎,[戮掙] 斜僭蜂擊 踐嬴 瞳曖 嫦跡擊 濩朝 晦獎\n\n≦蝗菜褻勒≦\nＣ 蝶嶽橫鷗II Lv1\nＣ ノ蹂 蝶鑒 け檣⑷ : 1\nＣ 薯フ溯漣 : 45
1105200,蝶嶽橫鷗II,[석궁] 접근해 있는 적을 석궁으로 후려치는 기술,[석궁] 접근해 있는 적을 석궁으로 후려치는 기술\n\n※습득조건※\n☞ 리미터해제 III Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 43
1107019,夥墅觼塭檜 II,[석궁] 고공 폭격을 당하는 듯한 환상을 주는 기술,[석궁] 고공 폭격을 당하는 듯한 환상을 주는 기술\n\n※습득조건※\n☞ 스윙어택II Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 48
1108019,煎醴蝶⑷,[석궁] 허공을 향해 뿌려지는 화살들이 배후를 치는 기술,[석궁] 허공을 향해 뿌려지는 화살들이 배후를 치는 기술\n\n※습득조건※\n☞ 발리스타 Lv1\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 150
1108009,嫦葬蝶顫,[석궁] 고대 발리스타를 소환하여 적에게 강한 화살 공격을 함\n\n※참고※\n☞ 스킬 입력 시간에 따라 대미지가 증가함,[석궁] 고대 발리스타를 소환하여 적에게 강한 화살 공격을 함\n\n※참고※\n☞ 스킬 입력 시간에 따라 대미지가 증가함\n\n※습득조건※\n☞ 석궁 마스터리[최상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 140
1109109,デ溯歜 ノ萄,[석궁] 거대한 화염 폭탄을 적에게 투척하여 주위를 불바다로 만드는 스킬\n\n※효과※\n☞ 목표 지점에 적이 있어야만 불바다가 됨\n☞불바다는 캐릭터 능력치의 60% 에 해당하는 힘을 가짐,[석궁] 거대한 화염 폭탄을 적에게 투척하여 주위를 불바다로 만드는 스킬\n\n※효과※\n☞ 목표 지점에 적이 있어야만 불바다가 됨\n☞불바다는 캐릭터 능력치의 60% 에 해당하는 힘을 가짐\n\n※습득조건※\n☞ 석궁 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 130
1109009,ヅ溯歜 凜錶,[석궁] 화염방사기를 이용한 강력한 공격\n\n※효과※\n☞ 20% 확률로 적에게 화상 효과,[석궁] 화염방사기를 이용한 강력한 공격\n\n※효과※\n☞ 20% 확률로 적에게 화상 효과\n\n※습득조건※\n☞ 석궁 마스터리[상급] Lv10\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 110
3200401,授楣 III,자신의 행운을 상승시킴\n\n※효과※\n☞ 레벨 당 6％의 행운 상승,자신의 행운을 상승시킴\n\n※효과※\n☞ 레벨 당 6％의 행운 상승\n\n※습득조건※\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 3
3100402,寥虜濰濠曖 翎 II,자신의 엘리 획득량을 상승시킴\n\n※효과※\n☞ 레벨 당 5％의 엘리 획득량 상승,자신의 엘리 획득량을 상승시킴\n\n※효과※\n☞ 레벨 당 5％의 엘리 획득량 상승\n\n※습득조건※\n☞ 굿럭 III Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 70
3200407,회피III,자신의 물리 회피율을 상승시킴\n\n※효과※\n☞ 레벨 당 4％의 물리 회피율 상승,자신의 물리 회피율을 상승시킴\n\n※효과※\n☞ 레벨 당 4％의 물리 회피율 상승\n\n※습득조건※\n☞ 굿럭 III Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 60
3100403,嬴檜蠱 馬薑餌 III,자신의 아이템 옵션 발생 확률을 상승시킴\n\n※효과※\n☞ 레벨 당 20％의 옵션 발생 확률 상승,자신의 아이템 옵션 발생 확률을 상승시킴\n\n※효과※\n☞ 레벨 당 20％의 옵션 발생 확률 상승\n\n※습득조건※\n☞ 백만장자의 꿈 II Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 88
3100411,撿綠煎遴 奢問 II,자신의 백어택 대미지를 증가시킴\n\n※효과※\n☞ 레벨 당 2％의 백어택 대미지 상승,자신의 백어택 대미지를 증가시킴\n\n※효과※\n☞ 레벨 당 2％의 백어택 대미지 상승\n\n※습득조건※\n☞ 회피III Lv5\n☞ 필요 스킬 포인트 : 1\n☞ 제한레벨 : 88
