ID,_Description,_Result,_Result_massage,_Main_Item,_Material1,_Material_Count1,_Material2,_Material_Count2,_Material3,_Material_Count3,_Material4,_Material_Count4,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Consumption_OP_Min,_Consumption_OP_Max,_Probability_Modifier,_Probability_Min,_Probability_Max,_Type,_Probability_Open,_charge
80503418,?? ???? ???? ???? +8,80503419,強化後材料會消失,80503418,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,60,60,1,1,0
80503419,?? ???? ???? ???? +9,80503420,強化後材料會消失,80503419,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,55,55,1,1,0
80503420,?? ???? ???? ???? +10,80503421,強化後材料會消失,80503420,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80503421,?? ???? ???? ???? +11,80503422,強化後材料會消失,80503421,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,45,45,1,1,0
80503422,?? ???? ???? ???? +12,80503423,強化後材料會消失,80503422,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80503423,?? ???? ???? ???? +13,80503424,強化後材料會消失,80503423,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80503424,?? ???? ???? ???? +14,80503425,強化後材料會消失,80503424,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80503425,?? ???? ???? ???? +15,80503426,強化後材料會消失,80503425,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80503426,?? ???? ???? ???? +16,80503427,強化失敗時，數值將以固定機率降低,80503426,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80503427,?? ???? ???? ???? +17,80503428,強化失敗時，數值將以固定機率降低,80503427,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80503428,?? ???? ???? ???? +18,80503429,強化失敗時，數值將以固定機率降低,80503428,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80503429,?? ???? ???? ???? +19,80503430,強化失敗時，數值將以固定機率降低,80503429,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80503430,?? ???? ???? ???? +20,80503431,強化失敗時，數值將以固定機率降低,80503430,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80603411,?? ???? ??? ?? +1,80603412,強化後材料會消失,80603411,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80603412,?? ???? ??? ?? +2,80603413,強化後材料會消失,80603412,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80603413,?? ???? ??? ?? +3,80603414,強化後材料會消失,80603413,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80603414,?? ???? ??? ?? +4,80603415,強化後材料會消失,80603414,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80603415,?? ???? ??? ?? +5,80603416,強化後材料會消失,80603415,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80603416,?? ???? ??? ?? +6,80603417,強化後材料會消失,80603416,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,70,70,1,1,0
80603417,?? ???? ??? ?? +7,80603418,強化後材料會消失,80603417,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,65,65,1,1,0
80603418,?? ???? ??? ?? +8,80603419,強化後材料會消失,80603418,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,60,60,1,1,0
80603419,?? ???? ??? ?? +9,80603420,強化後材料會消失,80603419,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,55,55,1,1,0
80603420,?? ???? ??? ?? +10,80603421,強化後材料會消失,80603420,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80603421,?? ???? ??? ?? +11,80603422,強化後材料會消失,80603421,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,45,45,1,1,0
80603422,?? ???? ??? ?? +12,80603423,強化後材料會消失,80603422,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80603423,?? ???? ??? ?? +13,80603424,強化後材料會消失,80603423,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80603424,?? ???? ??? ?? +14,80603425,強化後材料會消失,80603424,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80603425,?? ???? ??? ?? +15,80603426,強化後材料會消失,80603425,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80603426,?? ???? ??? ?? +16,80603427,強化失敗時，數值將以固定機率降低,80603426,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80603427,?? ???? ??? ?? +17,80603428,強化失敗時，數值將以固定機率降低,80603427,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80603428,?? ???? ??? ?? +18,80603429,強化失敗時，數值將以固定機率降低,80603428,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80603429,?? ???? ??? ?? +19,80603430,強化失敗時，數值將以固定機率降低,80603429,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80603430,?? ???? ??? ?? +20,80603431,強化失敗時，數值將以固定機率降低,80603430,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81003501,?? ???? ???? ???? +1,81003412,強化後材料會消失,81003501,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81003412,?? ???? ???? ???? +2,81003413,強化後材料會消失,81003412,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81003413,?? ???? ???? ???? +3,81003414,強化後材料會消失,81003413,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81003414,?? ???? ???? ???? +4,81003415,強化後材料會消失,81003414,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81003415,?? ???? ???? ???? +5,81003416,強化後材料會消失,81003415,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81003416,?? ???? ???? ???? +6,81003417,強化後材料會消失,81003416,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,70,70,1,1,0
81003417,?? ???? ???? ???? +7,81003418,強化後材料會消失,81003417,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,65,65,1,1,0
81003418,?? ???? ???? ???? +8,81003419,強化後材料會消失,81003418,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,60,60,1,1,0
81003419,?? ???? ???? ???? +9,81003420,強化後材料會消失,81003419,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,55,55,1,1,0
81003420,?? ???? ???? ???? +10,81003421,強化後材料會消失,81003420,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81003421,?? ???? ???? ???? +11,81003422,強化後材料會消失,81003421,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,45,45,1,1,0
81003422,?? ???? ???? ???? +12,81003423,強化後材料會消失,81003422,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81003423,?? ???? ???? ???? +13,81003424,強化後材料會消失,81003423,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81003424,?? ???? ???? ???? +14,81003425,強化後材料會消失,81003424,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81003425,?? ???? ???? ???? +15,81003426,強化後材料會消失,81003425,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81003426,?? ???? ???? ???? +16,81003427,強化失敗時，數值將以固定機率降低,81003426,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81003427,?? ???? ???? ???? +17,81003428,強化失敗時，數值將以固定機率降低,81003427,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81003428,?? ???? ???? ???? +18,81003429,強化失敗時，數值將以固定機率降低,81003428,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81003429,?? ???? ???? ???? +19,81003430,強化失敗時，數值將以固定機率降低,81003429,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81003430,?? ???? ???? ???? +20,81003431,強化失敗時，數值將以固定機率降低,81003430,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81403411,?? ???? ?? ?? ?? +1,81403412,強化後材料會消失,81403411,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81403412,?? ???? ?? ?? ?? +2,81403413,強化後材料會消失,81403412,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81403413,?? ???? ?? ?? ?? +3,81403414,強化後材料會消失,81403413,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81403414,?? ???? ?? ?? ?? +4,81403415,強化後材料會消失,81403414,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81403415,?? ???? ?? ?? ?? +5,81403416,強化後材料會消失,81403415,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81403416,?? ???? ?? ?? ?? +6,81403417,強化後材料會消失,81403416,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,70,70,1,1,0
81403417,?? ???? ?? ?? ?? +7,81403418,強化後材料會消失,81403417,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,65,65,1,1,0
81403418,?? ???? ?? ?? ?? +8,81403419,強化後材料會消失,81403418,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,60,60,1,1,0
81403419,?? ???? ?? ?? ?? +9,81403420,強化後材料會消失,81403419,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,55,55,1,1,0
81403420,?? ???? ?? ?? ?? +10,81403421,強化後材料會消失,81403420,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81403421,?? ???? ?? ?? ?? +11,81403422,強化後材料會消失,81403421,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,45,45,1,1,0
81403422,?? ???? ?? ?? ?? +12,81403423,強化後材料會消失,81403422,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81403423,?? ???? ?? ?? ?? +13,81403424,強化後材料會消失,81403423,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81403424,?? ???? ?? ?? ?? +14,81403425,強化後材料會消失,81403424,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81403425,?? ???? ?? ?? ?? +15,81403426,強化後材料會消失,81403425,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81403426,?? ???? ?? ?? ?? +16,81403427,強化失敗時，數值將以固定機率降低,81403426,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81403427,?? ???? ?? ?? ?? +17,81403428,強化失敗時，數值將以固定機率降低,81403427,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81403428,?? ???? ?? ?? ?? +18,81403429,強化失敗時，數值將以固定機率降低,81403428,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81403429,?? ???? ?? ?? ?? +19,81403430,強化失敗時，數值將以固定機率降低,81403429,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81403430,?? ???? ?? ?? ?? +20,81403431,強化失敗時，數值將以固定機率降低,81403430,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81303411,?? ???? ??? ?? +1,81303412,強化後材料會消失,81303411,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81303412,?? ???? ??? ?? +2,81303413,強化後材料會消失,81303412,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81303413,?? ???? ??? ?? +3,81303414,強化後材料會消失,81303413,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81303414,?? ???? ??? ?? +4,81303415,強化後材料會消失,81303414,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81303415,?? ???? ??? ?? +5,81303416,強化後材料會消失,81303415,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
81303416,?? ???? ??? ?? +6,81303417,強化後材料會消失,81303416,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,70,70,1,1,0
81303417,?? ???? ??? ?? +7,81303418,強化後材料會消失,81303417,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,65,65,1,1,0
81303418,?? ???? ??? ?? +8,81303419,強化後材料會消失,81303418,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,60,60,1,1,0
81303419,?? ???? ??? ?? +9,81303420,強化後材料會消失,81303419,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,55,55,1,1,0
81303420,?? ???? ??? ?? +10,81303421,強化後材料會消失,81303420,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
81303421,?? ???? ??? ?? +11,81303422,強化後材料會消失,81303421,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,45,45,1,1,0
81303422,?? ???? ??? ?? +12,81303423,強化後材料會消失,81303422,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81303423,?? ???? ??? ?? +13,81303424,強化後材料會消失,81303423,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81303424,?? ???? ??? ?? +14,81303425,強化後材料會消失,81303424,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81303425,?? ???? ??? ?? +15,81303426,強化後材料會消失,81303425,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81303426,?? ???? ??? ?? +16,81303427,強化失敗時，數值將以固定機率降低,81303426,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81303427,?? ???? ??? ?? +17,81303428,強化失敗時，數值將以固定機率降低,81303427,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81303428,?? ???? ??? ?? +18,81303429,強化失敗時，數值將以固定機率降低,81303428,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81303429,?? ???? ??? ?? +19,81303430,強化失敗時，數值將以固定機率降低,81303429,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
81303430,?? ???? ??? ?? +20,81303431,強化失敗時，數值將以固定機率降低,81303430,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80103411,?? ???? ?? ???? +1,80103412,強化後材料會消失,80103411,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80103412,?? ???? ?? ???? +2,80103413,強化後材料會消失,80103412,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80103413,?? ???? ?? ???? +3,80103414,強化後材料會消失,80103413,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80103414,?? ???? ?? ???? +4,80103415,強化後材料會消失,80103414,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80103415,?? ???? ?? ???? +5,80103416,強化後材料會消失,80103415,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80103416,?? ???? ?? ???? +6,80103417,強化後材料會消失,80103416,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,70,70,1,1,0
80103417,?? ???? ?? ???? +7,80103418,強化後材料會消失,80103417,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,65,65,1,1,0
80103418,?? ???? ?? ???? +8,80103419,強化後材料會消失,80103418,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,60,60,1,1,0
80103419,?? ???? ?? ???? +9,80103420,強化後材料會消失,80103419,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,55,55,1,1,0
80103420,?? ???? ?? ???? +10,80103421,強化後材料會消失,80103420,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80103421,?? ???? ?? ???? +11,80103422,強化後材料會消失,80103421,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,45,45,1,1,0
80103422,?? ???? ?? ???? +12,80103423,強化後材料會消失,80103422,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80103423,?? ???? ?? ???? +13,80103424,強化後材料會消失,80103423,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80103424,?? ???? ?? ???? +14,80103425,強化後材料會消失,80103424,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80103425,?? ???? ?? ???? +15,80103426,強化後材料會消失,80103425,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80103426,?? ???? ?? ???? +16,80103427,強化失敗時，數值將以固定機率降低,80103426,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80103427,?? ???? ?? ???? +17,80103428,強化失敗時，數值將以固定機率降低,80103427,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80103428,?? ???? ?? ???? +18,80103429,強化失敗時，數值將以固定機率降低,80103428,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80103429,?? ???? ?? ???? +19,80103430,強化失敗時，數值將以固定機率降低,80103429,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80103430,?? ???? ?? ???? +20,80103431,強化失敗時，數值將以固定機率降低,80103430,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80203411,?? ???? ???? +1,80203412,強化後材料會消失,80203411,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80203412,?? ???? ???? +2,80203413,強化後材料會消失,80203412,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80203413,?? ???? ???? +3,80203414,強化後材料會消失,80203413,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80203414,?? ???? ???? +4,80203415,強化後材料會消失,80203414,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80203415,?? ???? ???? +5,80203416,強化後材料會消失,80203415,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
80203416,?? ???? ???? +6,80203417,強化後材料會消失,80203416,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,70,70,1,1,0
80203417,?? ???? ???? +7,80203418,強化後材料會消失,80203417,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,65,65,1,1,0
80203418,?? ???? ???? +8,80203419,強化後材料會消失,80203418,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,60,60,1,1,0
80203419,?? ???? ???? +9,80203420,強化後材料會消失,80203419,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,55,55,1,1,0
80203420,?? ???? ???? +10,80203421,強化後材料會消失,80203420,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
80203421,?? ???? ???? +11,80203422,強化後材料會消失,80203421,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,45,45,1,1,0
80203422,?? ???? ???? +12,80203423,強化後材料會消失,80203422,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80203423,?? ???? ???? +13,80203424,強化後材料會消失,80203423,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80203424,?? ???? ???? +14,80203425,強化後材料會消失,80203424,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80203425,?? ???? ???? +15,80203426,強化後材料會消失,80203425,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80203426,?? ???? ???? +16,80203427,強化失敗時，數值將以固定機率降低,80203426,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80203427,?? ???? ???? +17,80203428,強化失敗時，數值將以固定機率降低,80203427,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
80203428,?? ???? ???? +18,80203429,強化失敗時，數值將以固定機率降低,80203428,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
