ID,_ActiveType,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_ConsumptionStat1,_ConsumptionStatValue1,_ConsumptionStat2,_ConsumptionStatValue2,_ConditionCheckTime,_Buff_Check,_Speed_Delay,_Speed_X,_Speed_Time,_Speed_Y,_TargetType,_TargetMaxCount,_Effect_Delay1,_Effect_Self1,_Effect_Target1,_Effect_Delay2,_Effect_Self2,_Effect_Target2,_Effect_Delay3,_Effect_Self3,_Effect_Target3,_Effect_Delay4,_Effect_Self4,_Effect_Target4,_Loop_Effect_Start_Delay1,_Loop_Effect_Delay1,_Loop_Effect_Self1,_Loop_Effect_Target1,_Loop_Effect_Finish_Time1,_Motion_ComboID,_ComboTimeDelay,_ComboTime,_ComboApplyID
43044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,20,0,16,2,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,30,50,1001
43045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,71502050,4,0,71502050,0,0,0,0,0,0,0,0,0,0,0,1001,50,60,1001
43046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,25,0,16,2,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,40,60,1001
43047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,200,27,0,16,2,4,0,71502030,7,0,71502030,9,0,71502030,11,0,71502030,0,0,0,0,0,1001,120,150,1001
43048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,25,0,16,2,2,0,71502050,4,0,71502050,0,0,0,0,0,0,0,0,0,0,0,1001,50,70,1001
43049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,160,14,0,16,2,2,0,71502030,4,0,71502030,5,0,71502030,6,0,71502030,0,0,0,0,0,1001,70,80,1001
43050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,15,0,16,2,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,30,50,1001
43051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,30,0,16,2,4,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,50,70,1001
43052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,15,0,16,2,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,30,40,1001
43053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-270,25,0,16,2,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,80,110,1001
43054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-270,13,0,16,2,1,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,40,50,1001
43071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,5,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,6,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,70,90,1001
43073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,40,60,1001
43074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,40,60,1001
43075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,6,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,80,130,1001
43076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,40,60,1001
43077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,30,50,1001
43078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,30,50,1001
43079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,80,130,1001
43081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,25,0,16,2,2,0,71502040,3,0,71502040,4,0,71502040,0,0,0,0,0,0,0,0,1001,50,70,1001
43082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,200,27,0,16,2,4,0,71502030,7,0,71502030,9,0,71502030,11,0,71502030,0,0,0,0,0,1001,120,150,1001
43083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,6,0,71502050,7,0,71502050,0,0,0,0,0,0,0,0,0,0,0,1001,80,150,1001
43084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,6,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,80,130,1001
43085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,40,60,1001
43086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,160,14,0,16,2,2,0,71502030,4,0,71502030,5,0,71502030,6,0,71502030,0,0,0,0,0,1001,70,90,1001
43087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,71502050,4,0,71502050,0,0,0,0,0,0,0,0,0,0,0,1001,50,130,1001
43088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,80,130,1001
43091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,4,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,4,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,50,80,0
44019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,4,0,71502050,5,0,71502050,0,0,0,0,0,0,0,0,0,0,0,1001,60,90,0
44021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000201,0,0,33000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000204,0,0,33000107,0,0,33000106,0,0,33000108,0,0,0,0,0,0,0,0,0,0
44033,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,40,0,16,2,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1010
45006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,90,1001
45017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0
45018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,0,0,0,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,30,0,0,0,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000201,0,0,33000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000204,0,0,33000107,0,0,33000106,0,0,33000108,0,0,0,0,0,0,0,0,0,0
45033,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000201,0,0,33000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000204,0,0,33000107,0,0,33000106,0,0,33000108,0,0,0,0,0,0,0,0,0,0
46033,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,1001
47017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,44,0,16,1,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0
47018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,1010
47019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0,0,0
47021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000201,0,0,33000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000204,0,0,33000107,0,0,33000106,0,0,33000108,0,0,0,0,0,0,0,0,0,0
47033,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,71502040,8,0,71502040,0,0,0,0,0,0,0,0,0,0,0,0
48012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,6,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,-300,12,0,16,5,5,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,2,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000204,0,0,33000107,0,0,33000106,0,0,33000108,0,0,0,0,0,0,0,0,0,0
48033,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71502040,1,0,71502040,0,0,0,0,0,0,0,0,0,0,0,0
49012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,1,0,71502040,1,0,71502040,0,0,0,0,0,0,0,0,0,0,0,0
49014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71502040,1,0,71502040,0,0,0,0,0,0,0,0,0,0,0,0
49015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,1,1,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,27,0,16,1,1,0,71502100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,33000104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000202,0,1,0,71502040,1,0,71502040,0,0,0,0,0,0,0,0,0,0,0,0
49024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000204,0,0,33000107,0,0,33000106,0,0,33000108,0,0,0,0,0,0,0,0,0,0
49033,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71502040,1,0,71502040,0,0,0,0,0,0,0,0,0,0,0,0
49038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
