ID,_name,_description,_stat1,_statValue1,_stat2,_statValue2,_stat3,_statValue3,_stat4,_statValue4,_Effect1,_Effect2,_skill_targetcount1,_Value1,_skill_targetcount2,_Value2,_skill_targetcount3,_Value3,_connection_skill_id1,_connection_skill_id2,_connection_skill_id3,_connection_skill_id4,_connection_skill_id5,_connection_skill_id6,_connection_skill_id7,_connection_skill_id8,_connection_skill_id9,_connection_skill_id10
44242,[傳奇II],△強化技能△\n\n<傳奇II>\n受到攻擊的敵人於2秒內套用暈眩效果\n\n[ 242 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814407,0,0,0,0,0,0,0,0,0
45242,[傳奇II],△強化技能△\n\n<傳奇II>\n受到攻擊的敵人於2秒內套用暈眩效果\n\n[ 242 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814507,0,0,0,0,0,0,0,0,0
49242,[傳奇II],△強化技能△\n\n<傳奇II>\n受到攻擊的敵人於2秒內套用暈眩效果\n\n[ 242 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814907,0,0,0,0,0,0,0,0,0
52242,[傳奇II],△強化技能△\n\n<傳奇II>\n受到攻擊的敵人於2秒內套用暈眩效果\n\n[ 242 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3815207,0,0,0,0,0,0,0,0,0
56242,[傳奇II],△強化技能△\n\n<傳奇II>\n受到攻擊的敵人於2秒內套用暈眩效果\n\n[ 242 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3815607,0,0,0,0,0,0,0,0,0
60242,[傳奇II],△強化技能△\n\n<傳奇II>\n受到攻擊的敵人於2秒內套用暈眩效果\n\n[ 242 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816007,0,0,0,0,0,0,0,0,0
64242,[傳奇II],△強化技能△\n\n<傳奇II>\n受到攻擊的敵人於2秒內套用暈眩效果\n\n[ 242 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816407,0,0,0,0,0,0,0,0,0
68242,[傳奇II],△強化技能△\n\n<傳奇II>\n受到攻擊的敵人於2秒內套用暈眩效果\n\n[ 242 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816807,0,0,0,0,0,0,0,0,0
69242,[傳奇II],△強化技能△\n\n<傳奇II>\n受到攻擊的敵人於2秒內套用暈眩效果\n\n[ 242 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816907,0,0,0,0,0,0,0,0,0
73242,[傳奇II],△強化技能△\n\n<傳奇II>\n受到攻擊的敵人於2秒內套用暈眩效果\n\n[ 242 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817307,0,0,0,0,0,0,0,0,0
24222,『最小/最大傷害』,[ 222欄位 ],590,1,591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25222,『最小/最大傷害』,[ 222欄位 ],590,1,591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26222,『最小/最大傷害』,[ 222欄位 ],590,1,591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27222,『最小/最大傷害』,[ 222欄位 ],590,1,591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28222,『最小/最大傷害』,[ 222欄位 ],590,1,591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29222,『最小/最大傷害』,[ 222欄位 ],590,1,591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30222,『最小/最大傷害』,[ 222欄位 ],590,1,591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31222,『最小/最大傷害』,[ 222欄位 ],590,1,591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32222,『最小/最大傷害』,[ 222欄位 ],590,1,591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802401,1802402,0,0,0,0,0,0,0,0
37222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802403,0,0,0,0,0,0,0,0,0
38222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802404,1802406,0,0,0,0,0,0,0,0
39222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802408,0,0,0,0,0,0,0,0,0
40222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802409,0,0,0,0,0,0,0,0,0
41222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802410,0,0,0,0,0,0,0,0,0
42222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802411,1802412,1802413,0,0,0,0,0,0,0
43222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802414,0,0,0,0,0,0,0,0,0
44222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802415,0,0,0,0,0,0,0,0,0
45222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802416,0,0,0,0,0,0,0,0,0
49222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802417,0,0,0,0,0,0,0,0,0
52222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802418,0,0,0,0,0,0,0,0,0
56222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802419,1802420,0,0,0,0,0,0,0,0
60222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802421,0,0,0,0,0,0,0,0,0
64222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802422,0,0,0,0,0,0,0,0,0
68222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802423,0,0,0,0,0,0,0,0,0
69222,『最小/最大傷害』,[ 222欄位 ],590,1,591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73222,[無限],△強化技能△\n\n<無限>\n產生相當於自身HP上限150%的盾牌\n盾牌持續時間：僅施展技能狀態下套用\n增加連擊次數\n技能冷卻時間變更為15秒\n\n[222欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802424,0,0,0,0,0,0,0,0,0
24205,【螺旋爆發】,▲覺醒技能▲\n\n<螺旋爆發>\n毫不留情地向前、後方敵人投擲螺旋劍\n施展技能狀態下承受傷害減少20%\n變更為可連續施展2次\n增加連擊次數\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003023,0,0,0,0,0,0,0,0,0
25205,【飛燕滅天功】,▲覺醒技能▲\n\n<飛燕滅天功>\n向前方射出無數飛燕劍\n增加連擊次數\n技能冷卻時間固定為1秒\n受到攻擊的敵人1.5秒內處於緩慢狀態\n未套用飛燕滅天功[精通]效果\n目標數：12\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005024,0,0,0,0,0,0,0,0,0
26205,【絕望】,▲覺醒技能▲\n\n<絕望>\n發射凝聚於長拳套的閃電能量，攻擊前方的敵人\n召喚2個能量球體\n大幅增加連擊次數\n獲得欄位時，「絕望[精通]」效果消失\n目標數：14\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010025,0,0,0,0,0,0,0,0,0
27205,【[近身短打] 組合拳】,▲覺醒技能▲\n\n<[近身短打] 組合拳>\n向前方的敵人施展連續攻擊\n團結之力[精通]技能效果(暈眩)變更為從第1段技能開始套用\n可連續施展2次\n施展2次後增加技能傷害\n技能冷卻時間變更為12秒\n目標數：12\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005026,0,0,0,0,0,0,0,0,0
28205,【死神降臨】,▲覺醒技能▲\n\n<死神降臨>\n召喚死神後強烈砍擊前方敵人\n增加連擊次數\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010027,0,0,0,0,0,0,0,0,0
29205,【莊嚴】,▲覺醒技能▲\n\n<莊嚴>\n指揮合唱團，造成周圍敵人聽覺傷害\n增加連擊次數\n施展技能狀態下承受傷害減少20%\n受到最後爆炸攻擊的敵人2秒內處於暈眩狀態\n技能冷卻時間變更為10秒\n目標數：12\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002028,0,0,0,0,0,0,0,0,0
30205,【忍法_攪】,▲覺醒技能▲\n\n<忍法_攪>\n對前方敵人進行無差別攻擊\n增加連擊次數\n施展技能狀態下承受傷害減少20%\n受到攻擊的敵人1.5秒內處於束縛狀態\n技能冷卻時間變更為10秒\n召喚忍法_亂\n目標數：12\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403004,0,0,0,0,0,0,0,0,0
31205,【旋風斬】,▲覺醒技能▲\n\n<旋風斬>\n利用神槍劍的斬擊與爆炸連續攻擊前、後方敵人\n大幅增加連擊次數\n施展第2段技能後，召喚爆炸物\n受到攻擊的敵人2秒內處於束縛狀態\n以100%的機率發動「神槍劍大師」的刀刃標誌，並產生5次額外傷害\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403101,0,0,0,0,0,0,0,0,0
32205,【DM-EMP】,▲覺醒技能▲\n\n<DM-EMP>\n利用強力的加農砲殲滅前方敵人\n增加連擊次數\n生成相當於HP上限100%的盾牌\n技能冷卻時間變更為10秒\n目標數：13\n\n[ 205 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011031,0,0,0,0,0,0,0,0,0
36205,【狂風斬＆追進擊】,▲覺醒技能▲\n\n<狂風斬>\n聚氣於劍，強力揮擊前方敵人\n變更為前方攻擊技能\n可連續施展2次，且每段技能皆發動劍氣\n技能冷卻時間變更為12秒\n目標數：13\n\n<追進擊>\n向前方迅速突進攻擊敵人\n可連續施展3次\n突進攻擊後產生相當於自身HP上限100%的盾牌\n施展技能狀態下承受傷害減少20%\n施展3次後，立即重置龍槍(風)、龍槍(雷)技能冷卻時間\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211007,1212005,0,0,0,0,0,0,0,0
37205,【無雙亂舞】,▲覺醒技能▲\n\n<無雙亂舞>\n更迅速地砍擊前方敵人\n連擊攻擊變更為3階段\n連擊全部施展完畢時，十字劍技能冷卻時間立刻減少1秒\n目標數：12\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210102,0,0,0,0,0,0,0,0,0
38205,【十字審判(單手劍)＆天降制裁】,▲覺醒技能▲\n\n<十字審判>\n在前方召喚神聖十字架後，以光之力量攻擊敵人\n受到攻擊的敵人傷害減少率減少5%\n持續時間：5秒\n不適用於正在發動背水一戰效果的目標\n目標數：13\n\n<天降制裁>\n以黃金鈍器重擊前方\n受到攻擊的敵人產生5次額外傷害\n額外召喚巨鎚\n目標數：12\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211006,1211004,0,0,0,0,0,0,0,0
39205,【虎烈腳】,▲覺醒技能▲\n\n<虎烈腳>\n施展虎烈腳後，新增後旋轉腳連擊\n受到第二次攻擊的敵人額外產生強化出血效果\n技能冷卻時間變更為6秒\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104001,0,0,0,0,0,0,0,0,0
40205,【黑暗地牢】,▲覺醒技能▲\n\n<黑暗地牢>\n於前方召喚黑洞，挑釁周圍敵人\n受到最終攻擊的敵人暈眩2秒\n目標數：11\n\n[ 205 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109301,0,0,0,0,0,0,0,0,0
41205,【惡魔之聲】,▲覺醒技能▲\n\n<惡魔之聲>\n利用噪音攻擊讓敵人處於休克狀態\n受到攻擊的敵人產生20次額外傷害\n技能冷卻時間變更為10秒\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001019,0,0,0,0,0,0,0,0,0
42205,【短刃狂熱＆爆炸箭＆竄流發射】,▲覺醒技能▲\n\n<短刃狂熱>\n快速經過敵人頭部上方並進行斬殺攻擊\n可連續施展2次(可連續施展時間：3秒)\n召喚短劍結界後對敵人進行額外攻擊\n增加連擊次數\n目標數：13\n\n<爆炸箭>\n向前方發射火箭貫穿敵人\n施展技能後獲得免疫效果\n技能冷卻時間減少為12秒\n目標數：13\n\n<竄流發射>\n大幅增加光炮的波動範圍\n施展技能後召喚強烈的電球\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107033,1109908,1211009,0,0,0,0,0,0,0
43205,【機關掃射】,▲覺醒技能▲\n\n<機關掃射>\n掃射機關槍，使前方化為焦土\n可連續施展4次\n施展技能後召喚破壞地牢\n施展技能狀態下承受傷害減少20%\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105020,0,0,0,0,0,0,0,0,0
44205,【火神砲】,▲覺醒技能▲\n\n<火神砲>\n向前方發射高爆彈，使周遭化為焦土\n額外召喚支援機器人\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109022,0,0,0,0,0,0,0,0,0
45205,【靈魂大師II】,▲覺醒技能▲\n\n<靈魂大師II>\n\n[藍色靈魂]\n跳躍至前方後，於下降的同時重擊敵人\n產生相當於HP上限100%的盾牌\n目標數：13\n\n[黑色靈魂]\n召喚羊獸人鬥士對敵人施以強力攻擊\n簡化召喚動作\n目標數：12\n黑色靈魂與206欄位效果一致\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102033,0,0,0,0,0,0,0,0,0
49205,【反射】,▲覺醒技能▲\n\n<反射>\n以敏捷的身手於周圍配置魔力卡片，利用光線燒傷前、後方敵人\n大幅增加連擊次數\n技能冷卻時間變更為12秒\n施展技能後將召喚被封印的沛斯嘉\n目標數：12\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310048,0,0,0,0,0,0,0,0,0
52205,【[黑桃] 上鉤拳】,▲覺醒技能▲\n\n<[黑桃] 上鉤拳>\n向前方揮出無數魔力拳連續攻擊敵人\n增加連擊次數\n施展技能時無視擊退效果\n以100%的機率發動[黑桃] 比柏萊特技能效果(習得[黑桃] 比柏萊特技能後套用)\n未套用[黑桃]技能效果\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310250,0,0,0,0,0,0,0,0,0
56205,【瘋狂之影＆影子驟風】,▲覺醒技能▲\n\n<瘋狂之影>\n在前方召喚散發瘋狂之影的大型黑狼玉\n召喚的黑狼玉攻擊敵人並挑釁周圍敵人\n產生相當於自身HP上限100%的盾牌\n技能冷卻時間變更為12秒\n目標數：12\n\n<影子驟風>\n影子驟風可進行更寬廣的範圍攻擊\n變更為可連續施展3次\n受到攻擊的敵人產生10次額外傷害\n目標數：12\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415055,1411060,0,0,0,0,0,0,0,0
60205,【神怒擊】,▲覺醒技能▲\n\n<神怒擊>\n\n[神聖狀態]\n向前方射出蘊含神聖與憤怒力量的翅羽進行攻擊\n增加連擊次數\n緩慢持續時間增加為3秒\n施展技能後，召喚1個光爆進擊\n目標數：12\n\n[憤怒狀態]\n受到攻擊的敵人產生10次額外傷害\n目標數：12\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759106,0,0,0,0,0,0,0,0,0
64205,【巨焱猛攻】,▲覺醒技能▲\n\n<巨焱猛攻>\n向前、後方強力揮擊爆焰巨錘，攻擊周圍敵人並移動\n在第1段技能中產生相當於自身HP上限100%的盾牌\n增加連擊次數\n使敵人飛到空中\n施展技能後，以40%的機率召喚熔岩波\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801315,0,0,0,0,0,0,0,0,0
68205,【鎖鏈扣殺】,▲覺醒技能▲\n\n<鎖鏈扣殺>\n將刀刃射入地面後，留下斬擊前方敵人的鎖鏈劍\n變更為召喚型技能\n變更為消耗5個鎖鏈計量葉\n目標數：13\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802305,0,0,0,0,0,0,0,0,0
69205,【紫水晶[紫]】,▲覺醒技能▲\n\n<紫水晶[紫]>\n將巨大原石加工成刺蝟形態後，向四方射出尖銳的寶石破片\n受到攻擊的敵人產生10次額外傷害\n技能冷卻時間變更為10秒\n施展技能狀態下承受傷害減少20%\n目標數：12\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406903,0,0,0,0,0,0,0,0,0
73205,【黑暗之魂】,▲覺醒技能▲\n\n<黑暗之魂>\n\n《魔法長矛》\n跳至空中迴避敵人的攻擊，並向地面丟擲長矛連續攻擊\n於地面額外召喚魔力球體\n受到攻擊的敵人1.5秒內處於束縛狀態\n受到攻擊時可施展\n施展技能時無視擊退效果\n目標數：13\n\n《絕氣槍》\n增加連擊次數\n受到攻擊的敵人1.5秒內處於束縛狀態\n於地面產生破裂地帶後攻擊周圍敵人\n絕氣槍與206欄位效果一致\n目標數：15\n\n[205欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803323,0,0,0,0,0,0,0,0,0
24206,【螺旋爆發】,▲覺醒技能▲\n\n<螺旋爆發>\n毫不留情地向前後方敵人投擲螺旋劍\n受到攻擊的敵人1.5秒內陷入暈眩狀態\n技能冷卻時間變更為12秒\n目標\數：13\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003023,0,0,0,0,0,0,0,0,0
25206,【飛燕滅天功】,▲覺醒技能▲\n\n<飛燕滅天功>\n朝前後方射出許多飛燕劍\n施展技能後套用免疫效果\n技能冷卻時間變更為12秒\n目標數：11\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005024,0,0,0,0,0,0,0,0,0
26206,【絕望】,▲覺醒技能▲\n\n<絕望>\n發射凝聚於長拳套的閃電能量，攻擊前方的敵人\n大幅增加連擊次數\n新增受到閃電能量攻擊的敵人2秒內處於緩慢狀態(同時套用綁定 + 緩慢效果)\n獲得欄位時，「絕望[精通]」效果消失\n目標數：14\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010025,0,0,0,0,0,0,0,0,0
27206,【[近身短打] 組合拳】,▲覺醒技能▲\n\n<[近身短打] 組合拳>\n重擊前方敵人\n變更為2階段連擊\n產生相當於自身HP上限100%的盾牌\n團結之力[精通]技能效果(暈眩)變更為從第1段技能開始套用\n受到第2段技能攻擊的敵人3.5秒內處於暈眩狀態\n技能冷卻時間變更為12秒\n目標數：12\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005026,0,0,0,0,0,0,0,0,0
28206,【死神降臨】,▲覺醒技能▲\n\n<死神降臨>\n召喚死神並強力砍擊前後方敵人\n目標數：11\n\n[ 206欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010027,0,0,0,0,0,0,0,0,0
29206,【莊嚴】,▲覺醒技能▲\n\n<莊嚴>\n指揮合唱團，造成周圍敵人聽覺傷害\n施展技能後獲得免疫效果\n技能冷卻時間變更為12秒\n目標數：12\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002028,0,0,0,0,0,0,0,0,0
30206,【忍法_攪】,▲覺醒技能▲\n\n<忍法_攪>\n無差別攻擊前方的敵人\n受到攻擊的敵人1.5秒內處於束縛狀態\n施展技能後套用免疫效果\n技能冷卻時間變更為12秒\n目標數：12\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403004,0,0,0,0,0,0,0,0,0
31206,【旋風斬】,▲覺醒技能▲\n\n<旋風斬>\n利用神槍劍的斬擊與爆炸連續攻擊前、後方敵人\n施展技能後獲得免疫效果\n施展第2段技能後，召喚額外爆炸物\n受到攻擊的敵人2秒內處於束縛狀態\n以100%的機率發動「神槍劍大師」的刀刃標誌，並產生5次額外傷害\n技能冷卻時間變更為12秒\n目標數：13\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403101,0,0,0,0,0,0,0,0,0
32206,【DM-EMP】,▲覺醒技能▲\n\n<DM-EMP>\n利用強力的加農砲殲滅前方敵人\n施展技能後套用免疫效果\n技能冷卻時間變更為12秒\n目標數：13\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011031,0,0,0,0,0,0,0,0,0
36206,【狂風斬＆追進擊】,▲覺醒技能▲\n\n<狂風斬>\n聚氣於劍，強力揮擊前方敵人\n變更為前方攻擊技能\n朝前方發動劍氣\n受到劍氣攻擊的敵人以100%的機率1.5秒內處於暈眩狀態\n技能冷卻時間變更為12秒\n目標數：13\n\n<追進擊>\n向前方迅速突進攻擊敵人\n增加連擊次數\n突進攻擊後產生相當於自身HP上限100%的盾牌\n施展技能狀態下承受傷害減少20%\n第2個攻擊動作變更為上擊\n施展第2個動作後，立即重置龍槍(風)、龍槍(雷)技能冷卻時間\n目標數：13\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211007,1212005,0,0,0,0,0,0,0,0
37206,【無雙亂舞】,▲覺醒技能▲\n\n<無雙亂舞>\n以具威脅性的亂舞動作強烈砍擊前方敵人\n施展技能後獲得免疫效果\n受到攻擊的敵人1.5秒內處於束縛狀態\n技能冷卻時間增加為12秒\n連擊變更為1階段\n不可發動亂舞[秘笈]效果\n目標數：13\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210102,0,0,0,0,0,0,0,0,0
38206,【十字審判(單手劍)＆天降制裁】,▲覺醒技能▲\n\n<十字審判>\n在前方召喚出2個神聖十字架後，以光之力攻擊敵人\n目標數：12\n\n<天降制裁>\n以黃金鈍器重擊前、後方\n產生相當於自身HP上限100%的盾牌\n額外召喚巨鎚\n目標數：12\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211006,1211004,0,0,0,0,0,0,0,0
39206,【虎烈腳】,▲覺醒技能▲\n\n<虎烈腳>\n使用虎烈腳後追加後踢連擊\n受到攻擊的敵人2秒內陷入暈眩狀態\n目標數：13\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104001,0,0,0,0,0,0,0,0,0
40206,【黑暗地牢】,▲覺醒技能▲\n\n<黑暗地牢>\n於前方召喚黑洞，挑釁周圍敵人\n受到最後攻擊的敵人自身傷害減少率減少5%\n持續時間：5秒\n目標數：11\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109301,0,0,0,0,0,0,0,0,0
41206,【惡魔之聲】,▲覺醒技能▲\n\n<惡魔之聲>\n用噪音攻擊讓周圍敵人陷入休克\n召喚電擊波(受到攻擊的敵人2秒內處於緩慢狀態)\n目標數：13\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001019,0,0,0,0,0,0,0,0,0
42206,【短刃狂熱＆爆炸箭＆竄流發射】,▲覺醒技能▲\n\n<短刃狂熱>\n快速經過敵人頭部上方並進行斬殺攻擊\n可連續施展2次(可連續施展時間：3秒)\n將產生傷害的0.1%吸收為自身HP\n施展技能狀態下承受傷害減少20%\n目標數：13\n\n<爆炸箭>\n向前方發射火箭貫穿敵人\n於箭的軌跡引發額外爆炸攻擊周圍敵人\n技能冷卻時間減少為12秒\n目標數：13\n\n<竄流發射>\n大幅增加光炮的波動範圍\n施展技能後獲得免疫效果\n技能冷卻時間變更為12秒\n目標數：13\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107033,1109908,1211009,0,0,0,0,0,0,0
43206,【機關掃射】,▲覺醒技能▲\n\n<機關掃射>\n掃射機關槍，使前方化為焦土\n可連續施展4次\n受到攻擊的敵人1.5秒內處於束縛狀態\n施展技能狀態下承受傷害減少20%\n目標數：13\n\n[206欄位],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105020,0,0,0,0,0,0,0,0,0
