ID,_WorldID,_Rank,_RewardRank1_Multiply,_Reward_ID1,_Item_Count1,_Item_Rare1,_Reward_ID2,_Item_Count2,_Item_Rare2,_Reward_ID3,_Item_Count3,_Item_Rare3,_Reward_Point
460,5,55,10,190148754,5,1,0,0,1,0,0,1,0
461,5,56,10,190148754,5,1,0,0,1,0,0,1,0
462,5,57,10,190148754,5,1,0,0,1,0,0,1,0
463,5,58,10,190148754,5,1,0,0,1,0,0,1,0
464,5,59,10,190148754,5,1,0,0,1,0,0,1,0
465,5,60,10,190148754,5,1,0,0,1,0,0,1,0
466,5,61,10,190148754,5,1,0,0,1,0,0,1,0
467,5,62,10,190148754,5,1,0,0,1,0,0,1,0
468,5,63,10,190148754,5,1,0,0,1,0,0,1,0
469,5,64,10,190148754,5,1,0,0,1,0,0,1,0
470,5,65,10,190148754,5,1,0,0,1,0,0,1,0
471,5,66,10,190148754,5,1,0,0,1,0,0,1,0
472,5,67,10,190148754,5,1,0,0,1,0,0,1,0
473,5,68,10,190148754,5,1,0,0,1,0,0,1,0
474,5,69,10,190148754,5,1,0,0,1,0,0,1,0
475,5,70,10,190148754,5,1,0,0,1,0,0,1,0
476,5,71,10,190148754,5,1,0,0,1,0,0,1,0
477,5,72,10,190148754,5,1,0,0,1,0,0,1,0
478,5,73,10,190148754,5,1,0,0,1,0,0,1,0
479,5,74,10,190148754,5,1,0,0,1,0,0,1,0
480,5,75,10,190148754,5,1,0,0,1,0,0,1,0
481,5,76,10,190148754,5,1,0,0,1,0,0,1,0
482,5,77,10,190148754,5,1,0,0,1,0,0,1,0
483,5,78,10,190148754,5,1,0,0,1,0,0,1,0
484,5,79,10,190148754,5,1,0,0,1,0,0,1,0
485,5,80,10,190148754,5,1,0,0,1,0,0,1,0
486,5,81,10,190148754,5,1,0,0,1,0,0,1,0
487,5,82,10,190148754,5,1,0,0,1,0,0,1,0
488,5,83,10,190148754,5,1,0,0,1,0,0,1,0
489,5,84,10,190148754,5,1,0,0,1,0,0,1,0
490,5,85,10,190148754,5,1,0,0,1,0,0,1,0
491,5,86,10,190148754,5,1,0,0,1,0,0,1,0
492,5,87,10,190148754,5,1,0,0,1,0,0,1,0
493,5,88,10,190148754,5,1,0,0,1,0,0,1,0
494,5,89,10,190148754,5,1,0,0,1,0,0,1,0
495,5,90,10,190148754,5,1,0,0,1,0,0,1,0
496,5,91,10,190148754,5,1,0,0,1,0,0,1,0
497,5,92,10,190148754,5,1,0,0,1,0,0,1,0
498,5,93,10,190148754,5,1,0,0,1,0,0,1,0
499,5,94,10,190148754,5,1,0,0,1,0,0,1,0
500,5,95,10,190148754,5,1,0,0,1,0,0,1,0
501,5,96,10,190148754,5,1,0,0,1,0,0,1,0
502,5,97,10,190148754,5,1,0,0,1,0,0,1,0
503,5,98,10,190148754,5,1,0,0,1,0,0,1,0
504,5,99,10,190148754,5,1,0,0,1,0,0,1,0
505,5,100,10,190148182,5,1,0,0,1,0,0,1,0
506,6,0,10,0,0,1,0,0,1,0,0,1,0
507,6,1,36,190148754,36,1,0,0,1,0,0,1,0
508,6,2,25,190148754,25,1,0,0,1,0,0,1,0
509,6,3,20,190148754,20,1,0,0,1,0,0,1,0
510,6,4,20,190148754,15,1,0,0,1,0,0,1,0
511,6,5,20,190148754,10,1,0,0,1,0,0,1,0
512,6,6,10,190148754,5,1,0,0,1,0,0,1,0
513,6,7,10,190148754,5,1,0,0,1,0,0,1,0
514,6,8,10,190148754,5,1,0,0,1,0,0,1,0
515,6,9,10,190148754,5,1,0,0,1,0,0,1,0
516,6,10,10,190148754,5,1,0,0,1,0,0,1,0
517,6,11,10,190148754,5,1,0,0,1,0,0,1,0
518,6,12,10,190148754,5,1,0,0,1,0,0,1,0
519,6,13,10,190148754,5,1,0,0,1,0,0,1,0
520,6,14,10,190148754,5,1,0,0,1,0,0,1,0
521,6,15,10,190148754,5,1,0,0,1,0,0,1,0
522,6,16,10,190148754,5,1,0,0,1,0,0,1,0
523,6,17,10,190148754,5,1,0,0,1,0,0,1,0
524,6,18,10,190148754,5,1,0,0,1,0,0,1,0
525,6,19,10,190148754,5,1,0,0,1,0,0,1,0
526,6,20,10,190148754,5,1,0,0,1,0,0,1,0
527,6,21,10,190148754,5,1,0,0,1,0,0,1,0
528,6,22,10,190148754,5,1,0,0,1,0,0,1,0
529,6,23,10,190148754,5,1,0,0,1,0,0,1,0
530,6,24,10,190148754,5,1,0,0,1,0,0,1,0
531,6,25,10,190148754,5,1,0,0,1,0,0,1,0
532,6,26,10,190148754,5,1,0,0,1,0,0,1,0
533,6,27,10,190148754,5,1,0,0,1,0,0,1,0
534,6,28,10,190148754,5,1,0,0,1,0,0,1,0
535,6,29,10,190148754,5,1,0,0,1,0,0,1,0
536,6,30,10,190148754,5,1,0,0,1,0,0,1,0
537,6,31,10,190148754,5,1,0,0,1,0,0,1,0
538,6,32,10,190148754,5,1,0,0,1,0,0,1,0
539,6,33,10,190148754,5,1,0,0,1,0,0,1,0
540,6,34,10,190148754,5,1,0,0,1,0,0,1,0
541,6,35,10,190148754,5,1,0,0,1,0,0,1,0
542,6,36,10,190148754,5,1,0,0,1,0,0,1,0
543,6,37,10,190148754,5,1,0,0,1,0,0,1,0
544,6,38,10,190148754,5,1,0,0,1,0,0,1,0
545,6,39,10,190148754,5,1,0,0,1,0,0,1,0
546,6,40,10,190148754,5,1,0,0,1,0,0,1,0
547,6,41,10,190148754,5,1,0,0,1,0,0,1,0
548,6,42,10,190148754,5,1,0,0,1,0,0,1,0
549,6,43,10,190148754,5,1,0,0,1,0,0,1,0
550,6,44,10,190148754,5,1,0,0,1,0,0,1,0
551,6,45,10,190148754,5,1,0,0,1,0,0,1,0
552,6,46,10,190148754,5,1,0,0,1,0,0,1,0
553,6,47,10,190148754,5,1,0,0,1,0,0,1,0
554,6,48,10,190148754,5,1,0,0,1,0,0,1,0
555,6,49,10,190148754,5,1,0,0,1,0,0,1,0
556,6,50,10,190148754,5,1,0,0,1,0,0,1,0
557,6,51,10,190148754,5,1,0,0,1,0,0,1,0
558,6,52,10,190148754,5,1,0,0,1,0,0,1,0
559,6,53,10,190148754,5,1,0,0,1,0,0,1,0
560,6,54,10,190148754,5,1,0,0,1,0,0,1,0
561,6,55,10,190148754,5,1,0,0,1,0,0,1,0
562,6,56,10,190148754,5,1,0,0,1,0,0,1,0
563,6,57,10,190148754,5,1,0,0,1,0,0,1,0
564,6,58,10,190148754,5,1,0,0,1,0,0,1,0
565,6,59,10,190148754,5,1,0,0,1,0,0,1,0
566,6,60,10,190148754,5,1,0,0,1,0,0,1,0
567,6,61,10,190148754,5,1,0,0,1,0,0,1,0
568,6,62,10,190148754,5,1,0,0,1,0,0,1,0
569,6,63,10,190148754,5,1,0,0,1,0,0,1,0
570,6,64,10,190148754,5,1,0,0,1,0,0,1,0
571,6,65,10,190148754,5,1,0,0,1,0,0,1,0
572,6,66,10,190148754,5,1,0,0,1,0,0,1,0
573,6,67,10,190148754,5,1,0,0,1,0,0,1,0
574,6,68,10,190148754,5,1,0,0,1,0,0,1,0
575,6,69,10,190148754,5,1,0,0,1,0,0,1,0
576,6,70,10,190148754,5,1,0,0,1,0,0,1,0
577,6,71,10,190148754,5,1,0,0,1,0,0,1,0
578,6,72,10,190148754,5,1,0,0,1,0,0,1,0
579,6,73,10,190148754,5,1,0,0,1,0,0,1,0
580,6,74,10,190148754,5,1,0,0,1,0,0,1,0
581,6,75,10,190148754,5,1,0,0,1,0,0,1,0
582,6,76,10,190148754,5,1,0,0,1,0,0,1,0
583,6,77,10,190148754,5,1,0,0,1,0,0,1,0
584,6,78,10,190148754,5,1,0,0,1,0,0,1,0
585,6,79,10,190148754,5,1,0,0,1,0,0,1,0
586,6,80,10,190148754,5,1,0,0,1,0,0,1,0
587,6,81,10,190148754,5,1,0,0,1,0,0,1,0
588,6,82,10,190148754,5,1,0,0,1,0,0,1,0
589,6,83,10,190148754,5,1,0,0,1,0,0,1,0
590,6,84,10,190148754,5,1,0,0,1,0,0,1,0
591,6,85,10,190148754,5,1,0,0,1,0,0,1,0
592,6,86,10,190148754,5,1,0,0,1,0,0,1,0
593,6,87,10,190148754,5,1,0,0,1,0,0,1,0
594,6,88,10,190148754,5,1,0,0,1,0,0,1,0
595,6,89,10,190148754,5,1,0,0,1,0,0,1,0
596,6,90,10,190148754,5,1,0,0,1,0,0,1,0
597,6,91,10,190148754,5,1,0,0,1,0,0,1,0
598,6,92,10,190148754,5,1,0,0,1,0,0,1,0
599,6,93,10,190148754,5,1,0,0,1,0,0,1,0
600,6,94,10,190148754,5,1,0,0,1,0,0,1,0
601,6,95,10,190148754,5,1,0,0,1,0,0,1,0
602,6,96,10,190148754,5,1,0,0,1,0,0,1,0
603,6,97,10,190148754,5,1,0,0,1,0,0,1,0
604,6,98,10,190148754,5,1,0,0,1,0,0,1,0
605,6,99,10,190148754,5,1,0,0,1,0,0,1,0
606,6,100,10,190148182,5,1,0,0,1,0,0,1,0
607,7,0,10,0,0,1,0,0,1,0,0,1,0
608,7,1,37,190148754,37,1,0,0,1,0,0,1,0
609,7,2,25,190148754,25,1,0,0,1,0,0,1,0
610,7,3,20,190148754,20,1,0,0,1,0,0,1,0
611,7,4,20,190148754,15,1,0,0,1,0,0,1,0
612,7,5,20,190148754,10,1,0,0,1,0,0,1,0
613,7,6,10,190148754,5,1,0,0,1,0,0,1,0
614,7,7,10,190148754,5,1,0,0,1,0,0,1,0
615,7,8,10,190148754,5,1,0,0,1,0,0,1,0
616,7,9,10,190148754,5,1,0,0,1,0,0,1,0
617,7,10,10,190148754,5,1,0,0,1,0,0,1,0
618,7,11,10,190148754,5,1,0,0,1,0,0,1,0
619,7,12,10,190148754,5,1,0,0,1,0,0,1,0
620,7,13,10,190148754,5,1,0,0,1,0,0,1,0
621,7,14,10,190148754,5,1,0,0,1,0,0,1,0
622,7,15,10,190148754,5,1,0,0,1,0,0,1,0
623,7,16,10,190148754,5,1,0,0,1,0,0,1,0
624,7,17,10,190148754,5,1,0,0,1,0,0,1,0
625,7,18,10,190148754,5,1,0,0,1,0,0,1,0
626,7,19,10,190148754,5,1,0,0,1,0,0,1,0
627,7,20,10,190148754,5,1,0,0,1,0,0,1,0
628,7,21,10,190148754,5,1,0,0,1,0,0,1,0
629,7,22,10,190148754,5,1,0,0,1,0,0,1,0
630,7,23,10,190148754,5,1,0,0,1,0,0,1,0
631,7,24,10,190148754,5,1,0,0,1,0,0,1,0
632,7,25,10,190148754,5,1,0,0,1,0,0,1,0
633,7,26,10,190148754,5,1,0,0,1,0,0,1,0
634,7,27,10,190148754,5,1,0,0,1,0,0,1,0
635,7,28,10,190148754,5,1,0,0,1,0,0,1,0
636,7,29,10,190148754,5,1,0,0,1,0,0,1,0
637,7,30,10,190148754,5,1,0,0,1,0,0,1,0
638,7,31,10,190148754,5,1,0,0,1,0,0,1,0
639,7,32,10,190148754,5,1,0,0,1,0,0,1,0
640,7,33,10,190148754,5,1,0,0,1,0,0,1,0
641,7,34,10,190148754,5,1,0,0,1,0,0,1,0
642,7,35,10,190148754,5,1,0,0,1,0,0,1,0
643,7,36,10,190148754,5,1,0,0,1,0,0,1,0
644,7,37,10,190148754,5,1,0,0,1,0,0,1,0
645,7,38,10,190148754,5,1,0,0,1,0,0,1,0
646,7,39,10,190148754,5,1,0,0,1,0,0,1,0
647,7,40,10,190148754,5,1,0,0,1,0,0,1,0
648,7,41,10,190148754,5,1,0,0,1,0,0,1,0
649,7,42,10,190148754,5,1,0,0,1,0,0,1,0
650,7,43,10,190148754,5,1,0,0,1,0,0,1,0
651,7,44,10,190148754,5,1,0,0,1,0,0,1,0
652,7,45,10,190148754,5,1,0,0,1,0,0,1,0
653,7,46,10,190148754,5,1,0,0,1,0,0,1,0
654,7,47,10,190148754,5,1,0,0,1,0,0,1,0
655,7,48,10,190148754,5,1,0,0,1,0,0,1,0
656,7,49,10,190148754,5,1,0,0,1,0,0,1,0
657,7,50,10,190148754,5,1,0,0,1,0,0,1,0
658,7,51,10,190148754,5,1,0,0,1,0,0,1,0
659,7,52,10,190148754,5,1,0,0,1,0,0,1,0
660,7,53,10,190148754,5,1,0,0,1,0,0,1,0
661,7,54,10,190148754,5,1,0,0,1,0,0,1,0
662,7,55,10,190148754,5,1,0,0,1,0,0,1,0
663,7,56,10,190148754,5,1,0,0,1,0,0,1,0
664,7,57,10,190148754,5,1,0,0,1,0,0,1,0
665,7,58,10,190148754,5,1,0,0,1,0,0,1,0
666,7,59,10,190148754,5,1,0,0,1,0,0,1,0
667,7,60,10,190148754,5,1,0,0,1,0,0,1,0
668,7,61,10,190148754,5,1,0,0,1,0,0,1,0
669,7,62,10,190148754,5,1,0,0,1,0,0,1,0
670,7,63,10,190148754,5,1,0,0,1,0,0,1,0
671,7,64,10,190148754,5,1,0,0,1,0,0,1,0
672,7,65,10,190148754,5,1,0,0,1,0,0,1,0
673,7,66,10,190148754,5,1,0,0,1,0,0,1,0
674,7,67,10,190148754,5,1,0,0,1,0,0,1,0
675,7,68,10,190148754,5,1,0,0,1,0,0,1,0
676,7,69,10,190148754,5,1,0,0,1,0,0,1,0
677,7,70,10,190148754,5,1,0,0,1,0,0,1,0
678,7,71,10,190148754,5,1,0,0,1,0,0,1,0
679,7,72,10,190148754,5,1,0,0,1,0,0,1,0
680,7,73,10,190148754,5,1,0,0,1,0,0,1,0
681,7,74,10,190148754,5,1,0,0,1,0,0,1,0
682,7,75,10,190148754,5,1,0,0,1,0,0,1,0
683,7,76,10,190148754,5,1,0,0,1,0,0,1,0
684,7,77,10,190148754,5,1,0,0,1,0,0,1,0
685,7,78,10,190148754,5,1,0,0,1,0,0,1,0
686,7,79,10,190148754,5,1,0,0,1,0,0,1,0
687,7,80,10,190148754,5,1,0,0,1,0,0,1,0
688,7,81,10,190148754,5,1,0,0,1,0,0,1,0
689,7,82,10,190148754,5,1,0,0,1,0,0,1,0
690,7,83,10,190148754,5,1,0,0,1,0,0,1,0
691,7,84,10,190148754,5,1,0,0,1,0,0,1,0
692,7,85,10,190148754,5,1,0,0,1,0,0,1,0
693,7,86,10,190148754,5,1,0,0,1,0,0,1,0
694,7,87,10,190148754,5,1,0,0,1,0,0,1,0
695,7,88,10,190148754,5,1,0,0,1,0,0,1,0
696,7,89,10,190148754,5,1,0,0,1,0,0,1,0
697,7,90,10,190148754,5,1,0,0,1,0,0,1,0
698,7,91,10,190148754,5,1,0,0,1,0,0,1,0
699,7,92,10,190148754,5,1,0,0,1,0,0,1,0
700,7,93,10,190148754,5,1,0,0,1,0,0,1,0
701,7,94,10,190148754,5,1,0,0,1,0,0,1,0
702,7,95,10,190148754,5,1,0,0,1,0,0,1,0
703,7,96,10,190148754,5,1,0,0,1,0,0,1,0
704,7,97,10,190148754,5,1,0,0,1,0,0,1,0
705,7,98,10,190148754,5,1,0,0,1,0,0,1,0
706,7,99,10,190148754,5,1,0,0,1,0,0,1,0
707,7,100,10,190148182,5,1,0,0,1,0,0,1,0
708,8,0,10,0,0,1,0,0,1,0,0,1,0
709,8,1,38,190148754,38,1,0,0,1,0,0,1,0
710,8,2,25,190148754,25,1,0,0,1,0,0,1,0
711,8,3,20,190148754,20,1,0,0,1,0,0,1,0
712,8,4,20,190148754,15,1,0,0,1,0,0,1,0
713,8,5,20,190148754,10,1,0,0,1,0,0,1,0
714,8,6,10,190148754,5,1,0,0,1,0,0,1,0
715,8,7,10,190148754,5,1,0,0,1,0,0,1,0
716,8,8,10,190148754,5,1,0,0,1,0,0,1,0
717,8,9,10,190148754,5,1,0,0,1,0,0,1,0
718,8,10,10,190148754,5,1,0,0,1,0,0,1,0
719,8,11,10,190148754,5,1,0,0,1,0,0,1,0
720,8,12,10,190148754,5,1,0,0,1,0,0,1,0
721,8,13,10,190148754,5,1,0,0,1,0,0,1,0
722,8,14,10,190148754,5,1,0,0,1,0,0,1,0
723,8,15,10,190148754,5,1,0,0,1,0,0,1,0
724,8,16,10,190148754,5,1,0,0,1,0,0,1,0
725,8,17,10,190148754,5,1,0,0,1,0,0,1,0
726,8,18,10,190148754,5,1,0,0,1,0,0,1,0
727,8,19,10,190148754,5,1,0,0,1,0,0,1,0
728,8,20,10,190148754,5,1,0,0,1,0,0,1,0
729,8,21,10,190148754,5,1,0,0,1,0,0,1,0
730,8,22,10,190148754,5,1,0,0,1,0,0,1,0
731,8,23,10,190148754,5,1,0,0,1,0,0,1,0
732,8,24,10,190148754,5,1,0,0,1,0,0,1,0
733,8,25,10,190148754,5,1,0,0,1,0,0,1,0
734,8,26,10,190148754,5,1,0,0,1,0,0,1,0
735,8,27,10,190148754,5,1,0,0,1,0,0,1,0
736,8,28,10,190148754,5,1,0,0,1,0,0,1,0
737,8,29,10,190148754,5,1,0,0,1,0,0,1,0
738,8,30,10,190148754,5,1,0,0,1,0,0,1,0
739,8,31,10,190148754,5,1,0,0,1,0,0,1,0
740,8,32,10,190148754,5,1,0,0,1,0,0,1,0
741,8,33,10,190148754,5,1,0,0,1,0,0,1,0
742,8,34,10,190148754,5,1,0,0,1,0,0,1,0
743,8,35,10,190148754,5,1,0,0,1,0,0,1,0
744,8,36,10,190148754,5,1,0,0,1,0,0,1,0
745,8,37,10,190148754,5,1,0,0,1,0,0,1,0
746,8,38,10,190148754,5,1,0,0,1,0,0,1,0
747,8,39,10,190148754,5,1,0,0,1,0,0,1,0
748,8,40,10,190148754,5,1,0,0,1,0,0,1,0
749,8,41,10,190148754,5,1,0,0,1,0,0,1,0
750,8,42,10,190148754,5,1,0,0,1,0,0,1,0
751,8,43,10,190148754,5,1,0,0,1,0,0,1,0
752,8,44,10,190148754,5,1,0,0,1,0,0,1,0
753,8,45,10,190148754,5,1,0,0,1,0,0,1,0
754,8,46,10,190148754,5,1,0,0,1,0,0,1,0
755,8,47,10,190148754,5,1,0,0,1,0,0,1,0
756,8,48,10,190148754,5,1,0,0,1,0,0,1,0
757,8,49,10,190148754,5,1,0,0,1,0,0,1,0
758,8,50,10,190148754,5,1,0,0,1,0,0,1,0
759,8,51,10,190148754,5,1,0,0,1,0,0,1,0
760,8,52,10,190148754,5,1,0,0,1,0,0,1,0
761,8,53,10,190148754,5,1,0,0,1,0,0,1,0
762,8,54,10,190148754,5,1,0,0,1,0,0,1,0
763,8,55,10,190148754,5,1,0,0,1,0,0,1,0
764,8,56,10,190148754,5,1,0,0,1,0,0,1,0
765,8,57,10,190148754,5,1,0,0,1,0,0,1,0
766,8,58,10,190148754,5,1,0,0,1,0,0,1,0
767,8,59,10,190148754,5,1,0,0,1,0,0,1,0
768,8,60,10,190148754,5,1,0,0,1,0,0,1,0
769,8,61,10,190148754,5,1,0,0,1,0,0,1,0
770,8,62,10,190148754,5,1,0,0,1,0,0,1,0
771,8,63,10,190148754,5,1,0,0,1,0,0,1,0
772,8,64,10,190148754,5,1,0,0,1,0,0,1,0
773,8,65,10,190148754,5,1,0,0,1,0,0,1,0
774,8,66,10,190148754,5,1,0,0,1,0,0,1,0
775,8,67,10,190148754,5,1,0,0,1,0,0,1,0
776,8,68,10,190148754,5,1,0,0,1,0,0,1,0
777,8,69,10,190148754,5,1,0,0,1,0,0,1,0
778,8,70,10,190148754,5,1,0,0,1,0,0,1,0
779,8,71,10,190148754,5,1,0,0,1,0,0,1,0
780,8,72,10,190148754,5,1,0,0,1,0,0,1,0
781,8,73,10,190148754,5,1,0,0,1,0,0,1,0
782,8,74,10,190148754,5,1,0,0,1,0,0,1,0
783,8,75,10,190148754,5,1,0,0,1,0,0,1,0
784,8,76,10,190148754,5,1,0,0,1,0,0,1,0
785,8,77,10,190148754,5,1,0,0,1,0,0,1,0
786,8,78,10,190148754,5,1,0,0,1,0,0,1,0
787,8,79,10,190148754,5,1,0,0,1,0,0,1,0
788,8,80,10,190148754,5,1,0,0,1,0,0,1,0
789,8,81,10,190148754,5,1,0,0,1,0,0,1,0
790,8,82,10,190148754,5,1,0,0,1,0,0,1,0
791,8,83,10,190148754,5,1,0,0,1,0,0,1,0
792,8,84,10,190148754,5,1,0,0,1,0,0,1,0
793,8,85,10,190148754,5,1,0,0,1,0,0,1,0
794,8,86,10,190148754,5,1,0,0,1,0,0,1,0
795,8,87,10,190148754,5,1,0,0,1,0,0,1,0
796,8,88,10,190148754,5,1,0,0,1,0,0,1,0
797,8,89,10,190148754,5,1,0,0,1,0,0,1,0
798,8,90,10,190148754,5,1,0,0,1,0,0,1,0
799,8,91,10,190148754,5,1,0,0,1,0,0,1,0
800,8,92,10,190148754,5,1,0,0,1,0,0,1,0
801,8,93,10,190148754,5,1,0,0,1,0,0,1,0
802,8,94,10,190148754,5,1,0,0,1,0,0,1,0
803,8,95,10,190148754,5,1,0,0,1,0,0,1,0
804,8,96,10,190148754,5,1,0,0,1,0,0,1,0
805,8,97,10,190148754,5,1,0,0,1,0,0,1,0
806,8,98,10,190148754,5,1,0,0,1,0,0,1,0
807,8,99,10,190148754,5,1,0,0,1,0,0,1,0
808,8,100,10,190148182,5,1,0,0,1,0,0,1,0
809,9,0,10,0,0,1,0,0,1,0,0,1,0
810,9,1,39,190148754,39,1,0,0,1,0,0,1,0
811,9,2,25,190148754,25,1,0,0,1,0,0,1,0
812,9,3,20,190148754,20,1,0,0,1,0,0,1,0
813,9,4,20,190148754,15,1,0,0,1,0,0,1,0
814,9,5,20,190148754,10,1,0,0,1,0,0,1,0
815,9,6,10,190148754,5,1,0,0,1,0,0,1,0
816,9,7,10,190148754,5,1,0,0,1,0,0,1,0
817,9,8,10,190148754,5,1,0,0,1,0,0,1,0
818,9,9,10,190148754,5,1,0,0,1,0,0,1,0
819,9,10,10,190148754,5,1,0,0,1,0,0,1,0
820,9,11,10,190148754,5,1,0,0,1,0,0,1,0
821,9,12,10,190148754,5,1,0,0,1,0,0,1,0
822,9,13,10,190148754,5,1,0,0,1,0,0,1,0
823,9,14,10,190148754,5,1,0,0,1,0,0,1,0
824,9,15,10,190148754,5,1,0,0,1,0,0,1,0
825,9,16,10,190148754,5,1,0,0,1,0,0,1,0
826,9,17,10,190148754,5,1,0,0,1,0,0,1,0
827,9,18,10,190148754,5,1,0,0,1,0,0,1,0
828,9,19,10,190148754,5,1,0,0,1,0,0,1,0
829,9,20,10,190148754,5,1,0,0,1,0,0,1,0
830,9,21,10,190148754,5,1,0,0,1,0,0,1,0
831,9,22,10,190148754,5,1,0,0,1,0,0,1,0
832,9,23,10,190148754,5,1,0,0,1,0,0,1,0
833,9,24,10,190148754,5,1,0,0,1,0,0,1,0
834,9,25,10,190148754,5,1,0,0,1,0,0,1,0
835,9,26,10,190148754,5,1,0,0,1,0,0,1,0
836,9,27,10,190148754,5,1,0,0,1,0,0,1,0
837,9,28,10,190148754,5,1,0,0,1,0,0,1,0
838,9,29,10,190148754,5,1,0,0,1,0,0,1,0
839,9,30,10,190148754,5,1,0,0,1,0,0,1,0
840,9,31,10,190148754,5,1,0,0,1,0,0,1,0
841,9,32,10,190148754,5,1,0,0,1,0,0,1,0
842,9,33,10,190148754,5,1,0,0,1,0,0,1,0
843,9,34,10,190148754,5,1,0,0,1,0,0,1,0
844,9,35,10,190148754,5,1,0,0,1,0,0,1,0
845,9,36,10,190148754,5,1,0,0,1,0,0,1,0
846,9,37,10,190148754,5,1,0,0,1,0,0,1,0
847,9,38,10,190148754,5,1,0,0,1,0,0,1,0
848,9,39,10,190148754,5,1,0,0,1,0,0,1,0
849,9,40,10,190148754,5,1,0,0,1,0,0,1,0
850,9,41,10,190148754,5,1,0,0,1,0,0,1,0
851,9,42,10,190148754,5,1,0,0,1,0,0,1,0
852,9,43,10,190148754,5,1,0,0,1,0,0,1,0
853,9,44,10,190148754,5,1,0,0,1,0,0,1,0
854,9,45,10,190148754,5,1,0,0,1,0,0,1,0
855,9,46,10,190148754,5,1,0,0,1,0,0,1,0
856,9,47,10,190148754,5,1,0,0,1,0,0,1,0
857,9,48,10,190148754,5,1,0,0,1,0,0,1,0
858,9,49,10,190148754,5,1,0,0,1,0,0,1,0
859,9,50,10,190148754,5,1,0,0,1,0,0,1,0
860,9,51,10,190148754,5,1,0,0,1,0,0,1,0
861,9,52,10,190148754,5,1,0,0,1,0,0,1,0
862,9,53,10,190148754,5,1,0,0,1,0,0,1,0
863,9,54,10,190148754,5,1,0,0,1,0,0,1,0
864,9,55,10,190148754,5,1,0,0,1,0,0,1,0
865,9,56,10,190148754,5,1,0,0,1,0,0,1,0
866,9,57,10,190148754,5,1,0,0,1,0,0,1,0
867,9,58,10,190148754,5,1,0,0,1,0,0,1,0
868,9,59,10,190148754,5,1,0,0,1,0,0,1,0
869,9,60,10,190148754,5,1,0,0,1,0,0,1,0
870,9,61,10,190148754,5,1,0,0,1,0,0,1,0
871,9,62,10,190148754,5,1,0,0,1,0,0,1,0
872,9,63,10,190148754,5,1,0,0,1,0,0,1,0
873,9,64,10,190148754,5,1,0,0,1,0,0,1,0
874,9,65,10,190148754,5,1,0,0,1,0,0,1,0
875,9,66,10,190148754,5,1,0,0,1,0,0,1,0
876,9,67,10,190148754,5,1,0,0,1,0,0,1,0
877,9,68,10,190148754,5,1,0,0,1,0,0,1,0
878,9,69,10,190148754,5,1,0,0,1,0,0,1,0
879,9,70,10,190148754,5,1,0,0,1,0,0,1,0
880,9,71,10,190148754,5,1,0,0,1,0,0,1,0
881,9,72,10,190148754,5,1,0,0,1,0,0,1,0
882,9,73,10,190148754,5,1,0,0,1,0,0,1,0
883,9,74,10,190148754,5,1,0,0,1,0,0,1,0
884,9,75,10,190148754,5,1,0,0,1,0,0,1,0
885,9,76,10,190148754,5,1,0,0,1,0,0,1,0
886,9,77,10,190148754,5,1,0,0,1,0,0,1,0
887,9,78,10,190148754,5,1,0,0,1,0,0,1,0
888,9,79,10,190148754,5,1,0,0,1,0,0,1,0
889,9,80,10,190148754,5,1,0,0,1,0,0,1,0
890,9,81,10,190148754,5,1,0,0,1,0,0,1,0
891,9,82,10,190148754,5,1,0,0,1,0,0,1,0
892,9,83,10,190148754,5,1,0,0,1,0,0,1,0
893,9,84,10,190148754,5,1,0,0,1,0,0,1,0
894,9,85,10,190148754,5,1,0,0,1,0,0,1,0
895,9,86,10,190148754,5,1,0,0,1,0,0,1,0
896,9,87,10,190148754,5,1,0,0,1,0,0,1,0
897,9,88,10,190148754,5,1,0,0,1,0,0,1,0
898,9,89,10,190148754,5,1,0,0,1,0,0,1,0
899,9,90,10,190148754,5,1,0,0,1,0,0,1,0
900,9,91,10,190148754,5,1,0,0,1,0,0,1,0
901,9,92,10,190148754,5,1,0,0,1,0,0,1,0
902,9,93,10,190148754,5,1,0,0,1,0,0,1,0
903,9,94,10,190148754,5,1,0,0,1,0,0,1,0
904,9,95,10,190148754,5,1,0,0,1,0,0,1,0
905,9,96,10,190148754,5,1,0,0,1,0,0,1,0
906,9,97,10,190148754,5,1,0,0,1,0,0,1,0
907,9,98,10,190148754,5,1,0,0,1,0,0,1,0
908,9,99,10,190148754,5,1,0,0,1,0,0,1,0
909,9,100,10,190148182,5,1,0,0,1,0,0,1,0
910,10,0,10,0,0,1,0,0,1,0,0,1,0
911,10,1,40,190148754,40,1,0,0,1,0,0,1,0
912,10,2,25,190148754,25,1,0,0,1,0,0,1,0
913,10,3,20,190148754,20,1,0,0,1,0,0,1,0
914,10,4,20,190148754,15,1,0,0,1,0,0,1,0
915,10,5,20,190148754,10,1,0,0,1,0,0,1,0
916,10,6,10,190148754,5,1,0,0,1,0,0,1,0
917,10,7,10,190148754,5,1,0,0,1,0,0,1,0
918,10,8,10,190148754,5,1,0,0,1,0,0,1,0
919,10,9,10,190148754,5,1,0,0,1,0,0,1,0
920,10,10,10,190148754,5,1,0,0,1,0,0,1,0
921,10,11,10,190148754,5,1,0,0,1,0,0,1,0
922,10,12,10,190148754,5,1,0,0,1,0,0,1,0
