ID,_ActiveType,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_ConsumptionStat1,_ConsumptionStatValue1,_ConsumptionStat2,_ConsumptionStatValue2,_ConditionCheckTime,_Buff_Check,_Speed_Delay,_Speed_X,_Speed_Time,_Speed_Y,_TargetType,_TargetMaxCount,_Effect_Delay1,_Effect_Self1,_Effect_Target1,_Effect_Delay2,_Effect_Self2,_Effect_Target2,_Effect_Delay3,_Effect_Self3,_Effect_Target3,_Effect_Delay4,_Effect_Self4,_Effect_Target4,_Loop_Effect_Start_Delay1,_Loop_Effect_Delay1,_Loop_Effect_Self1,_Loop_Effect_Target1,_Loop_Effect_Finish_Time1,_Motion_ComboID,_ComboTimeDelay,_ComboTime,_ComboApplyID
33006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33014,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000501,0,0,33000502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,100,20,0,4,4,5,0,31000681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,60,80,1001
33017,1,1,7,10,0,0,0,0,0,7,4294967286,0,0,0,0,30,60,20,0,4,4,3,0,31000682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,40,70,1002
33018,1,1,7,10,0,0,0,0,0,7,4294967286,0,0,0,0,20,90,20,0,4,4,3,0,31000683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,40,80,1003
33019,1,0,0,0,0,1,7,45,0,7,4294967251,0,0,0,0,0,0,0,0,4,5,6,0,31001681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33020,1,0,0,0,0,1,7,20,0,7,4294967276,0,0,0,0,0,0,0,0,4,5,4,0,31001682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0
33021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,31002311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,31002311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33023,2,1,7,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000201,0,0,33000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33033,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000301,0,0,33000302,0,0,33000303,0,0,33000304,0,0,0,0,0,0,0,0,0,0
33040,1,1,7,10,0,0,0,0,0,7,4294967286,0,0,0,0,40,130,20,0,4,4,4,0,31000684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,50,80,1004
33046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,25,0,4,4,3,0,31000685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,1001
33047,1,0,0,0,0,1,7,35,0,7,4294967261,0,0,0,0,0,0,0,0,4,5,4,0,31001683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,0,0
33048,1,0,0,0,0,1,7,30,0,7,4294967266,0,0,0,0,0,0,0,0,4,5,4,0,31001685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,50,80,1005
33049,1,0,0,0,0,1,7,40,0,7,4294967256,0,0,0,0,0,0,0,0,4,5,4,0,31001686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,50,80,1006
33050,1,0,0,0,0,1,7,50,0,7,4294967246,0,0,0,0,0,0,0,0,4,5,3,0,31001687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0
34006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34014,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000501,0,0,33000502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,100,20,0,4,4,5,0,31000681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,60,80,1001
34017,1,1,7,10,0,0,0,0,0,7,4294967286,0,0,0,0,30,60,20,0,4,4,3,0,31000682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,40,70,1002
34018,1,1,7,10,0,0,0,0,0,7,4294967286,0,0,0,0,20,90,20,0,4,4,3,0,31000683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,40,80,1003
34019,1,0,0,0,0,1,7,45,0,7,4294967251,0,0,0,0,0,0,0,0,4,5,6,0,31001681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34020,1,0,0,0,0,1,7,20,0,7,4294967276,0,0,0,0,0,0,0,0,4,5,4,0,31001682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0
34021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,31002311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,31002311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34023,2,1,7,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000201,0,0,33000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34033,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000301,0,0,33000302,0,0,33000303,0,0,33000304,0,0,0,0,0,0,0,0,0,0
34040,1,1,7,10,0,0,0,0,0,7,4294967286,0,0,0,0,40,130,20,0,4,4,4,0,31000684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,50,80,1004
34046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,25,0,4,4,3,0,31000685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,1001
34047,1,0,0,0,0,1,7,35,0,7,4294967261,0,0,0,0,0,0,0,0,4,5,4,0,31001683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,50,80,1007
34048,1,0,0,0,0,1,7,30,0,7,4294967266,0,0,0,0,0,0,0,0,4,5,4,0,31001685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,50,80,1005
34049,1,0,0,0,0,1,7,40,0,7,4294967256,0,0,0,0,0,0,0,0,4,5,4,0,31001686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,50,80,1006
34050,1,0,0,0,0,1,7,50,0,7,4294967246,0,0,0,0,0,0,0,0,4,5,3,0,31001687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,40,60,1008
34051,1,0,0,0,0,1,7,50,0,7,4294967246,0,0,0,0,0,0,0,0,4,5,2,0,31001688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0
34052,1,0,0,0,0,1,7,70,0,7,4294967226,0,0,0,0,0,0,0,0,4,5,2,0,31001689,3,0,31001689,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0
35006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35014,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000501,0,0,33000502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,31000631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,60,80,1001
35017,1,1,7,10,0,0,0,0,0,7,4294967286,0,0,0,0,0,0,0,0,4,4,4,0,31000632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,50,70,1002
35018,1,1,7,10,0,0,0,0,0,7,4294967286,0,0,0,0,0,0,0,0,4,4,4,0,31000633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,50,70,1003
35019,1,0,0,0,0,1,7,55,0,7,4294967241,0,0,0,0,60,4294967226,10,0,4,5,6,0,31001631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0
35020,1,0,0,0,0,1,7,72,0,7,4294967224,0,0,0,0,0,0,0,0,4,5,5,0,31001632,7,0,31001632,9,0,31001632,0,0,0,0,0,0,0,0,1003,0,0,0
35021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,31002271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,31002271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35023,2,1,7,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000201,0,0,33000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35033,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000301,0,0,33000302,0,0,33000303,0,0,33000304,0,0,0,0,0,0,0,0,0,0
35040,1,1,7,10,0,0,0,0,0,7,4294967286,0,0,0,0,40,110,15,0,4,4,8,0,31000634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,90,100,1004
35046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,30,0,4,4,2,0,31000635,4,0,31000635,0,0,0,0,0,0,0,0,0,0,0,0,50,60,1001
35047,1,0,0,0,0,1,7,88,0,7,4294967208,0,0,0,0,0,0,0,0,4,5,2,0,31001633,4,0,31001633,6,0,31001633,10,0,31001634,0,0,0,0,0,1004,110,130,1005
35048,1,0,0,0,0,1,7,40,0,7,4294967256,0,0,0,0,0,200,20,0,4,5,3,0,31001636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0
36006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36014,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000501,0,0,33000502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,80,17,0,4,4,4,0,31000331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,50,80,1001
36017,1,0,0,0,0,1,7,15,0,7,4294967281,0,0,0,0,15,100,25,0,4,4,5,0,31000332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,60,80,1001
36018,1,0,0,0,0,1,7,20,0,7,4294967276,0,0,0,0,61,4294967266,10,0,4,4,3,0,31000333,5,0,31000333,0,0,0,0,0,0,0,0,0,0,0,1001,70,90,1001
36019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,80,17,0,4,4,4,0,31000331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,70,1001
36020,1,0,0,0,0,1,7,30,0,7,4294967266,0,0,0,0,70,4294967271,5,0,4,4,3,0,31001341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,50,70,1001
36021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,31002321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,31002321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36023,2,1,7,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000201,0,0,33000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36033,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000301,0,0,33000302,0,0,33000303,0,0,33000304,0,0,0,0,0,0,0,0,0,0
36040,1,0,0,0,0,1,7,25,0,7,4294967271,0,0,0,0,65,4294967236,15,0,4,4,3,0,31000334,5,0,31000334,0,0,0,0,0,0,0,0,0,0,0,1001,70,90,1001
36042,1,0,0,0,0,1,7,30,0,7,4294967266,0,0,0,0,15,100,25,0,4,4,4,0,31000336,6,0,31000336,0,0,0,0,0,0,0,0,0,0,0,1001,60,80,1001
36043,1,0,0,0,0,1,7,40,0,7,4294967256,0,0,0,0,61,4294967266,10,0,4,4,3,0,31000337,4,0,31000337,5,0,31000337,6,0,31000337,0,0,0,0,0,1001,70,90,1001
36044,1,0,0,0,0,1,7,50,0,7,4294967246,0,0,0,0,65,4294967236,15,0,4,4,3,0,31000338,4,0,31000338,5,0,31000338,6,0,31000338,0,0,0,0,0,1001,70,90,1001
36046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,25,0,4,4,3,0,31000335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,1001
36047,1,0,0,0,0,1,7,50,0,7,4294967246,0,0,0,0,22,150,28,0,4,4,2,0,31001342,5,0,31001342,0,0,0,0,0,0,0,0,0,0,0,1001,60,80,1001
36048,1,0,0,0,0,1,7,30,0,7,4294967266,0,0,0,0,25,100,18,0,4,5,3,0,31001343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,50,70,1001
36049,1,0,0,0,0,1,7,25,0,7,4294967271,0,0,0,0,0,250,20,0,4,5,3,0,31001344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0
36050,1,0,0,0,0,1,7,60,0,7,4294967236,0,0,0,0,70,4294967271,5,0,4,4,3,0,31001345,4,0,31001345,0,0,0,0,0,0,0,0,0,0,0,1001,50,80,1001
36051,1,0,0,0,0,1,7,100,0,7,4294967196,0,0,0,0,22,150,28,0,4,4,2,0,31001346,3,0,31001346,5,0,31001346,6,0,31001346,0,0,0,0,0,1001,70,80,1001
36052,1,0,0,0,0,1,7,60,0,7,4294967236,0,0,0,0,25,100,18,0,4,4,3,0,31001343,4,0,31001347,0,0,0,0,0,0,0,0,0,0,0,1001,50,70,1001
36053,1,0,0,0,0,1,7,50,0,7,4294967246,0,0,0,0,0,250,20,0,4,5,3,0,31001348,4,0,31001348,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0
37006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37014,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000501,0,0,33000502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,30,0,4,4,3,0,31000341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,40,70,1001
37017,1,0,0,0,0,1,7,15,0,7,4294967281,0,0,0,0,6,230,25,0,4,4,3,0,31000342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,40,70,1001
37018,1,0,0,0,0,1,7,18,0,7,4294967278,0,0,0,0,20,150,20,0,4,4,5,0,31000343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,60,90,1001
37019,1,0,0,0,0,1,7,55,0,7,4294967241,0,0,0,0,14,4294966996,38,0,4,4,3,0,31001351,4,0,31001351,0,0,0,0,0,0,0,0,0,0,0,1001,60,90,1001
37020,1,0,0,0,0,1,7,55,0,7,4294967241,0,0,0,0,30,4294966896,34,0,4,4,3,0,31001352,7,0,31001352,0,0,0,0,0,0,0,0,0,0,0,1001,80,100,1001
37021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,31002331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,31002331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37023,2,1,7,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000201,0,0,33000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37033,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000301,0,0,33000302,0,0,33000303,0,0,33000304,0,0,0,0,0,0,0,0,0,0
37040,1,0,0,0,0,1,7,20,0,7,4294967276,0,0,0,0,0,0,0,0,4,4,1,0,31000344,3,0,31000344,5,0,31000344,7,0,31000344,0,0,0,0,0,1001,80,100,1001
37046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,25,0,4,4,2,0,31000345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,1001
37047,1,0,0,0,0,1,7,70,0,7,4294967226,0,0,0,0,0,0,0,0,4,4,5,0,31001353,7,0,31001353,9,0,31001353,11,0,31001353,0,0,0,0,0,1001,0,0,0
37048,1,0,0,0,0,1,7,70,0,7,4294967226,0,0,0,0,0,0,0,0,4,4,5,0,31001354,7,0,31001354,9,0,31001354,11,0,31001354,0,0,0,0,0,1001,0,0,0
38006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000401,0,0,33000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38014,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000501,0,0,33000502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,80,25,0,4,4,4,0,31000321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,50,80,1001
38017,1,0,0,0,0,1,7,15,0,7,4294967281,0,0,0,0,20,100,30,0,4,4,4,0,31000322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,50,80,1001
38018,1,0,0,0,0,1,7,18,0,7,4294967278,0,0,0,0,27,110,23,0,4,4,5,0,31000323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,60,90,1001
38019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,80,25,0,4,4,4,0,31000321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,80,1001
38020,1,0,0,0,0,1,7,30,0,7,4294967266,0,0,0,0,0,0,0,0,4,4,2,0,31001321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,30,50,1001
38021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,31002341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,31002341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38023,2,1,7,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000201,0,0,33000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38033,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33000301,0,0,33000302,0,0,33000303,0,0,33000304,0,0,0,0,0,0,0,0,0,0
38040,1,0,0,0,0,1,7,21,0,7,4294967275,0,0,0,0,33,100,20,0,4,4,5,0,31000324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,60,90,1001
38041,1,0,0,0,0,1,6,41,0,6,4294967256,0,0,0,0,20,100,30,0,4,4,4,0,31000326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,50,80,1001
38042,1,0,0,0,0,1,6,51,0,6,4294967246,0,0,0,0,27,110,23,0,4,4,5,0,31000327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,60,90,1001
38043,1,0,0,0,0,1,6,61,0,6,4294967236,0,0,0,0,33,100,20,0,4,4,5,0,31000328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,60,90,1001
38046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,25,0,4,4,3,0,31000325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,1010
