ID,_Skill_ID,_Skill_Name,_Description,_Icon,_IconIndex,_Skill_Level,_MoBID,_Mob_Stat,_Mob_Fx,_Mob_Sound,_Effect1,_Effect2,_Effect3,_Effect4,_Charge_Time_Down,_Status_Ratio,_ApplyTime,_Buff_Icon,_Buff_IconIndex,_Buff_Name,_Buff_Description,_Relic_Power,_View_Shake_Delay,_View_Shake_Time,_View_Shake_power,_View_Shake_speed
226,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：176%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：34.2倍\n增幅持續時間：30秒,10003080,18,16,810010470,18076,22882,8376,13016178,13016169,0,0,92,3420,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用34.2倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,92,10,17,50,30
227,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：177%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：34.4倍\n增幅持續時間：30秒,10003080,18,17,810010470,18077,22882,8376,13016178,13016169,0,0,94,3440,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用34.4倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,94,10,17,50,30
228,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：178%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：34.6倍\n增幅持續時間：30秒,10003080,18,18,810010470,18078,22882,8376,13016178,13016169,0,0,96,3460,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用34.6倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,96,10,17,50,30
229,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：179%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：34.8倍\n增幅持續時間：30秒,10003080,18,19,810010470,18079,22882,8376,13016178,13016169,0,0,98,3480,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用34.8倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,98,10,17,50,30
230,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：180%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：35倍\n增幅持續時間：30秒,10003080,18,20,810010470,18080,22882,8376,13016178,13016169,0,0,100,3500,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用35倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,100,10,17,50,30
231,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：181%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：35.2倍\n增幅持續時間：30秒,10003080,18,21,810010470,18081,22882,8376,13016178,13016169,0,0,102,3520,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用35.2倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,102,10,17,50,30
232,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：182%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：35.4倍\n增幅持續時間：30秒,10003080,18,22,810010470,18082,22882,8376,13016178,13016169,0,0,104,3540,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用35.4倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,104,10,17,50,30
233,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：183%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：35.6倍\n增幅持續時間：30秒,10003080,18,23,810010470,18083,22882,8376,13016178,13016169,0,0,106,3560,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用35.6倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,106,10,17,50,30
234,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：184%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：35.8倍\n增幅持續時間：30秒,10003080,18,24,810010470,18084,22882,8376,13016178,13016169,0,0,108,3580,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用35.8倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,108,10,17,50,30
235,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：185%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：36倍\n增幅持續時間：30秒,10003080,18,25,810010470,18085,22882,8376,13016178,13016169,0,0,110,3600,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用36倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,110,10,17,50,30
236,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：186%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：36.2倍\n增幅持續時間：30秒,10003080,18,26,810010470,18086,22882,8376,13016178,13016169,0,0,112,3620,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用36.2倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,112,10,17,50,30
237,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：187%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：36.4倍\n增幅持續時間：30秒,10003080,18,27,810010470,18087,22882,8376,13016178,13016169,0,0,114,3640,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用36.4倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,114,10,17,50,30
238,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：188%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：36.6倍\n增幅持續時間：30秒,10003080,18,28,810010470,18088,22882,8376,13016178,13016169,0,0,116,3660,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用36.6倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,116,10,17,50,30
239,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：189%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：36.8倍\n增幅持續時間：30秒,10003080,18,29,810010470,18089,22882,8376,13016178,13016169,0,0,118,3680,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用36.8倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,118,10,17,50,30
240,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：190%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：37倍\n增幅持續時間：30秒,10003080,18,30,810010470,18090,22882,8376,13016178,13016169,0,0,120,3700,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用37倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,120,10,17,50,30
241,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：191%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：37.2倍\n增幅持續時間：30秒,10003080,18,31,810010470,18091,22882,8376,13016178,13016169,0,0,122,3720,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用37.2倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,122,10,17,50,30
242,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：192%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：37.4倍\n增幅持續時間：30秒,10003080,18,32,810010470,18092,22882,8376,13016178,13016169,0,0,124,3740,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用37.4倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,124,10,17,50,30
243,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：193%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：37.6倍\n增幅持續時間：30秒,10003080,18,33,810010470,18093,22882,8376,13016178,13016169,0,0,126,3760,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用37.6倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,126,10,17,50,30
244,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：194%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：37.8倍\n增幅持續時間：30秒,10003080,18,34,810010470,18094,22882,8376,13016178,13016169,0,0,128,3780,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用37.8倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,128,10,17,50,30
245,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：195%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：38倍\n增幅持續時間：30秒,10003080,18,35,810010470,18095,22882,8376,13016178,13016169,0,0,130,3800,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用38倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,130,10,17,50,30
246,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：196%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：38.2倍\n增幅持續時間：30秒,10003080,18,36,810010470,18096,22882,8376,13016178,13016169,0,0,132,3820,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用38.2倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,132,10,17,50,30
247,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：197%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：38.4倍\n增幅持續時間：30秒,10003080,18,37,810010470,18097,22882,8376,13016178,13016169,0,0,134,3840,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用38.4倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,134,10,17,50,30
248,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：198%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：38.6倍\n增幅持續時間：30秒,10003080,18,38,810010470,18098,22882,8376,13016178,13016169,0,0,136,3860,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用38.6倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,136,10,17,50,30
249,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：199%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：38.8倍\n增幅持續時間：30秒,10003080,18,39,810010470,18099,22882,8376,13016178,13016169,0,0,138,3880,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用38.8倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,138,10,17,50,30
250,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：200%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：39倍\n增幅持續時間：30秒,10003080,18,40,810010470,18100,22882,8376,13016178,13016169,0,0,140,3900,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用39倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,140,10,17,50,30
251,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：201%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：39.2倍\n增幅持續時間：30秒,10003080,18,41,810010470,18101,22882,8376,13016178,13016169,0,0,142,3920,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用39.2倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,142,10,17,50,30
252,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：202%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：39.4倍\n增幅持續時間：30秒,10003080,18,42,810010470,18102,22882,8376,13016178,13016169,0,0,144,3940,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用39.4倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,144,10,17,50,30
253,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：203%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：39.6倍\n增幅持續時間：30秒,10003080,18,43,810010470,18103,22882,8376,13016178,13016169,0,0,146,3960,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用39.6倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,146,10,17,50,30
254,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：204%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：39.8倍\n增幅持續時間：30秒,10003080,18,44,810010470,18104,22882,8376,13016178,13016169,0,0,148,3980,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用39.8倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,148,10,17,50,30
255,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：205%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：40倍\n增幅持續時間：30秒,10003080,18,45,810010470,18105,22882,8376,13016178,13016169,0,0,150,4000,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用40倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,150,10,17,50,30
256,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：206%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：40.2倍\n增幅持續時間：30秒,10003080,18,46,810010470,18106,22882,8376,13016178,13016169,0,0,152,4020,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用40.2倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,152,10,17,50,30
257,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：207%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：40.4倍\n增幅持續時間：30秒,10003080,18,47,810010470,18107,22882,8376,13016178,13016169,0,0,154,4040,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用40.4倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,154,10,17,50,30
258,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：208%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：40.6倍\n增幅持續時間：30秒,10003080,18,48,810010470,18108,22882,8376,13016178,13016169,0,0,156,4060,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用40.6倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,156,10,17,50,30
259,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：209%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：40.8倍\n增幅持續時間：30秒,10003080,18,49,810010470,18109,22882,8376,13016178,13016169,0,0,158,4080,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用40.8倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,158,10,17,50,30
260,2004,耶比妹妹雕像,[聖物] 表情溫和的耶比妹妹雕像用拳頭不斷擊飛世上所有煩惱\n\n※技能資訊※\n施展技能後，召喚持有角色能力值100% + 聖物每等級1%能力值的聖物\n目前套用能力值：210%\n攻擊敵人30秒後，承受傷害減少10%\n目標數：20\n\n※增幅效果※\n施展技能後，大幅增加目前裝備的聖物石能力值\n每技能等級增加0.2倍效果(最多50倍)\n目前套用能力值：41倍\n增幅持續時間：30秒,10003080,18,50,810010470,18110,22882,8376,13016178,13016169,0,0,160,4100,300,10006008,83,聖物之力,增幅：裝備的聖物石能力值額外套用41倍。\n(召喚召喚獸後，刪除增幅效果)\n\n庇護：若裝備專用聖物石，攻擊後以一定機率額外召喚耶比妹妹童子像。,160,10,17,50,30
